BJD,Flux,Flux_err,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,
2459177.5903715966,1.000671552836809,0.0004155555022487385,0.10188864051422483,-0.07572444025929524,0.02217585659977594,0.00333686601319021,-0.033358088048706366,0.016399633649145838,0.0312108051005393,-0.0033348746438587678,0.13232849785551143,0.05455386658989528,0.1341435106392276,0.13488856602920968,0.08212008083508393,0.037525205112082585,-0.05066659193877477,-0.03766648038332073,-0.05576344447036356,-0.06729231656151104,-0.039148323557755674,0.0015635673588000817,0.008987967036603694,0.036839557226364554,-0.005375616349220592,
2459177.591066325,1.000644803789233,0.0004155178608990807,-0.035723396561760525,0.0397662557353498,-0.02443252122308423,0.12214865393804804,-0.04811256684004389,-0.04888748940358867,-0.0074436863736459385,-0.008307635945236926,-0.11118801712322648,-0.061766969368762796,0.05735698217081996,0.07029039905470787,-0.06147101403658601,-0.0058281823776214926,-0.00024152286211336603,0.03384665721887102,0.10018576169858465,-0.06198537991641221,0.013749703243361769,-0.035955621181002,0.014170538858497731,0.023049551181407182,0.01103097309443908,
2459177.5917610424,1.000069743974071,0.00041538233470442645,0.09517131618840685,0.015179535707941316,-0.03929592310623084,0.09728648858885042,-0.028531714733742435,0.009861150282081572,0.018104558409938673,-0.0794436268455295,-0.024174912213291152,0.055270066020308796,0.008614132958123034,0.016361323503948144,0.0005721021926749564,0.005468070686480323,-0.09520606378260373,-0.023978470639529747,-0.05592975054401869,-0.06347823025222749,-0.07842923273052356,-0.00820966276957587,0.028591229110651872,-0.11353163186617826,0.02166957628753456,
2459177.5924557713,0.9997139028303449,0.00041531647051859456,0.05438732892251692,0.010640340732570244,-0.015815179084138573,-0.050649601248076714,0.007338945110596033,0.013142278033126833,-0.05334315927313221,-0.05992555518844455,0.02017655502689109,0.06962389903097806,0.0105597125252419,0.021417668594511628,0.04363483393153417,-0.0011623390900893388,0.05806503232172183,0.014275387776090444,0.07112841026519207,-0.06286875304063183,0.05891774530402618,0.019318311199089836,-0.11288914038279328,-0.08584538741388009,0.03209824725643818,
2459177.5931504993,0.9995583329203436,0.0004152563316840362,0.1179805714985159,-0.004843317049553875,-0.004607193250616857,-0.026957272489052306,0.05463036993899958,-0.01817701123580113,0.05916237629536554,-0.04612596229514389,-0.06275142056257621,-0.018040603172813495,0.1038678388656247,0.01669928223602226,-0.03750068035832269,0.006805742584079957,-0.02309556405464386,-0.0654340300268833,0.0857257225215636,-0.06810473611194717,-0.016218236739186986,-0.04388968811958668,-0.13296152189289875,-0.12346177213571424,-0.03508971145924496,
2459177.593845228,0.9997924833980161,0.00041529130179686254,0.10195259048648786,-0.04973205558997757,0.02086494374310502,0.012534642838883477,0.003793836099999893,-0.0021650627614652595,0.06633910219902216,-0.019304779230730817,0.011610169769916285,-0.02453449078365355,0.011395117019094791,-0.07835806871200394,-0.08148436782161901,0.012901349328485107,0.044120076000643625,-0.05341052414174771,0.20220928472154157,-0.06620428661242002,0.012880344017320978,0.05445509460937319,-0.16390459471793867,-0.06548808968256856,-0.03568346232618243,
2459177.594539946,1.0008630531835063,0.0004154783229287727,0.0796392642882564,-0.0663522069194053,0.06079416279258099,0.08447598342089516,-0.035369371524516406,0.07789092912792357,0.03446557079000379,-0.11188883683504254,-0.019251820587654008,0.00400921680408153,0.07553776374586546,-0.06783362903631888,-0.024481759333034817,-0.08372296305411484,0.058529435188078835,-0.01230402523609318,0.030117805378366433,-0.06810164473424181,-0.07392994002764001,-0.09327876630567387,-0.08114270438955942,-0.03391512625636949,-0.0183020213865242,
2459177.5952346856,1.0016310080199422,0.0004156236446214459,0.08067134755389194,0.03988158509790281,0.05351284628946383,0.09254369138609313,-0.0778466964043552,0.12455528636095407,-0.0288319048466393,-0.08449045723265282,0.0121313000948658,0.011665495108225246,0.026704724542009596,-0.005159672231338255,-0.11117402327461426,0.11110214476980525,-0.10856124649436111,-0.050594104977723466,-0.06410822182815246,-0.06903188648683628,-0.04354819209238424,-0.1027703510385099,-0.06411742009962994,0.024632438158364814,-0.01607908076603787,
2459177.595929414,0.9993722341964805,0.00041516237463034786,0.019499526114619678,0.05958391060171758,0.05956706504023987,-0.10333606695792882,-0.020463186229863563,0.06583452431693661,0.02101529827596924,0.005241568999741592,0.029984111713523533,-0.18743972957588062,0.033519316535363226,0.06390189334622078,0.10112660287046593,0.026710545598085805,0.0562249451870913,0.023613630113527965,-0.006796557437555402,-0.06450873060453757,0.037283803929630197,0.00023051832799036304,-0.10428835464209585,-0.07464515904709411,0.07789434662788557,
2459177.596624132,1.001556497280232,0.00041558278004468727,0.03405039484616155,0.059277349052515735,-0.003842705926754602,-0.059074349431345645,-0.06572468010732833,0.062185812928049984,-0.03799981100551797,0.06915433800782109,-0.0068025279004300665,-0.02523925184414857,0.061787290560289025,-0.04661383476435471,0.03905316355032387,0.025204805238002424,-0.03591921743724549,0.039043442285617305,0.006858017137723086,-0.06360377952736697,0.054464227788725325,-0.0372222447792382,-0.08293825264102028,0.03986254936235982,-0.05383367703424714,
2459177.5973188602,0.999835967580507,0.00041524495041772667,0.08036562093051634,0.03257690216879438,-0.02246192430525227,0.024929031952708108,-0.005035516708860255,0.06613947085204201,-0.04054470727164257,0.06876139352303509,0.2019032863552206,0.029357806118824346,0.02083259098976662,0.038843225308698756,0.15089364230799684,0.059227125427227044,-0.017118961348698107,0.06287406690484862,0.026764498723258104,-0.06834999183261184,-0.034847915447522464,0.005050582297304988,-0.01002326777322298,-0.03165907687829731,0.012340531295567803,
2459177.5980135887,1.0011093938009332,0.0004154934354572671,-0.03853214993191047,0.12277815357945651,0.050165346842569215,0.0034085972134106812,-0.1098073156654787,-0.011679780585937913,-0.10067959377479249,0.005312957316826997,-0.08473850689255345,0.15794060193656226,0.014878178529771208,-0.015312608561782237,0.17371120275305316,-0.01729278263680054,0.08713942658274182,-0.016420509892418635,0.07782372310059263,-0.06661092898878061,-0.021677693508995143,-0.08861624036911112,-0.013441124511625357,0.07963909275360638,0.09377344730414186,
2459177.5987083176,1.0006985618937652,0.0004154123061478994,0.055423083356227705,0.0007832357660671499,0.07582682010646924,0.01911788175275495,-0.032632642187517574,0.04987057739713516,0.09875360437480861,-0.006530570410393226,0.019261859693572494,0.01493804318909324,0.0914441534723729,0.05986488694557739,0.05193357496160445,-0.01664335487464069,0.03797833920844878,0.015643234072923187,-0.12473786369173163,-0.06776616509676293,-0.08938720465103157,0.15839760373711376,0.029587338598056345,-0.00014797279744546699,-0.10558302823894027,
2459177.5994030344,0.9999724833922338,0.000415244330589277,0.020436211599283743,0.02167610773873079,0.009126027012714406,0.038534731065857884,0.02784877243135148,0.04346435180076786,-0.0017401223807858527,0.05339358856078006,-0.035087329341624805,-0.019880830833587403,0.1602873252348454,0.05866140178890814,-0.05167617006851482,0.011350544285265877,-0.02873167459083771,0.04878479485033694,-0.04799416028317365,-0.065709110528175,-0.10374234723851262,-0.030867878251515983,0.09477493424833694,-0.09869586898402297,0.04088803971595106,
2459177.6000977634,1.0002482035726108,0.00041530233152736637,-0.03141850800355661,0.07219578811616194,0.03228949931405328,0.07599834201994404,-0.06465327615452048,0.017686620474477496,-0.09601423630213501,0.05279541636193005,0.12361044207365804,0.03482039447750925,0.01842228729042299,0.04886717085904497,-0.06088248509365038,0.07157552043541651,0.11588738465076395,0.057193960948167345,-0.015103290106875698,-0.06861499520714384,-0.008878028475772471,-0.0052376521447018015,0.015236631366569395,-0.002677246925398769,-0.0826402698593867,
2459177.600792492,0.9998449563390684,0.0004152245782598312,-0.020770262723803473,0.08373521881072166,0.033724751105575115,0.06696520780887844,-0.09644670719689848,0.013303154495357421,-0.018098834818406538,0.07959644334016325,0.06264759105346569,-0.039417242084552384,0.17341023379203133,0.07770616261585701,-0.06966096972676768,-0.03451200758425089,0.03396984621510431,0.005511406034573111,-0.08099682057623436,-0.0633791071198615,0.03758698432383749,-0.052522539390282404,-0.042956933660675455,-0.1018178675984214,-0.07269739100253053,
2459177.601487209,0.9998692935679726,0.0004152606774714561,-0.036434950520060544,-0.0044519034797697804,-0.036411197163137086,-0.015194730005781476,-0.031364733787890633,0.022912449753552083,0.08320657808809627,0.11564449185267689,0.006281054615073833,0.06835020356600952,0.0219676282062526,0.08808712930828531,-0.08866097757651414,-0.02784055116933896,0.06268882541377753,0.10412280890738851,-0.0850133857664433,-0.06137458224961841,0.019345335382894572,-0.024963599822078672,-0.08849433731361424,0.05888084400903596,0.01153088898260114,
2459177.602181938,1.0002180420129652,0.0004152944642679914,-0.002563005792471144,0.021268181624240674,-0.05303134939073419,0.06044723718112758,0.0835891184437509,0.0037544081428078323,0.0312674804343443,0.10281485240476478,0.016808474866369202,-0.09250075239454637,0.11757738903835845,0.04584812103796521,-0.0919657476553313,0.019216710743890492,0.008893338300444746,0.006738352508766314,-0.12100930945870209,-0.06284851178319385,0.01329899178992089,-0.07747158706914631,-0.0784621614505863,-0.1027116379278997,-0.009305465300892924,
2459177.6028766665,0.9996552454504535,0.000415186445191552,-0.08994816194413008,-0.000723079101654103,-0.09910280484493147,-0.02670870216293381,0.02973616854624696,0.12895065150900498,-0.11007827351949939,0.13711187456446572,0.03009352155043179,0.07408301594413122,0.10009476039206824,0.04075545418380436,0.025733486819236106,0.07720374169884844,0.04418793781209504,-0.11122430197873982,0.006378642684540764,-0.051446364378535836,0.01841558088721873,0.0954599692989524,0.019122215932235467,-0.0485171149706383,0.04278235811570759,
2459177.603571395,0.9993377729483915,0.0004151597756439585,-0.1336842315204142,0.011071606823726621,-0.0572304775092176,0.01057798755905654,-0.11294282094196825,-0.0959750121052846,0.04158960292780576,0.08418762968193662,-0.043136883369649506,-0.12481455035510451,-0.032630846537880495,-0.08336876942643863,0.020902789111477645,0.04739907396528859,0.055804728119695626,-0.03338250400837607,-0.0030210169423314703,-0.05635723496102492,-0.04831232713692973,0.013475100954971508,-0.06640534125716292,-0.01352331325082155,0.0102405987794203,
2459177.604266112,0.9998366193981846,0.0004152500200443305,-0.07216512516329998,0.0557945158837449,-0.031024529241314977,0.05195055329127848,-0.08798120356692443,0.005674325399133659,0.06167685538050757,0.0008570960151988885,-0.03110305708493905,0.006759182718726638,-0.04538965062749124,0.01657708928137226,0.04614491509784921,0.06819875173484934,-0.02600644045910635,-0.048265882254567925,0.048870904321512205,-0.06179033185143462,-0.18866147405254294,-0.03453338919760922,-0.0023562675755486122,0.0492742919778966,0.11910106585931021,
2459177.605655569,0.999587823322664,0.0004152579813590671,-0.11920319251643892,-0.025075037046385404,-0.0005831702295535368,0.0750608793565769,-0.01946581306521935,0.030081236832653315,-0.001683017250291029,0.009998475697634955,0.06132627312596216,0.020783238025042533,0.08301693080404159,-0.07949322592790245,-0.08804155625922365,-0.02506027358068212,-0.0505237882121141,0.006276500166158473,0.07167310893611417,-0.06027041610945487,-0.08688321267193898,-0.024119614032841543,-0.036578094407018966,-0.013260144180840639,0.016750396506774477,
2459177.6063502985,0.9993550601287786,0.00041530365501041755,-0.1392363649887603,0.058870681396238,-0.021289181128194768,0.08825051258026849,0.003169192994433333,0.017845411968069266,0.0415837822296459,-0.003641418112209576,0.06558044616735745,-0.04605224378237774,-0.09094791314171218,-0.0403245292976129,0.06680438565757749,0.04645142827626324,-0.03826190128578726,-0.08603214284116353,0.0739204122193086,-0.05800301029395967,0.03783313402517889,-0.09258279178747404,-0.11139658736918193,-0.12030382940100319,0.0016887271148977696,
2459177.607045016,1.0002697949498087,0.0004155519500724418,-0.09432719628961951,0.08569653091859694,0.007309045611523378,0.008129828430715854,-0.0004358016857033977,-0.016781821349672547,-0.04849369230715823,-0.08854067058251039,0.05001875300736425,-0.011525439567793025,-0.04994962764105814,0.03617853287619672,-0.019750329504874285,-0.14465095538595038,0.010300543087909463,-0.10209967036368826,0.02761493714559796,-0.05936456372987698,0.021817304422506338,-0.13618418281759898,0.018337322386536587,-0.03676081726647345,-0.12851721910052122,
2459177.607739744,1.0009620647990007,0.0004156921548724579,-0.04857214824810416,-0.009839136043276398,0.023478000780576096,0.01085190317295053,0.13797855180279195,0.1127340714518425,0.0635822992192316,-0.11268062690357165,0.04866882748499984,0.0085307538350727,0.06919273534312424,0.10402955144264922,-0.05676005566843675,0.0419758269117728,-0.02096168348831639,-0.022680679620878406,0.00043118611166926765,-0.05937888268640311,-0.0677762116505893,-0.022748648099570085,-0.021083474862165854,0.09950106671048342,-0.14059805494161604,
2459177.6084344727,0.9990567039163107,0.00041535958289088006,-0.07549868102252735,0.0970834133939405,0.06841027378358318,-0.11081364359608661,0.01559686514350488,0.01510448952430272,0.013739813801252608,-0.060061099551721,-0.07246232405407049,0.028743966483053763,0.04925470791601142,-0.045363589961862,-0.13593760814352773,0.02212019334888434,0.003989501306996077,0.008914996427900104,-0.03770982990516903,-0.06327745841431022,0.010964289148992641,-0.022677551362769124,0.06008465511854406,0.004975533912894138,-0.11816321686745968,
2459177.6091291895,1.0006223207347569,0.00041562233356157207,-0.039817454618835624,-0.003993226713327558,0.04315226088599591,-0.05204115434395439,0.07334575540101289,-0.011341633275497727,0.0825802312523481,-0.06003670223332892,0.04319994188440596,-0.08424834438228443,-0.013575526216975406,0.07190410865506633,0.05182815159169736,-0.001971530211567961,-0.03516567963950675,0.05425215297790402,-0.060017356715741446,-0.061162394711556475,-0.013731030095318111,-0.017806255089092858,0.027216123021618858,-0.05169609849701408,0.004865354629529994,
2459177.6098239184,0.9997775685361948,0.0004154694231399648,-0.03127311524154554,0.011510920029154468,0.05842969697136347,-0.04875854768326748,0.04181864723106582,-0.1469140303334832,-0.024393511277021534,-0.005187917918398038,-0.14257836578387995,0.0906052928440293,0.04778706026155887,0.05435011617876767,0.01433090780178405,0.19746323748169906,0.053918520825819244,-0.020278054135156875,-0.04938987572098511,-0.062383467928294266,0.05633306710067996,0.06650553046018533,-0.057648303519533685,-0.052255796624120006,0.08708811897311365,
2459177.610518647,0.9988692098217208,0.0004152948787021879,-0.03875403970603157,-0.038476027871802675,-0.015423092165168942,0.016909440208065705,0.10915258200012816,-0.179224627335377,-0.020386519934362725,-0.1016862744429001,0.028874355205459043,-0.027574024685128228,0.04024744480127424,-0.01496569217638654,0.026318637203343643,-0.057088356157450774,0.0009465061365193372,0.06875815253297485,-0.07225727453443816,-0.06273333524321496,-0.12257948059290757,-0.10826657246489702,-0.06497794977390672,-0.01583901331945628,-0.046516497784297714,
2459177.6112133753,0.9997368845549274,0.00041541423842045766,0.05867426357347179,-0.014405546723616169,0.02067733178515372,0.07642584848433633,0.10949560214211757,-0.006031790398758815,0.06815979049018367,-0.027863962783579322,0.03125400163388323,0.019348753265177075,-0.16019111143157758,-0.03935518826445887,0.08775033501092563,-0.0038091611791681843,-0.07452633806433383,0.08366953153189426,-0.014340489942438623,-0.06254515841292922,-0.08750286463046181,0.01566753280339643,0.04873785753381635,-0.054677793290046975,-0.018243738233539798,
2459177.611908093,0.998820330143909,0.00041520244787554507,0.012149708432786004,0.04224093353844927,0.013092491332412545,-0.019768172128895038,0.08467703406641658,-0.09150163467578311,-0.04026913400227709,0.02698428022800667,0.06305434438932546,0.0552396938115485,-0.06564551425854183,-0.031827749872279584,0.0338739807480511,-0.010012231950855705,0.020589828195139298,0.04287846737800684,0.0067835210330801175,-0.061431218361756475,0.043643879125019734,-0.05900357879559044,0.021490266060833742,0.003533827679194041,0.07701182771118618,
2459177.6126028216,0.9992587587569377,0.0004152367420623014,-0.08629893563748646,-0.07566570681165091,0.0984908909611505,-0.039541632529025234,0.0016535974414388446,-0.02532185636166395,0.0432139653541925,-0.09586826125506723,-0.025931984063011795,0.11645588888678507,-0.012132155103951462,-0.09457861022381102,-0.021328395441216924,-0.003925726808748905,0.01834335986612758,0.1455604492058423,0.08617054878929752,-0.06533290757939915,-0.03762073924830942,0.08105883249778822,0.03769444490859569,-0.05640195157030878,0.07998224303530821,
2459177.6139922673,0.9995458574962567,0.0004152607804723699,-0.023457734275737583,-0.036356805786462706,0.08332387695782853,-0.01997229505650944,0.024768703067926855,0.01746732559508443,-0.013018833517680397,0.015025150805111619,0.015851906378658954,0.014180496783570657,-0.09527251384655193,-0.032426821784118764,0.035439774026432086,-0.02522945352982845,0.03469449108365121,0.0062133685474389765,-0.017128956632264995,-0.06460099698800897,0.19187411164768994,0.09284846706296812,0.14096086895314933,-0.011781661910376304,0.02601688175992477,
2459177.614686996,0.9996799487127694,0.00041526758815483086,0.05643666794705257,0.060739093903735594,0.049943385010774215,-0.015551276246226178,0.10528705767174978,-0.04274051563398889,0.03916739844582841,0.06530465516762426,0.01747467115810955,-0.05626512991589677,0.03780102125515756,0.0018983462294573754,-0.011348953800617123,0.06890201038080512,0.053451001553401295,-0.021760914864560874,-0.028054319249911478,-0.06701173859082667,-0.12173076498658501,-0.018957358523867242,0.14453979972935763,-0.04957149139017875,-0.06818553771709412,
2459177.615381724,0.9998938086641105,0.0004153119118918882,-0.024543223839637373,0.004974376073702245,0.039467070393070486,-0.005586202967702792,0.034213723358886644,-0.059854409365324664,0.0024526499073242447,0.012455395261192293,0.11104074486007712,-0.046836657960757665,0.022909017805673847,0.013904446762571916,-0.013142089183134108,-0.11007956594233152,0.00995492004998649,0.018519295348161612,-2.535126875123708e-05,-0.061966925132678784,-0.027776812417259718,-0.019348129702390984,0.02973037314098972,0.042677491933502704,0.06482444697301927,
2459177.616076453,1.0000539152622128,0.00041535359714296326,0.004063131530068544,0.004502636590864268,0.03911982829236213,0.013739606011804479,0.0954091931567924,-0.017527415319125952,-0.04536465243547155,0.06997737145586846,-0.10123232883599802,0.09510024740472388,0.10278586988748371,-0.019197201029549565,-0.04013607610448588,-0.08791537234039781,-0.0216194595539854,-0.016189505224223803,0.013497778377397216,-0.06305621921975042,-0.02802488402902189,0.08675160928343806,-0.023525585778170714,0.023760422856391586,0.10536429187944522,
2459177.6167711704,1.0007808489769885,0.0004154820488265615,-0.028782714383342612,0.00625007261430008,0.10058657251751973,0.05349622438839453,0.0256647468637798,-0.021054637186615353,0.01334855111890021,-0.03429124305253438,0.013086304651031798,-0.017006593938959362,0.04503495351978909,-0.0053806299683214175,-0.07402064611720126,0.03387235356573114,0.1236877730341845,0.04559897754569247,-0.08517003964291919,-0.06435953792259509,-0.08234397752837383,0.01990831401637688,-0.08452814969154425,0.07626022121739179,0.09479364108279772,
2459177.617465899,1.0011058584169499,0.0004155595972209936,-0.014032118981423376,-0.000174848368373821,0.09676122224924034,0.08545883701561646,0.07368383829375239,0.10841202185619353,-0.044786289593704766,0.023466245529484384,-0.013070737229324069,0.06536844043902511,-0.10446797056633206,-0.014342019771310794,-0.010418242338961383,-0.04897705281921185,0.0134548476906158,0.026939198567246483,-0.029103308698060437,-0.06598755275378076,-0.004974451569391702,0.02685598073211655,-0.07332500868294056,-0.07887347875722645,-0.02700692384861255,
2459177.618160628,1.000136581910677,0.0004154229740732916,0.022463067070934664,0.05031938799072335,0.13106820015439216,0.03624797642520173,0.02848911664878504,-0.010806252234011144,0.004880936462278992,-0.011669694000279007,-0.0357589005604976,-0.04272717968648503,-0.0139230890927891,0.03764773973745686,-0.01690892142247861,-0.008916246758917655,0.024424141960452284,0.041630620430406745,-0.11714656007525558,-0.06765511304090131,-0.010840972240394505,0.021609180240690008,-0.03977242722453873,0.08152406075796167,-0.025452802987696303,
2459177.6188553562,0.9998440952885511,0.0004154994010235826,0.016080336613002327,0.017802445393929684,0.11486097940985428,0.002565732046552095,-0.005903228997816702,0.027874499588773794,-0.03873515877059609,0.025901365468838963,0.04984859405283082,0.009632211086212875,0.013475779856330033,0.002026886579196697,-0.06197237641223608,-0.0113865869302021,-0.044035826917383225,-0.0691942929852811,-0.09077796211943273,-0.06595990308946006,-0.0603703481091161,0.07518245201338608,-0.08702305586477582,-0.05035069526181642,-0.026576787447153846,
2459177.6195500735,0.9997660871339035,0.0004157245812844424,0.0016764033690701424,0.003561448936015571,0.0769813385273632,0.0007226144038856815,-0.03823217238133926,-0.025948700657239237,0.11931845201584841,0.17659061738483062,-0.04832092144074461,-0.024156749557617246,-0.014644163246790602,-0.10268694297222217,0.003970419180663364,0.03494532266210344,-0.08288470988556992,0.008242820754938564,0.01591596739350905,-0.062423664676529766,0.004910518110991662,-0.02458478414156533,0.005869630838181663,0.02765089996353383,-0.025887766920967347,
2459177.620244802,0.9999265800394429,0.00041632613560169915,-0.07549873391242067,0.08185033867253891,0.0584473526058112,0.09791437725146451,-0.04124674028260207,-0.10770245047347254,0.070061734260066,0.08084384361723441,-0.011825486168767918,0.028901824547004278,0.08535734160891537,0.08788036021244666,-0.001966017145870372,-0.0779246335766135,-0.02699481778029925,-0.03145310851940944,0.0074307060593911895,-0.06549334840041657,-0.008414495467166359,0.015995249758695422,0.02431170547653265,-0.009756514524932258,0.0850850100520158,
2459177.6209395304,0.9993559428818468,0.0004171662522054102,0.008313299386451771,0.11373272872561863,0.037747508525002936,0.08710153944373851,0.035906860517131475,-0.08093714522627045,0.013000694475239438,0.14434109193299394,0.10305314779952471,-0.011769791495388308,-0.05798977758894355,-0.05753658628642933,0.030405111585921536,0.004209379750008983,-0.03603966007218328,-0.049002385186593486,0.07265459047698539,-0.06784516135204663,-0.012155287124542242,-0.02019676133634993,-0.03581049324343966,0.06868918011970383,0.06314313782517196,
2459177.621634248,1.0001828119472425,0.0004189564077356565,0.032874291787460846,0.032762963119336935,0.12243420868446535,0.038528019548561374,-0.017970672848382843,0.06790639218817188,-0.028911202349756065,0.0033239360038810617,-0.014004358005921994,0.03163349002765183,-0.04394301181544284,-0.08814560294786347,0.02491002290174572,-0.02633564645378841,-0.1967207898032819,0.046512964148606936,-0.07564104854666376,-0.06752349243070316,0.019910477658010416,0.070547347662452,-0.05630906391444119,-0.04606920116444721,-0.044977520777891675,
2459177.622328976,1.000478108928144,0.00042195765286148274,0.03385320560773694,-0.04758287542666569,0.07690749430476718,0.04546385980798929,0.022069973590799007,-0.016070226936023887,0.05024784204479365,0.07318568133960242,-0.019688324754191425,0.03133453247981568,0.030137431367577638,0.014086998101537023,-0.0166113202529835,-0.04194158161873709,0.008484317476367513,0.014390429633505133,0.11127785202383793,-0.06356145633325488,0.0472867145953579,-0.061243337525176786,-0.047715526975718126,0.002575572140798928,0.06830280096883652,
2459177.653591615,1.0016146031722286,0.0004304485848405654,0.07278817532807946,-0.034296123106264405,-0.002636988044475059,-0.07894245604767644,0.0031897890267996443,-0.014792292374264458,-0.072857736807872,-0.009368486494905286,-0.15974826583612758,-0.14160186389974672,0.05460170214064734,-0.06164905248816843,0.03397327888738874,-0.04949557461688037,-0.1020490628335919,0.0014336194297841266,-0.0201886056164697,-0.06686422671565131,-0.19762623153276163,0.011574930937194895,-0.03169676423436471,-0.03921185147600266,0.07995699764533935,
2459177.6542863436,0.9997017063008459,0.0004168788651574979,0.08577597140560765,0.009489670600487199,-0.06467990110056408,-0.02981500764869018,0.12310724220369092,-0.11080268998801716,-0.04033327812181454,-0.000777376763454686,-0.13086132240212958,-0.14258373019995094,0.050049658836965605,-0.031701212575713816,0.050404290504669665,0.029263647487425343,0.029860992277500616,0.21118503670020397,-0.03478190196293091,-0.06639899884966188,0.19909524677774035,0.01639377174803615,0.02153004878760179,0.007760916591725987,-0.11615783071282672,
2459177.654981072,1.0004681219485185,0.00041582912355031564,-0.11408163487961046,-0.08155875617807018,-0.044066223643726296,0.10733925450301393,-0.022724918578056464,0.012200652124773068,0.07331655213491416,-0.10070126950121575,0.015195168863502122,-0.06387626775267215,0.1371196239197989,-0.17655727144626168,-0.055738349332605464,0.0004570089930651344,-0.08278704258892411,0.10050827123172595,-0.045450585654047165,-0.056541264062167154,0.06583702105122873,0.04866108019155238,-0.026150744098848683,-0.06838278528186988,-0.02025117536972906,
2459177.6556757893,0.9996010538906465,0.0004155395236945919,0.06940392366095452,0.0671924118696285,0.011031713071741665,-0.07883993819129818,-0.03309473183071236,0.031597786400900336,0.045550322398647425,-0.028692111849073356,0.05004641085416464,0.12337811843697868,0.09122843459673192,-0.06730182219377336,-0.047206377582063426,-0.10550008722025983,-0.005387052411589717,0.06663818549577279,-0.09469816910758103,-0.06933062983843889,-0.018062819824845054,0.1269621411707423,0.005216647228442811,-0.06421967023956623,0.10391064711381107,
2459177.656370518,0.9997195285629406,0.00041551712729902854,0.021875393839133162,0.01073743031946184,-0.022261906982579186,-0.03842738586954201,0.010196396431294722,-0.030239319047150562,-0.019830566167937977,0.07575781268985876,-0.04464489235045337,-0.09938870594657048,0.13415112800661705,-0.08202050944767526,-0.00800898528047697,-0.0545897120150602,0.05577614916885547,-0.07150492711204877,-0.02726078941415913,-0.06082770114641276,0.05363929242814459,-0.037603121071652645,0.0583140617242711,-0.09320151829915119,-0.015438766386290619,
2459177.6570652463,1.0009967820100167,0.0004157143742546875,0.03228961405710202,0.04464923634374634,-0.05853003562401141,0.04070657568339039,0.03933641225568484,-0.006184990065807016,-0.02798898514198863,-0.024416142722819435,-0.0034761963661945686,0.04624476528844981,0.003963307489590063,-0.11053482975033108,-0.16173388605943556,0.0033848340977104233,0.018958318217077157,-0.13703458439822322,0.013703407312703735,-0.06488593832638641,0.08157244451158105,0.020663043950662565,0.101912974771647,-0.03692159579008007,0.034244079074002926,
2459177.6577599635,1.0000715666267486,0.0004154692898584587,0.0877492061417826,-0.025143910568136262,-0.04569476366777861,0.001340868093530826,0.04565530168023741,-0.0244420341506257,0.08201285849474746,0.06844141797970617,0.055029194188661465,-0.024604115266206268,0.09711956209742477,0.011504588664419514,0.015175029814642537,-0.07969722867197286,0.022094170202264,-0.06097153523517939,0.04368533342167965,-0.0680325919450332,0.005845773787289963,-0.09518117618535445,0.14664171383946276,-0.16107962563470837,-0.03619788981144774,
2459177.658454692,1.000544849813285,0.00041554461882181254,-0.010443804681941643,0.0037626312170928617,-0.048126379322769954,0.046165112590625355,-0.05026646505699242,-0.07807354484391349,-0.006813609509014357,-0.057173144378722056,0.0029884412101515156,-0.1038487718537697,0.07252997733484985,0.03671767258348574,0.00992354609852095,-0.045048346906923616,-0.08006248864621635,0.049704804948980844,0.056881251231709465,-0.06336532499292918,0.007680421021593022,0.028373806098618077,0.07705188928461026,-0.04162388819280865,0.0009976100200985655,
2459177.659149421,1.0005496155005615,0.0004155398101202068,0.08214512363195864,-0.07602626750425685,-0.02271994077078185,0.002870797825784576,-0.0756054466588768,0.006011299040201169,-0.0019474004391697199,-0.08318288266807722,0.06434821723758322,0.14076774971496975,0.0944984367328395,-0.035597488189887345,0.0655728414229881,-0.0022793697567879178,-0.07047841153790924,-0.06136472213340539,-0.0072042253973400375,-0.07060666294208931,-0.027625412421972775,-0.0014545441991163418,-0.004555180074326207,-0.04278166043113166,-0.011276660767118562,
2459177.6598441494,1.0005591264442282,0.0004155077346047523,0.019731336518509966,-0.055891044737606366,-0.056186762522096347,0.015872231970677865,-0.027922496794987647,-0.1030716134776586,0.02519342308540325,-0.04363410773652096,0.004289955376092076,-0.008147905280873578,0.0035469750370902106,0.028317137641390544,0.014073298651014428,0.00012116643976046255,-0.025472628791138877,-0.05971062810856468,0.11000079900393372,-0.06320879804719227,-0.009683717336190901,-0.038040024112334675,0.056917782564223925,0.10565811938212868,0.02336265321732733,
2459177.660538866,1.0001242030020088,0.00041539873762545874,0.14467076642830773,-0.01663098124701392,-0.08446598505322724,0.11637109663901193,0.005108219878469731,0.060695639761846935,0.05142548174096789,-0.0468739692674707,-0.031978189009808394,0.008401930724916965,-0.057916096155946804,0.03787975014840665,0.02385127735433153,0.03954445798386663,-0.0841612304929589,-0.008155574803775614,-0.050586237460320205,-0.06637782414999144,-0.0825749449319587,0.12582854842368332,-0.030180086219867102,0.009902288444608956,-0.001590543241319364,
