BJD,Flux,Flux_err,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,
2459180.0235830154,1.00051875962059,0.0004160508170975146,-0.03912659420627131,0.10434310674931176,-0.031885946998920695,-0.0989312383337839,0.012199097639225772,-0.035830388895193147,0.04432188841187703,-0.06101590451518581,-0.018066196079534608,0.02882600013998882,-0.04424504945087029,0.06707213277705266,-0.047578588779741166,0.03761747397837728,-0.010723619796341876,-0.06598199262956024,
2459180.024277742,1.000643090543372,0.00041679974486347085,0.02189467363064464,0.0551917181810745,-0.06575319611728919,0.048522895291766094,-0.01005510258553475,0.08191576534893519,-0.07019935501886318,-0.09965244974714271,0.09060088611444343,0.08678476503533768,-0.010945285617325523,0.009788272948555622,-0.039635680696091524,0.001720954058125095,0.03667803385230118,-0.07048301505044867,
2459180.0249724574,0.9997946402635536,0.00041762460986677043,0.041788567661677344,0.03000941952628023,-0.07199184892460507,-0.020418313113603974,0.09078909350344366,-0.005696395342022544,0.04168358341195835,-0.08901816294087447,0.0032816665992194322,0.0851471401125723,-0.03252052938718992,-0.0214955826640215,-0.030968930693133948,0.016526313467828804,0.003311220414311253,-0.0723339044195487,
2459180.0256671845,1.0002634695938013,0.00041930775239084874,0.03317214180140465,0.002927632423409039,0.0937767399250221,-0.0639797491715017,0.05373881092677441,-0.059922370498629474,-0.009626627326836288,-0.07507396275851255,0.029189273337876163,0.024426307622106607,0.057028115469952484,0.013303627119844761,0.07480148068846759,-0.01510852630299468,0.054716975467601486,-0.06576872790609,
2459180.0263619116,0.9990547545775549,0.00042198153844025244,0.05786752520318038,-0.029951175128427845,-0.020665741662137357,-0.015430369729534538,0.10211792399413674,0.02266112181178154,0.0795476530841333,-0.09769959404730943,0.029532381661945887,-0.0018564234279422167,0.028776151237363993,0.0007936607000612113,-0.015197195384960487,-0.0016610914381034265,-0.07577845723458955,-0.06901437065715961,
2459180.057624463,1.0008898776787363,0.0004241692749228947,0.045383690305386915,0.04106137353478404,0.07701122214354175,0.029711434199593673,-0.06979662476325321,0.03212484898798129,-0.04981242203326964,0.003733165469355745,0.06672120680203303,-0.08140545841337915,0.0467427310100583,0.032160776475159414,-0.129931282361537,0.00715270833450294,0.05280739045457077,-0.06963950120632564,
2459180.058319179,0.9998229159943792,0.0004158972437876015,0.06568309830975604,0.03866867786761303,0.0018367274620079853,0.18372826391745667,-0.011121168964543975,0.011994577162024829,0.009814974109459794,0.024230892368442326,0.0813607449373447,-0.08871409356548926,0.05936004828362529,0.014474190678204154,-0.08249826150326625,-0.02954037817067537,0.07757575100599602,-0.06550021057119909,
2459180.0590139055,0.9994942957232177,0.00041545269275545334,0.023466765059590663,0.1383023539921172,0.16409806917995973,0.060561428154623766,-0.020117098976449165,-0.06349408210817466,-0.005934857873401203,0.006025201285205064,-0.003530540088756477,-0.04211666843684401,0.037394308747918235,-0.020048857150872124,0.02508334103193541,-0.03344416708194331,0.006329135997363896,-0.06592605107212117,
2459180.0597086325,1.0002668209564765,0.00041553566941992506,0.03252192327594862,0.046880370998568954,-0.15005269612458869,-0.009253749311428345,-0.011138691786410148,0.053738743705392514,-0.01608934411939707,0.005155273776863659,-0.07474522442449026,-0.04836115517573234,0.009963237280608914,0.12718023778105933,-0.16902437194025724,-0.09938844533124397,0.058988329962308586,-0.0686732355119607,
2459180.0604033475,0.9997143091150507,0.00041538530746431453,0.05517627304031055,0.10514619432266943,0.047326099278600896,0.04144229419294106,0.06502459480079106,0.028858334570199977,0.014026356730551569,0.01488161486286134,-0.021144004816097794,0.005095129503496349,0.055495647875308744,-0.08175676916284595,0.0037974407061863984,-0.031410839190237544,0.04468713580781542,-0.06732687124323762,
2459180.0610980745,0.999882513750438,0.00041537849155421546,-0.0072588292233223975,0.020830387922591127,0.019095787778890934,0.0457243838419545,0.09937741495632979,0.03335219349645191,-0.02478695136751753,0.08159197248987657,0.013720433060204408,-0.01789743857824843,-0.09124189236765436,-0.08010379056887809,-0.040067142765276835,0.11868985707748078,-0.11157528450346317,-0.06471211817873597,
2459180.061792801,0.9997121986627682,0.0004153218127018171,0.0966438959308118,-0.0008527187047954345,0.05746785450546738,-0.021525619902260876,-0.010962235360670276,0.04782377097371101,-0.14568180441179338,-0.0352273390360548,0.02767284089364818,0.057356762191037934,-0.010634894012022554,0.0952812645241542,0.022187639173460488,-0.029485242641923044,-0.015498998948114623,-0.06862780410082654,
2459180.0624875166,1.0004563684288523,0.00041547263246352964,-0.018374788536282802,0.04036152255337106,0.10350750569879225,0.0032321703080336506,0.04062432493493617,-0.025012290914859577,0.037063056447538524,0.03630434664721089,-0.055186579369487745,0.09372554695736696,-0.05540093209189819,-0.025739186470891805,-0.0804239754435979,0.07767206889231365,-0.04673383681599638,-0.0669699190655405,
2459180.063182244,0.9994289960753416,0.0004152756703143803,0.1262891722733948,-0.010935769438429329,0.05437144118988724,-0.049835027085212175,0.12639253702060338,0.05851420599016601,-0.09621467102070938,0.023313434363641618,-0.17781139262674692,-0.020785389047029718,0.007134567023244681,0.005295256925274946,-0.07163516753168574,-0.01340969736803273,-0.09145819104165225,-0.06841522350618727,
2459180.0638769707,1.0017863335607264,0.00041568822554621565,-0.01849577975172987,0.0780753080576589,0.22604081688446023,-0.1532982428124165,0.031712064859795,-0.010670581584062318,-0.14735514237795483,-0.019350681843170004,-0.05711151291824789,-0.033491825850225004,-0.042629868316362764,-0.06968568786319822,0.1653769269433147,0.16519580774839587,0.07706300952717432,-0.06573067859916823,
2459180.064571686,1.000022583500193,0.0004153575754889571,0.11987051613036269,-0.04586194616183823,0.04900399716603041,0.06696961928468376,0.07719416286436145,-0.14163665267628986,-0.11718413426390106,-0.02674143723107789,-0.03146914832788738,-0.06992875320581973,-0.03561424584312061,-0.08230197909477739,0.024202018836276054,-0.03839860741286822,0.05727787628530817,-0.06985765996937297,
2459180.065266413,0.9999551841148548,0.0004152828454162747,0.08722697849015446,0.05907385848568118,-0.0674441194808604,0.06199733935522164,-0.0008360204639373061,0.02374331810941966,-0.002435972802438841,0.001760779928831832,-0.157984044174022,-0.13626482885631738,-0.014553479423085419,0.027230629265800246,-0.005198580340193581,-0.0824682549718372,0.06542761623232533,-0.06808615196557832,
2459180.06596114,0.9994253390365381,0.0004151720230879326,0.07828906191799304,-0.07092056016726875,-0.0003653088159746146,-0.011427261007589319,0.0033026682456383442,-0.09735903822261024,-0.03592971680498936,-0.01572480647604514,-0.14918089238107968,0.10294797522636773,-0.06451960559396608,-0.0013789960170246382,-0.07087457759466113,-0.037643858386777675,0.07124580051368283,-0.06914291285757622,
2459180.066655867,0.9996336344095211,0.00041521285596460826,0.09159227076999366,-0.025376269649666414,-0.05245134172491219,0.049159303572611446,-0.036020250018795254,-0.04884596220174882,-0.11910169286617829,-0.0704238106096469,-0.035638718589176235,0.032411050417558936,-0.04274190078228144,-0.039449463460341685,0.010863360380038843,-0.033571543507778474,-0.061684455889411044,-0.07368306602256867,
2459180.067350582,1.0000092263337552,0.00041526060234859985,0.06162165965260523,0.0032608101564274346,-0.02560941341566852,0.05693572934404993,-0.027995223143855854,-0.06588199561951828,-0.006073463454614234,-0.05516443408333725,-0.026366395812527654,-0.09743768601573802,-0.011933981916582912,-0.12568017605427909,0.060310743785979115,-0.07527110092260089,0.012512765133101102,-0.07153944157022435,
2459180.0680453097,1.000292357343103,0.0004153276718963885,0.03597359305638036,0.009540023819001913,-0.09317912056625198,0.14513725535251953,-0.05420874812840121,0.005950216703813517,-0.007411166969051163,-0.04173895863335932,0.001948799763503429,0.0682406089126717,-0.10823138062489444,0.06157869065886763,-0.008541835214228244,-0.029018493695745405,-0.003533247543723237,-0.07168723145609349,
2459180.0694347518,0.9998215475817395,0.00041522814075728264,0.10310847257688216,0.0442366002084982,-0.06569871646206621,0.008652350300431457,0.037822993591547484,0.01151116493997317,0.04947498860749294,-0.0281084322559302,0.06181932672351313,0.10236610381800146,-0.03158343481855153,-0.004259770311087293,0.07326878974566328,-0.005119779029287638,-0.11803522240813752,-0.07357170677103643,
2459180.070129479,0.9999411608375193,0.00041524966109969937,0.08396791617239956,0.10133815350942733,-0.008654475434946702,0.01244887526885356,0.052235213286540544,0.028442399470144847,-0.05786902174336936,-0.012293210835041804,-0.038192014288012645,0.10721964282965255,-0.0667483795106105,0.09182243330222,0.02065632827705157,-0.008440764847833092,0.032185123621957384,-0.07170678647371569,
2459180.070824206,0.9997976514447258,0.00041523153763589117,-0.017377583571964752,0.13964433586600591,-0.09854000972498471,0.02451378663870434,0.026801294953911196,0.024027405220725086,0.0460162757282344,0.03333648293859294,0.11245666778648586,0.14902508851094481,-0.17430460465648542,0.1610122946904966,-0.0017260373729887034,0.03350511109145706,-0.12082114089244014,-0.06885948803715619,
2459180.0715189213,0.9996006896614047,0.0004151717441578477,-0.007626605372303748,-0.027990496408064575,-0.006090303045539798,0.12525563308256518,-0.029900905671605513,-0.009618416558996307,0.06265126654770717,0.0006862593532512088,0.0058355888400783784,0.042481607108359735,-0.047225641009703494,-0.05935108068029716,-0.07782859559898563,0.007719437409177569,0.0985091151480205,-0.06628063014197194,
2459180.072213648,0.99909232387688,0.0004150640461273781,0.01299520036921177,-0.0008731107405793402,-0.029202256313482697,0.002139660930659448,0.01012861541223974,0.09438196302058642,-0.10190185656054344,0.019647376200987225,0.016768975127237698,0.10710962831018021,-0.06213866920563681,0.07637427304060988,0.03093909040372645,0.04029469546672878,-0.004912341813482517,-0.06713330053141048,
2459180.0729083754,0.9998735641180401,0.00041522938578323834,-0.013234627010608357,-0.0061099906688319465,-0.05407547282076175,-0.06922285205142158,-0.010107565089062373,-0.06488843569567222,-0.10701941383762216,-0.009096108562131187,0.11487052486523917,-0.024676238193239403,-0.08913431438320109,0.06756103009462,-0.008882330905579387,0.01967535495540261,-0.030913874153195388,-0.07042101763487099,
2459180.0736030904,0.9989346960603365,0.0004150852590172409,-0.0493207389324848,0.11662376561471413,-0.027985888176927334,-0.03306116886622925,0.003489264784583974,-0.020032222036449714,0.010690467279013953,0.029859434801862213,0.0897794971953753,-0.017166619143162663,-0.07657362124605659,-0.10479446383199052,0.06328112313235443,0.0378516078490692,0.0413423858119296,-0.06675064900340186,
2459180.074297817,1.0001906114287293,0.00041524785496816163,0.0007989620885212223,0.12389055900820577,-0.11019505831735657,-0.006196272363969883,-0.01596392759485469,-0.00035646389807749194,0.06364731500954281,0.02516481294601682,0.08906088273068988,-0.08262516268730305,0.03907902209640606,0.03705337787066226,0.028982198707377428,-0.07423374938555409,0.01831291082760538,-0.06568683701162621,
2459180.074992544,0.9992290906257691,0.0004150565416024173,-0.023756122620257756,-0.03545776981262455,0.08339632447377919,-0.02119886961531007,0.055275907410713705,-0.030827958724701596,-0.022269341836524698,0.09471093513929109,0.04600810423813847,-0.0015798561257645391,0.04777047268824869,0.05971437901395243,0.0584323626714253,-0.04681604867510065,0.0012156539505011705,-0.06112203981293734,
2459180.0756872594,1.001041012855087,0.0004154222833237762,-0.07427546652774897,-0.22240728466934268,0.06015508152201915,0.041558480634463574,0.1301497012777839,-0.03667221538195854,-0.10893733736077602,0.12170206802320158,0.18937711631738838,0.033945383971761334,-0.02183768673809213,0.003208624887677366,-0.05814498691806609,-0.181805855899316,-0.013240341098971788,-0.05475385934112129,
2459180.077076713,0.9987961073804826,0.00041500668229149445,0.010850695482537726,0.2021844999693205,-0.013181246783612573,-0.004306526965036416,0.09919896025308259,0.03241023128057213,-0.04056584831308527,0.05001699991291264,0.02079273202769891,0.11094895756729756,0.003945400636931596,-0.03926094576448238,-0.07375372115337912,-0.0872052491531509,0.03980505149151247,-0.06835541454286925,
2459180.0777714285,0.9990773678734848,0.0004150933529271233,-0.04955507897406807,0.1571991983138401,-0.03247367859447418,-0.054123579854346085,0.007384644705514801,-0.044631234684162434,-0.008723444634825711,0.04656539153331215,-0.06943668152398705,-0.01800402091955512,-0.13603227051258285,-0.07471264997306519,-0.11043288663009841,-0.050692502342102916,0.06591056390920139,-0.06528710735682813,
2459180.0784661556,0.9999189776756717,0.0004153259831723169,-0.05268543954516129,0.06958027701126604,-0.042660035050788025,-0.08166787232557837,-0.0040891711875209475,-0.06460648427057528,-0.01034222946882783,0.057870037198465486,0.05829020545253326,-0.05011896238665729,-0.039123177915703175,0.05258400374276005,0.04955045511845201,-0.04222397091175291,0.03007600898290907,-0.06405603975424427,
2459180.0791608826,0.9995137445054016,0.00041534876729198636,-0.059982791327350175,-0.007617139897231387,0.006933031991253213,0.011085683576990078,-0.04556726449481526,0.021414202583387314,0.049467034542109316,0.051395632618330626,-0.12991309794211017,0.1766050115298094,0.014532549097334228,0.0032215214179903548,0.11754094919875606,-0.03945546195043717,-0.06698304357815063,-0.06473197859394746,
2459180.079855598,0.9997627214007974,0.00041546334745054444,-0.06317153622709415,0.05953333096161077,-0.09081187218008825,-0.016613485568173793,-0.048185768339164166,0.10078934516150706,-0.07092134236794864,0.03064840268423952,0.027337701712711163,0.03149002729390478,0.0751447651355209,-0.1605082105260679,0.03246139802016863,-0.10083988385183347,0.14024801025556266,-0.06295374743946484,
2459180.080550325,0.9996143503083251,0.0004153999544434116,-0.10771165118560665,0.051923496401805325,-0.029259720906164084,-0.059375367711905366,-0.05534698030362333,-0.1004688189111221,-0.14127904711641065,0.045942264733069456,-0.01882543437779638,0.02545985429745958,0.10442999065593521,0.13398723952090985,0.09178551497143318,0.039332870922058685,0.002696157972128456,-0.06453846498997097,
2459180.081245052,0.9996290840230305,0.0004154256876811963,-0.0847795108007434,0.0380460228321337,0.024868175222439653,0.06394743770890451,-0.04328434033919838,-0.024120043349355372,-0.07515326080646365,0.052305941455448444,-0.0038243315328840037,-0.032401912400004194,0.09290407613850213,0.10538866956586122,0.012894708108300852,-0.00771327048943588,0.008604215435851983,-0.061059484887563284,
2459180.081939767,0.9990086323711241,0.0004153083242047319,-0.10490936715473811,-0.04210298697338026,-0.07474075852315186,0.12790559629985354,0.01962773331147538,-0.07973184511857431,0.017920266198746215,0.07614384484097132,-0.00763816562920367,-0.018927852020935353,0.11974169633704929,0.03174039611473538,0.0035251075732326605,0.12102652091180656,0.17732799062256044,-0.05903758492114269,
2459180.082634494,0.9992832284889736,0.0004153231052361492,-0.020842509147757243,0.050794988671126806,-0.021843268406794906,-0.00011313169054221046,0.038865582491979016,-0.05722252519578306,-0.04273900482930461,0.042215911428781894,0.06056263568789199,0.005228808438730114,0.07889912120704647,-0.08794680035145923,0.028146926904336303,0.02742226729075375,-0.03468765861148046,-0.06350519359291489,
2459180.0833292212,0.9999382005059785,0.00041539578939490707,-0.0012812277357219454,-0.0687091518461653,-0.0664477061367445,0.03017776251356522,0.07117032785066713,0.06943925389908309,-0.010196252021214979,0.03959893038493777,-5.331291908042984e-05,0.05196849343619409,0.10770117112298672,0.03236048653914752,0.11005596607321452,0.045088764640274004,-0.05322229633353755,-0.06411700461645371,
2459180.084023936,0.999223126356133,0.000415210718420275,-0.08746345088537368,0.04583775051913017,0.004304597436129171,-0.012892265758947367,0.02975766382068642,0.008137092896069743,-0.08424493604317083,0.049911602019958284,0.013273267394437781,-0.0052413105964712195,-0.0023668397477572788,0.015093568514633,0.02939244096752029,0.1122610413603005,0.0391905356550604,-0.06066301613933605,
2459180.0847186632,0.9998763561492283,0.00041531131001779455,-0.03608574111211545,0.03841217129498705,0.06991371740863708,-0.01688965853886856,-0.10848229747125829,0.03529468578845435,0.15362900301465224,-0.02413041194223609,0.027707601284900886,0.006240892781926369,0.07241542844754736,0.04731887181076506,0.021721433100199795,-0.1483717955582811,-0.13361678687606188,-0.06095825700068847,
2459180.0854133903,1.000219311883704,0.0004153670564527411,-0.0318969651641452,0.0296872997467867,0.11197199582604588,-0.15220531186171218,-0.0744354675711517,0.075330027806814,0.038833225473389674,-0.03403876674873359,-0.03270789768033166,0.02129342448159191,0.019552555074689507,-0.020446953528770254,-0.0646161961272956,-0.008257541915996857,0.01696526190210633,-0.06729211631133994,
2459180.0861081057,0.9998626238805718,0.0004152834489678162,0.023014751829876876,0.1031232751773164,-0.06427487040310724,-0.030632533020955595,0.006157853130417681,0.08436724800147298,-0.09614005484908082,-0.036937853978827165,-0.008313148532230977,-0.02181365745894294,0.04449037929244685,0.09537563046423493,-0.06015468199942974,0.015856273926911295,0.007077175569767965,-0.06938219862192173,
2459180.0868028323,1.0001007206128394,0.00041529586668346256,-0.056559009296037306,0.10689026863101969,0.040088889997767545,-0.03641280023079793,0.03165298815279598,0.07488599784026087,0.005053929189638525,0.030906535041649218,-0.016414157556259114,-0.05192477159388213,0.062318567391135726,0.02752429474407819,0.1353859259227744,0.055918607395519064,-0.010491439599652415,-0.06402757051465846,
2459180.0874975594,0.9994646726924626,0.0004151826348465616,0.021269810525848955,0.028341805373871137,0.010780272950039308,0.07005568732419624,-0.014979052594996874,-0.043079354089341874,0.07821548511894515,-0.0602091630968156,0.009670666255382076,-0.008446414714205427,0.046217119726010586,-0.048143738759921166,-0.09549729569469662,0.01897762511476929,0.02099433041144452,-0.07092215913007374,
2459180.088192275,1.000083590852206,0.0004153045677481975,-0.020900772745345225,0.016911940308089075,0.01669279558538477,-0.057667153778785805,-0.0341273833002618,0.010626904047345296,0.05384260607630872,-0.018376308632699227,-0.0215574004075973,0.03307610020563351,0.056287197563147935,-0.039250526581871996,-0.08512322108722815,0.0606883320275685,-0.04852474173737132,-0.06877659098042253,
2459180.088887002,1.000446951894797,0.00041535024342703297,-0.0008866623226019497,0.02240725621959052,-0.11164259415818231,-0.047167280745597215,-0.05568013283552935,0.010032948310689856,0.07347259367732738,-0.03984446720212586,0.0313950365637774,0.033250744203189256,0.04817928231502513,-0.010820426060221372,-0.008482222729348635,0.03386690748498994,-0.09953211480614813,-0.0702867617700193,
2459180.0895817284,0.9998655311300852,0.00041529387603188626,0.0014177393377403154,0.03397580346474792,-0.0002609912769668977,0.0484386616913584,-0.025522230444749185,0.07950608268519747,-0.08090520419177837,-0.060457940838838,0.021691832096164106,0.02791241634137001,-0.017216718714033963,0.0976288169744905,-0.07864247596551917,0.07421926276760774,0.055169465654058,-0.06679827784219548,
2459180.0902764443,0.9995098623774514,0.000415235914323151,-0.011888168668970253,-0.012555830883677996,0.008181666914684214,-0.01849444316761568,-0.029607476052009855,-0.17555081393960334,-0.010629843963008827,-0.060719690387360505,0.06465163518139942,0.12162532500703073,0.015440741299796019,-0.00469898804346014,0.014139109302018161,0.08957358449973066,-0.0578361447084684,-0.06867929821185283,
2459180.0909711714,0.9997756397245893,0.0004153763654620177,0.03441575678774952,0.03233301982751584,-0.06931688145751128,-0.0024114570141861203,-0.01917171473611495,0.06371040852668006,0.21959515996411227,-0.1089016279959981,-0.034516670425397994,0.0039363541202473065,-0.028632894043834373,0.03854444816956635,-0.03436088328773368,0.04633537838396276,0.07534141325805041,-0.07175762817493633,
2459180.091665898,0.9996860104241051,0.00041556729161273254,0.009650281190994507,0.019874387371080698,-0.06492817920203485,-0.047240635232227705,0.11071111298019595,-0.0007478668110015139,0.08933334335320547,0.0297104797356476,-0.024508099583139476,0.06880975905375357,0.06642726777203548,0.031600794396917896,0.02626851600012766,0.04570949995922749,-0.07996342967508194,-0.06676226934819224,
2459180.092360613,0.999187464400902,0.0004157628449302573,-0.04242839489505299,-0.028258017523114024,-0.009151638980401132,-0.14515703001992217,-0.028519916242135405,-0.12972437596214237,-0.004377407062030105,-0.026697934170703916,0.05645368848979174,0.12890091285411814,-0.04334086426597386,-0.04034556928530698,-0.086848616592048,0.07811218307992485,0.0024665030617085984,-0.0701653656864291,
2459180.09305534,0.9999188416129846,0.0004164791451893697,0.026362638061249822,-0.04253235711853505,0.08437338185080337,-0.047189767171189514,-0.018509867613738223,-0.052343142904123806,0.007354946719458044,-0.0721702510195178,0.08634955484673906,0.005403446228731251,0.03911738899897284,0.033669155679600604,0.007435434941966424,0.017741649718221193,0.05694491893299424,-0.07364149158176658,
2459180.093750067,1.0002545821094215,0.00041732586485424553,0.02002284517253045,0.08054591036934677,0.041072061886481395,-0.038449249028624455,0.03921582592131579,0.030370776972053117,0.10053512437315992,-0.049250555291560846,0.014098722979633264,0.13915761166316587,0.05406149602715075,-0.010558307133146252,0.10233519214040775,0.06892837973289864,-0.098039470871204,-0.0697815104231044,
2459180.0944447825,0.9998851590525452,0.0004186977010788171,0.08989273638242962,0.15016109913887984,-0.03825657883174478,-0.0493822357803551,0.0159900287045514,0.040436757385400125,-0.07029278529584185,-0.059515332382982476,0.03265733322043762,-0.046378542336775734,0.073435031340962,0.04684385859770829,0.04596531055791027,0.03083186239707133,-0.10266239387955588,-0.0728616237898749,
2459180.095139509,1.000773444926721,0.00042325141604119886,0.0035781190817109833,-0.005333631816914372,-0.0565830410159065,-0.1192877964850693,0.04561633772058497,0.22449480528728546,0.06832888372051238,-0.022801198739778546,0.03971224228308556,-0.07915888750216123,0.06362725646529704,-0.16042551234499489,-0.07190542092114911,0.02585663367666887,-0.16288987189385262,-0.06346915055912947,
2459180.126402047,1.000207019061265,0.00042202391574480545,0.10079209767441799,0.006797966394719987,-0.0035477440354994938,0.205277214757674,-0.06318041411604361,0.03122480430229373,-0.0948594057518963,0.02034473147683794,0.1304813135062047,-0.13427788883226113,0.021565124417268856,-0.05238986490818459,-0.04576529698395367,0.07029259228336456,-0.09127521375697563,-0.07121790054288794,
2459180.127096774,1.0003374113406693,0.00041585029806897526,0.032839458991058064,0.027793762089376815,0.039907232142673575,-0.01580388003681088,0.004266746820625972,0.035264043429326264,0.00695244279157153,0.06024795642844323,0.028652209510517824,0.0322335133679649,0.06510361554322895,-0.057371461186268485,0.058156857892840176,-0.07923762648593338,0.03618407257254883,-0.0645180010348662,
2459180.127791501,1.000643062412857,0.0004156653552118567,0.08987809329902846,0.0477930025972853,0.05859065274852365,0.00026011296026381124,0.007643930061103704,0.01183940832126413,0.04255377928072259,0.04272430314465836,0.03440049532920375,-0.02231437022469296,0.0015537548583763959,0.07768920705136319,0.02446233639657363,0.026970641154667303,-0.005462712953300674,-0.06933314672479952,
2459180.128486216,0.9997484985171837,0.0004153986771212801,0.07730232166827332,0.028279715626564974,-0.007944272642860427,-0.1093930346843661,-0.026459517560440488,0.08746057298241697,-0.07159165020977096,0.0024253009294756067,-0.004865392121178502,0.03570079227710418,-0.05916823077705846,0.1037377799802768,-0.08057315099935682,0.007014415767904407,0.13160419102662618,-0.07226147623553068,
2459180.129180943,1.0000669570634948,0.0004154241211803072,0.04792627907386762,0.04780818922963672,0.12376739750611045,-0.057222050783897624,0.044372121575397286,-0.024860825476365842,-0.09194731318548385,0.08533825749263357,0.018654771180760903,0.04934031051145692,0.0668415861113766,0.0025775796112641296,-0.043880365581279834,-0.004530538134997925,0.05534085350120986,-0.06740410314684422,
2459180.1298756697,1.0002131550515059,0.00041541342312481313,0.021352540388510324,0.010185429196453493,-0.00920756433919801,0.08154428279834333,0.045382061895091634,0.03663841112011572,-0.016345464234973232,0.09628860992865851,-0.06519696009639245,0.06299646241185594,-0.07656601638083768,-0.044054625477588816,-0.11669187628000671,0.0840095515842136,-0.10755691171300079,-0.06675322509450765,
2459180.130570385,1.0000610635122478,0.0004153870211791825,0.10273329566500324,0.027583339556973674,-0.030538089722138898,0.04135055021486613,-0.05065138461546156,0.06511792133902014,0.022425464676168183,0.0010418012107120597,0.04526990915006498,-0.082844265166881,-0.03037368105912405,0.016189458260662294,0.03483019724786859,-0.012718021518322778,0.08945293401527238,-0.0709708839297211,
2459180.1319598393,1.0001576588219847,0.000415363779165679,0.14329292362486884,0.004086725368492015,-0.06473509990007531,-0.15106943317269794,0.06891960958643843,-0.0933399145982671,0.08339861859418439,0.014631392201198032,-0.09103746944735219,-0.04812648185949268,0.03580918608987081,0.05633195402924585,0.0064106149458957075,-0.021663090152582283,0.061283586823199475,-0.06929498794670357,
2459180.1326545547,1.000903365880294,0.00041550027262861333,0.04580504247935344,0.012691264477951637,0.09057647717303403,-0.022214671172826987,-0.020565164165079676,-0.03318200085466561,0.02579605858954413,0.07148249723293408,-0.057348916223456455,-0.07568825864836816,-0.137901658725373,0.0019554115264476327,-0.01184284993457772,0.07935837550689669,-0.025595148372663766,-0.07004990922513064,
2459180.1333492813,1.000116608940112,0.00041535599294881145,0.12341560738548948,0.071136951458502,-0.030363189536620937,0.014634517981392073,0.010971194826619589,-0.032229910934590704,-0.02234556540838301,0.03491307775930661,-0.05144635337174029,-0.06100815484334758,0.03503106276730663,-0.0182525438707845,0.06372973616796633,-0.03461742566252469,0.04882816987851446,-0.07084689563013306,
2459180.1340440083,1.000374295984297,0.0004153809895465323,0.09194051997611533,-0.03910917487571842,0.019971266676170572,0.06228297252025493,-0.038890773465305055,-0.11672360381967385,0.08017987909507195,0.01396994471198693,-0.08745636251124238,-0.03294739871319622,0.08303048488056237,-0.045001916110772734,0.009042935032773713,-0.08315152629719318,-0.0066473929549817875,-0.06678985595046434,
2459180.1347387233,0.999138748006248,0.00041513505375092994,0.034802817268895996,0.08150310151525599,-0.031115672561495014,-0.007273338592252342,-0.006236306632719279,-0.06228886857334152,0.06200617173868925,0.027350371857811265,-0.10281821125007355,-0.0594160249648866,-0.11726001786190449,0.02224879363674701,0.1105507702752495,0.041200383438593446,0.11518979838179873,-0.07185913484577242,
2459180.1354334503,1.0005754375726457,0.00041540452852403733,0.07165752540369488,-0.10039628942404179,-0.039539642370482936,-0.04412729346030661,-0.049282237961471805,-0.06307691921012223,-0.03946986104458212,-0.018605175013981717,-0.01665603359564777,-0.07196189282046653,-0.030700336323241845,-0.017029431189591798,0.24494988439809254,-0.005440276184953106,-0.10407340186585103,-0.07029074466409131,
2459180.1361281774,0.9997019280276983,0.00041520780643616666,0.07409494510234733,0.06434167942752146,-0.01939974192486945,-0.0027798927141036256,-0.06149721043892472,-0.0928292732428744,0.05513800917807812,-0.014657659875985758,0.010624550233559557,0.013777367383784154,-0.05926831117226599,-0.021428502421356334,0.10518576868285368,-0.05386540886862321,0.011328932489555776,-0.06991115335495499,
2459180.136822893,0.9999205670021085,0.0004152428927195403,0.04183825894043742,-0.012763988489330517,0.07084193119246784,-0.0025160231878299877,-0.10549892909815316,-0.1871288400322247,-0.0007866681495965085,-0.009605368896250832,-0.0009810071825153643,0.006827588270010623,-0.04418252944311483,-0.03308683633010732,-0.017838433545710273,-0.0049420594159203905,-0.04077656179280505,-0.07049899883657967,
2459180.1375176194,0.9999906197894199,0.0004152677763594077,0.06293821295977253,-0.016020911844557596,-0.07461583050691084,0.12224576288872883,-0.07742562969812113,0.010133752266777728,-0.004734526370074411,0.006772067442770709,0.006334508782924806,0.11829480717948294,-0.04768593211295895,0.0500222601030907,0.06174607532542816,0.005451912608177438,0.11367818600545032,-0.06818116636219686,
2459180.1382123465,0.9991457817378485,0.00041508389048714773,0.09197070929804958,0.0035132582940679354,-0.06112493292866961,-0.11700573771882859,-0.022110941217801605,0.04207600086220054,-0.019640376922944975,0.007105675207663114,0.06706331910565065,-0.05741520334986034,-0.013791860230751823,-0.031541717179990485,0.04553158514638762,-0.0026890190515493247,0.031534681304600555,-0.07206275388828086,
2459180.1396017885,0.9994716571441294,0.0004151450237071289,-0.02556149252758118,0.019638605385425507,-0.051139810910763486,0.046692915980798805,-0.04201099275342378,-0.014781602644404417,0.05562419517754944,0.05645820611305019,0.04408233986441257,0.024314860662814426,-0.16309883860376215,-0.012075983770850148,-0.0057010514051451,0.08285239061744616,-0.0626898366667463,-0.07112474753759718,
