BJD,Flux,Flux_err,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,
2459147.166108149,0.9993488036710352,0.00041512461505403847,-0.048596219690577834,0.013699148493296317,-0.046321971722915356,0.013465785053147767,0.12955602447121076,-0.019876426119757422,0.007696518316841573,-0.048085281992938975,0.1014112528601593,0.020845530971824906,-0.03408270766562103,0.027361217267421876,0.025447019348039786,0.007069349637506713,-0.011523359675488285,0.016367717512720228,-0.10150510918079848,0.08553147497956823,-0.045774717885544026,0.023298455068734285,-0.07248187819148895,
2459147.1668029036,0.9995951114513866,0.00041515902686828333,-0.047791932698285564,-0.02968638649866947,-0.06871668074264255,0.028756738059983147,0.07995270557994949,0.0888117238060698,0.0403883883549202,0.003114030423334194,-0.10856139306729107,-0.0126362782057659,-0.04736842921202418,-0.005901078863594955,-0.08780862516856446,0.06346172975312656,-0.009304397690151175,-0.047924774226912534,-0.025022290541869115,-0.07026932374600421,-0.00607827978514676,0.08887068821036606,-0.0746916037391181,
2459147.167497647,1.000804195115328,0.00041539443409863006,0.04108613154430561,-0.10973551527822434,0.08062457703179425,-0.02232847916419386,0.17445598001943347,-0.12798730278128195,-0.0029886134927554196,0.06683902403881636,0.08739130232590203,0.1654721813171557,-0.09460158253422074,0.04207551033852506,-0.12063619840253147,-0.08969034803854803,-0.0952770271936599,-0.07346829256744529,0.12370567953962584,-0.11331429876487478,-0.0349552862343772,0.09493384155225806,-0.0680185141204772,
2459147.1681924015,1.0010345062179113,0.0004154428705046157,0.05366742887461159,0.0028786732193592517,-0.07994530425407945,-0.10956373172212386,0.051364383823256234,0.08324058678108788,0.038168827472810946,-0.04179619260354764,-0.06986943228581369,-0.007008038395620881,-0.010271388928450817,0.05528841342880145,0.032524416852092494,-0.008539182174788338,-0.08424949124733548,0.06384281781877592,-0.027639571858106737,0.02351720617903735,0.010482456537760993,0.03714675101052913,-0.07050705298176016,
2459147.169581911,0.9997128880305135,0.00041517680508300554,-0.011564794338331005,-0.03716110353406346,-0.10689842688459679,-0.06935143877043905,-0.06319418973976121,0.06506214704497186,0.0798891306041965,0.040925989103999416,0.12359946128916953,0.001779335905368503,-0.043257435030885714,-0.1581016206473905,-0.014635664785048243,-0.056085703500311584,0.03118237980778063,0.05656336592832587,-0.00279517745777145,-0.12251840719077094,-0.03530037824187789,-0.008212610367899676,-0.07347075319846794,
2459147.1702766544,0.9996993444800802,0.0004151927605660185,0.04871237960576347,-0.03448701725659843,-0.11092883155713436,-0.10540254335871685,-0.055543417218951174,-0.024875464555913645,0.05664755927920569,-0.0524527989290183,-0.006846807623495441,-0.025628328062039258,0.08582200288734748,-0.12936751870298635,0.02844469736366365,-0.0690102386753797,0.047151960805527075,0.01380972311638078,-0.03053109068676047,-0.00015644412558849573,0.02654661566936369,0.06127746136683714,-0.07390429493299672,
2459147.170971409,0.9996955206583632,0.0004151978253104899,0.04906995304623762,-0.051569472183029486,-0.12477193381222425,-0.05930736571479456,-0.004747502476224115,0.1870290846549451,0.07977801381236277,0.016446772360908708,-0.16224140224446512,-0.03602723924329362,-0.05363863861987967,-0.010754317225394055,-0.05393750157160987,0.009146485959871525,-0.01022246464919538,-0.01459179704535802,0.04686083323418847,-0.0788673952161846,0.017216343763451512,0.05793984459861888,-0.07773365246732042,
2459147.171666164,0.9995579228091171,0.0004152047103897973,-0.05317663025665865,0.06519447923140245,-0.06608491950603171,-0.12304849671253908,-0.03951851666856091,-0.1108327225407925,-0.05990131973673564,0.07078291824223158,0.009723679836346075,-0.006053880257304864,0.1149648193978036,0.024021572241022537,0.07690722193762486,0.0333082566265187,-0.06308512412613151,-0.05917595315110593,-0.08594656835459091,-0.06634686756628856,0.0010212716675417441,0.056061609750105254,-0.07255612957604488,
2459147.1723609185,1.0003717420965361,0.00041536522864474556,-0.09776468925694544,-0.02229789771211729,-0.05929907334811581,0.065886085693898,0.12422050855005469,0.030555088279040906,-0.06599887729506987,-0.06056832455311975,-0.041128914456486435,-0.03303417879283947,-0.04694023103834155,0.120905305093735,0.06818468871931771,-0.16180338808232075,-0.019937591222916867,0.059912477422186756,0.02237063054817816,0.004476138660776859,-0.018402023340416712,0.1295450601685244,-0.07644373514390472,
2459147.173055673,0.9999429117291906,0.0004152520107500736,0.025425086865853704,-0.0998903541898538,-0.0015257304669491598,0.08642534987319823,0.11032909869770123,0.1033661869199044,-0.0960833341339229,-0.10761932864043941,-0.01992363262724374,0.14788941774775544,-0.0013957638602406165,-0.04665888687818661,0.09474326203502799,0.025113693124062413,0.03214906179416875,-0.09535274191160079,-0.08045675705207332,-0.1439178823007562,0.008620916948222406,0.11857031489294269,-0.07350712659582788,
2459147.173750417,1.000214867395974,0.0004153327445535377,-0.007041525479870746,-0.05319702725065092,0.00333421548797544,0.012371554350902703,0.08517274819005705,0.01307691769104804,-0.070477919316006,-0.039716548542711595,-0.09352747364248548,0.06960482016689332,-0.006605153586371602,-0.06626615750592939,-0.020173765599348158,-0.014528365524435935,-0.11578060219189616,-0.05160380325945389,0.02432237696906268,-0.03549361317402477,-0.08005898302820302,0.02550666100743048,-0.07109688874506381,
2459147.1744451714,1.0001095911348035,0.00041529544116297924,-0.04238250604672596,0.10212086550963116,-0.013393254631862164,-0.02991442899287523,0.11618025788555743,0.0735880050898406,-0.03717325366314612,0.014095437358568611,0.08079251766312456,-0.023753970395578496,0.06423555978072377,-0.12385031411247534,-0.07566818343307767,-0.030940536412336968,-0.02624607294077403,0.16604255469227616,-0.017578353247992857,-0.10428937986563248,-0.05296341425517943,-0.019869998903084173,-0.07055978158327776,
2459147.175834681,1.0009624606725924,0.00041546216386347456,-0.04796107652243028,0.09835892551325966,-0.06489587125180706,-0.08741378707023831,-0.017459817084258984,0.03418444483394292,-0.029952614549470867,0.08098528896680128,-0.05447203797351407,-0.11696389986465876,0.08367371215657764,-0.020818190673962393,-0.05874760967359721,0.1005423939575162,0.03548010820569075,0.17804156191570156,-0.027018298470847333,-0.1157790833217623,-0.11046992140452921,-0.1144124728176359,-0.06765687522449726,
2459147.1765294354,1.0009180963433233,0.00041546246292028643,-0.11721190113663474,-0.045420759781879164,0.08507046563713729,-0.07183810650662519,0.023351001512497783,-0.05224233170296845,-0.06749109871004577,0.014691600476845324,-0.059032296785663144,-0.016113912325089828,0.03348432877857978,0.047445489476002606,-0.022844285676695133,0.019653818217410975,0.047832363019306136,0.06240210535850596,0.127755193799278,-0.08223954733088588,-0.15734801810512575,-0.04525943880034913,-0.0631550648868331,
2459147.1772241783,1.0003265745871472,0.0004153512218572537,0.039025332501281006,0.046146776649671234,-0.1532218780641176,-0.026345595799554658,0.03049613087734933,-0.03462306403625718,-0.07601764693039587,0.023324190330046953,0.054838456169512065,-0.06665201481473242,0.01663267440485637,0.14812273297986323,-0.0443567964606091,-0.10958147076567669,-0.08562836083822423,0.03625321955351964,-0.05054786471538251,-0.036766633032626346,-0.020058161319221966,-0.030676654537981633,-0.06737004086404522,
2459147.1779189333,1.0000980920424896,0.0004152981160565663,-0.03255134695404095,0.02525644526206616,-0.02372100776315617,-0.07146677468271952,0.051408413754801,0.06053540513526439,-0.07116761564666388,0.0808929530620919,0.11082191585369122,-0.12961389358024433,-0.0018394474679296069,-0.007085338037825175,-0.10547810822462511,-0.004360179061202153,-0.02156818685997678,0.058808211080048,0.057266844786952965,-0.06584273136345184,0.03727744069591402,0.09355347053663972,-0.07163665120825898,
2459147.178613688,0.9991689894432182,0.00041512854988064575,-0.0531535863001675,0.01853515699326884,-0.034373706786880634,-0.027654095156819825,-0.016504973716708532,0.00876195818013487,-0.1394387441546479,-0.09597557325997526,-0.01850433215578841,-0.04603839997131684,-0.0002811424838976462,0.010667941053948145,0.10207273776377761,-0.0022321093443734095,0.12744218520694547,-0.10204612093296418,0.041690176697956084,0.15583293941404722,-0.07339284228585627,0.027522699257412606,-0.07128917576344308,
2459147.179308443,0.9996469200262693,0.00041520821421599355,0.008518037276228652,-0.0640119820524023,-0.02702034639841957,-0.08064811109935663,0.002117080474594101,0.027834578525408334,-0.05620033976716285,-0.051944550001123024,0.04072981664454702,-0.07761840674569626,0.11169002927206506,-0.019690901027031624,-0.051022208906597005,-0.044096151001217734,0.07234807594277524,-0.14067021572627544,-0.11472324105974724,0.008025011836470142,0.015204567992787361,0.06660630637095648,-0.07460256236963168,
2459147.180003198,1.0003319168459814,0.00041533054103049183,0.05087159414152104,-0.053747036622969424,-0.09661836430554595,0.014154244160782276,-0.06010172909050589,0.06294106430885571,-0.10994793902366837,0.0759365998987717,-0.10597041544193854,0.025447344651283395,0.07391236384719042,-0.03016934090054593,-0.010596685940821712,-0.12739407163997346,0.18677990141667342,0.08099447847009628,-0.07011641315154055,0.047391549638633054,-0.0355729446683685,0.03017151260724855,-0.07069774839323334,
2459147.1806979408,0.9992102435038993,0.0004151201553426049,-0.015398573294811242,-0.009153996475824157,-0.010290182483344842,-0.0340224446783799,-0.08536368439888968,-0.03419324254909175,0.0026680445875636337,0.002126663011689184,0.010697402111625164,0.03274796451460541,0.08821766614740895,-0.1461389142049247,-0.02202195499595693,0.009832429758517378,0.05071488161178175,0.0002162137947765942,0.06258096202376756,0.07681213062887442,-0.02526821189774842,0.08705758934295073,-0.07319186127518863,
2459147.1813926958,1.0005407355233615,0.0004153994523839005,-0.05401632824161971,0.08562845445473276,0.0722201695261321,-0.04358435082406399,-0.1320839674439433,-0.0589221714964375,-0.14733883176211224,-0.019322814603179837,-0.058798547449133674,-0.0424631304145937,0.20946817155692013,-0.06777593954780783,0.0491038869647307,-0.08168334371548,-0.24776653727453612,0.3195401078534036,0.02683324925922418,0.1327277380116144,-0.016267342132568474,0.027294538497479814,-0.06870977703321232,
2459147.1820874503,0.9992774197697849,0.0004151616553530891,0.02706782520746179,-0.056348701658229264,0.03128670169230765,-0.13113606758201515,-0.07594955928152278,0.013902162144034088,0.027615361457772925,0.03640650755947147,-0.04240839638505022,0.0488352984114448,-0.16623347420276285,-0.04266630746564483,-0.05603846552699748,-0.018344753017551785,-0.06599456602195088,-0.003733914600720307,-0.03121836360729572,0.018856271231828363,-0.009750557176738575,0.05846669149462641,-0.0724060943562978,
2459147.182782205,0.9987511642967515,0.00041507296657651197,-0.001968426266043175,-0.04156772542743986,0.053810836311851226,-0.042952805552373026,-0.014463584014565383,0.04222214027113699,0.03770161507463206,0.04410738246784501,-0.014366864143358223,0.10926134745759686,-0.09904605744172298,-0.13110251737305226,-0.03207363448460727,0.0923791405347807,-0.04601332260508014,0.05793684179435383,0.016761231721302106,0.04917089591980605,0.027141421313585122,0.024923797075494483,-0.07194149206756134,
2459147.18347696,0.9993212600415051,0.0004151722441140202,-0.041660580571788494,-0.038199813137287514,-0.04829626889306557,-0.09116351946868621,-0.12661176574976588,0.0003786947061371626,0.03637885702402147,-0.03545200287604585,-0.026872300345121884,0.09459511125236011,0.0744293267582378,0.09559244717307694,-0.10818506410238829,0.05279624756772081,-0.030656069716326107,0.12873990107026895,0.0697391609201952,0.015825300582136027,0.029385659626801654,0.01964558268229303,-0.07366177325200071,
2459147.1841717027,0.9993380463165497,0.00041521863244951916,0.1486215918984186,-0.05382822214508064,-0.028317316449532406,-0.07647555659421716,-0.05376273230537478,-0.06923496678269392,-0.04651610756573093,0.08122068282445809,0.022625829538527042,-0.09384294589948299,-0.01859119006449047,-0.05492785052264904,0.002832594918051789,0.07904653613199251,-0.03949969273536102,-0.03499577302570914,0.005292810773532074,-0.1438364548045401,0.023557526810956596,-0.069549111882144,-0.07315225000501108,
2459147.1848664572,0.999399521714514,0.0004152434634478036,0.03956251220579381,-0.17917942349750496,0.1265248276155789,0.058551232895978474,-0.06969102860236141,-0.10361466204025727,-0.013114787336540904,-0.09052883186092546,-0.002506319798506306,-0.06871392321737833,0.017772290219000248,-0.05251100700945542,-0.0029009526959313694,0.011629596070546887,0.03468536177161443,0.1326991587218034,-0.0426437199618736,0.04997615047036733,-0.11479750817113538,-0.05894119211787513,-0.06873501176406308,
2459147.1855612127,0.999870657518485,0.00041534339928365793,0.07246235700256685,-0.03911337683600582,0.01867455533573083,-0.07905803661331026,0.0003583368250855344,-0.05915034273262329,0.048364444605797856,-0.13522640759605875,-0.012731950873107788,-0.0320956438956795,-0.08426483394848439,-0.019928878630217677,0.06344206429171641,0.027560934781208808,-0.045009630974753696,0.119760017852653,0.03689093801195403,0.0030139305775065714,0.05728956745948586,-0.03492605218857623,-0.07607870775495217,
2459147.1862559672,0.9996415010709149,0.00041530288976367907,0.03409501905259462,-0.08415793646755054,0.050214777998474645,-0.011888563086988468,-0.01690199365173444,-0.04505566659720514,0.00601483711665853,-0.010594743044289473,0.04496058973224257,0.041217450509566586,0.11072465333972044,-0.045515482806578536,0.0358999800221445,0.02858669408478106,0.14800385551112255,-0.03560679509819209,-0.0031347589673916365,-0.10152404425116093,0.0400656619907726,-0.1274623771580615,-0.07167251612333896,
2459147.186950722,1.0001967492400665,0.00041538713683038944,0.13359789726631452,-0.08395494165426585,0.08477800068776391,-0.10678894061975315,-0.024042784094765852,0.06015382205047652,-0.05076712049351655,-0.05805570984317427,0.003892044176022059,-0.02372606531873864,-0.025002229485689843,0.07351590793570156,0.0459499215431754,0.0831333809900578,0.014814538767243033,0.01455171271625755,-0.01743175304035716,-0.1457662568523152,0.12461582080925829,0.009882547096555467,-0.07614826233134812,
2459147.187645465,0.9998288559277733,0.0004153391889749917,0.11625796524140032,0.05127607729886186,-0.01982561164011475,0.10924565334081233,0.07128582211446591,0.11011659011833828,-0.12562383914394443,-0.07989904501511935,0.002577828211129918,-0.07997797193325502,-0.043083326386626514,0.0028858807018886075,0.07323738917648118,-0.016035447342301272,0.053834128859577945,0.021880035197893766,-0.07028226674573941,-0.06989014613494116,0.1493590023503588,-0.01696915683606123,-0.07218229596556394,
2459147.1883402197,0.9994794974886348,0.00041531090935724137,-0.010203218000363435,0.008810394724207282,0.027834836622210892,0.05790822336375146,0.0077508999216181216,0.007373716675516428,-0.05943551994599895,0.03815774940312792,0.09564536755188353,0.14433042519849962,-0.018200859977171198,0.02392477491130334,0.0377373243800537,-0.06668596607635725,0.0995417219870803,0.06836716759189128,0.04805752943885024,0.03197837294827156,0.1116496689161719,0.027803162913731225,-0.07213551325342105,
2459147.1890349747,0.9998327899667068,0.0004153300682764999,-0.009462336856398844,-0.034056917195603095,0.0909951590095443,0.10888404512090892,0.03260333796906293,0.006036048746548811,0.07512468430392119,0.025934076471377923,0.185725036730578,-0.09627242796492395,0.030047269690025382,-0.0711746336190408,0.018107043949442642,-0.10431486870286193,-0.09457926398344735,0.04376963221766128,-0.04792670911339751,-0.024878537648904138,0.04944190458739702,-0.07307969873159723,-0.07558960842330996,
2459147.1897297287,0.9991774161517852,0.0004152350370916612,-0.008830771544341745,0.058544346901035195,0.036394526559556925,-0.011315308749904633,0.024985530891690335,-0.051716010993846415,0.026469213885681717,0.020137624590698563,-0.1145702776320127,-0.08234307581485799,0.02990197534299587,-0.023051928626009802,0.10438496836266843,0.07206873594833504,-0.052613229796587065,0.03892904851397826,-0.0069887615106712896,-0.0968759886615709,0.08664194493191696,-0.06235828316575808,-0.07100400858806181,
2459147.190424484,0.9992113716167106,0.00041524220084039967,0.07586827403527337,0.061495486606131716,0.04271957874689116,-0.09109426908910152,0.01299563913798321,-0.06426650695228012,-0.03533008094714988,0.08622762787347198,0.0461203946857639,0.07058407715629586,0.05219229710319161,-0.06557164442419136,-0.0009407103673610479,-0.11090596106506893,-0.009924814768372042,-0.015273364385591648,0.12819154834419821,-0.09313254034123303,0.16392144642423828,-0.10580633264052822,-0.07202063324536831,
2459147.191119227,0.9993432865846978,0.00041522587908194225,-0.08741917768212173,0.0061489762405964815,0.07302739757019691,-0.001744848678237204,0.05473626629502427,0.0648316219227879,0.045712128037852434,-0.07798994599852947,0.009885237875838636,0.03716030534636879,-0.11190649258569883,-0.08823592781238154,-0.031261357345967335,-0.0799858632258442,0.000742820298064946,-0.06597088023608447,0.043740107433692534,0.049863550579930624,-0.0004958634318502204,-0.1457748557874844,-0.07128851745249441,
2459147.1918139816,0.9996476542660442,0.0004152914054758365,-0.13845294845616576,0.0444364476430566,0.08409099755637924,-0.04191646706068721,0.08041645832813367,-0.002579839467724463,0.0014265547116269555,0.048552949868968374,-0.021662977247075815,0.12218420771192148,-0.03800082419252806,0.10261566447439381,-0.032773959495776016,0.0104777994908453,0.06236029241292761,0.006548792939164956,-0.029062795342363962,-0.12578094662660874,0.025091177469015066,-0.14377055292893592,-0.07119247516540476,
2459147.1925087366,0.9998786241539365,0.0004154134515883571,-0.08196063088945975,-0.036579719737528764,0.054611800628183424,-0.06139324296152076,0.049770349044412014,0.00926788704316223,0.09288695462696396,0.00247403683788982,0.07024582498598447,0.024594257510871784,-0.12654160221256813,0.014131560795800926,0.008097066070155099,-0.032442677720897546,-0.1039852837820706,0.06860827923467254,0.0974944732993596,-0.06372258377862534,0.12245926425096841,-0.019469908632660946,-0.07390150738067505,
2459147.2244673492,1.0010090187878244,0.00043133535749057157,-0.10084471782880058,0.020947679710519786,-0.03987877749660879,-0.03645977004979766,-0.19232012507327334,0.16949839300881797,0.1278374923182504,-0.01878532028366443,-0.11598584163442625,-0.07011713364135998,-0.017687002702690132,0.11846165066668253,0.01995333022650092,-0.11684750270332851,0.08757604464419658,-0.047685525981829,-0.16179235626832955,-0.10678588970807464,-0.156823271685245,-0.14244644664472242,-0.06972508132144639,
2459147.2251620926,1.0000146311139317,0.00041900694467551086,0.04445513928565476,0.18155286824355163,-0.11822790946311441,0.06329973125182942,-0.015724316450700472,0.07246703241718955,-0.08681103232599639,0.07151397632725727,0.0940705979586696,0.0739885670312079,0.011971022100441457,-0.002630485579028048,0.06260435732239138,0.04253068711030546,-0.04376702521290691,-0.014912440575980348,0.12837338914652827,0.051524689764030525,-0.006557341784388016,-0.03584805861183337,-0.06507423014139155,
2459147.2258568467,0.9989895249492683,0.00041557366834157016,0.03421709907757549,0.043869457855057234,-0.04846290441659851,0.025932196138944697,-0.0033332603494321553,-0.041589644611781315,0.16845959189534956,0.04133891037856601,-0.1107754682906436,-0.11264042576670755,0.08920094565511717,0.020919810583754132,0.09686977584095881,0.10186937582829006,-0.006186321908680087,-0.040882310162992375,0.11781742507328942,0.016997383262502226,-0.0026252587332331306,-0.002582401848284465,-0.07829340130150872,
2459147.2265516017,1.0001457401047658,0.00041551863758639083,0.13034590346737138,0.08654337968246133,-0.006681454035754403,0.008352292746947522,-0.008464966250360534,-0.00027871327612642195,0.06745077958656624,0.1463618249467134,-0.115164131923722,-0.022103417889538922,0.017409122986731383,-0.1546845402172337,-0.04999406916247693,0.15408785144841539,0.056025272811801995,0.0037982161136866006,0.012412465856778703,0.00023763157386241253,0.04442097015170658,0.014069096928200658,-0.07542563255119404,
2459147.227246356,0.9996021982496447,0.0004153074463193292,0.10075148163689163,0.004797648417042668,0.08253830843199442,-0.07603297673391614,0.09386694979064587,-0.022724665750015985,0.05193059150885305,-0.03586613710979781,-0.10461743562289381,0.015315945361293356,-0.04681279217008631,-0.011146676323985099,0.024055394588473947,-0.03445801476016287,0.11936509416332956,-0.017366213419043954,0.0719673102480914,-0.0848868131364358,0.025377385135555614,0.01579802792408627,-0.07581503387585926,
2459147.227941111,0.9992358205346463,0.0004152000001426272,-0.04227969862598579,0.07725550869225033,0.05083806946133685,-0.04123086897603241,0.052071568352025546,-0.057125174122828394,0.051796076034307505,-0.04134200010777247,0.006267514011178931,-0.09216014864998345,-0.01752562821797734,-0.07671685019276972,0.12130574749283819,0.10679778923586115,-0.05358695320555957,-0.07214783964773917,-0.05758322351990066,0.06632429996558237,0.031613056438007936,0.09300756287094855,-0.07414141941899063,
2459147.228635854,0.9995496059157681,0.00041521337685360306,0.1101462636866552,0.010353707780824076,0.01069119393894243,-0.0668625632304693,0.08257032038085814,-0.08741870038915844,0.023267150435949062,0.05087832712878546,0.02136975685799271,-0.03250682330822429,0.08816297481181457,-0.023711574597413347,-0.016867120813474325,0.059184151842977525,0.05799710655512131,-0.08290962465144446,-0.07476397037262668,0.15332347804541796,-0.054202414343783804,-0.028208753859198,-0.07408629611986717,
2459147.229330609,0.9998869451381741,0.00041523937943068037,0.012071874918308745,0.10073983872642539,0.008644575124540203,-0.12063037409487126,0.04982830334882508,0.0021390401694812225,0.08810997694244968,0.02492325694158875,0.04018597850830147,-0.058192334323511716,-0.046695602964030976,0.10842633122592542,-0.011206095943780114,0.13158648507211984,0.0515469292739006,-0.10826366511556096,0.1177457147224504,-0.004272959834810451,-0.0215062237375479,-0.011021078110161927,-0.07687496789971432,
2459147.2300253636,1.0003598947245127,0.0004153295493327136,0.0043012833957776055,0.06700459628534153,0.14020402315961883,0.035195875314717,0.04813658849747796,0.045775648359952285,0.04737315710323251,0.022158498283801068,-0.032037149500609166,-0.036373200597771486,-0.0996863103238356,-0.07461149031564951,-0.016052410907700203,-0.0016303147198708815,0.09655311207716741,-0.06948709701227788,0.011442962363672518,0.10786448353944034,0.025776842383748364,0.03705985881880089,-0.07248419634439825,
2459147.230720118,0.9999617986688094,0.0004152212202910542,0.028286166423936197,0.06742935718107236,0.016907637475435014,-0.07353169859851616,0.13102774187911168,0.0032419355141107497,0.12267559272940923,-0.055991427489986534,0.03377369593406537,-0.019588118688378384,0.17867564166103614,0.018021134028903235,-0.003803269014319552,-0.021095466264324347,0.024260905669257014,0.05930161181338822,-0.0017841749282750223,0.10077518492937453,0.02574493801295583,-0.01117704598943533,-0.07617601489170572,
2459147.231414873,1.0003109031963913,0.0004152984347853644,-0.06176809451541234,0.13931708754396355,0.033616439999553625,0.06083909131551324,0.05005219945174245,0.009190185356414173,0.007965275911417068,-0.08379577057189339,-0.022941904823383718,0.10875191306597304,0.008662397132547425,-0.002398543666830628,0.03403196148056176,-0.013390527754966873,0.15564434953141915,-0.0571398973079521,-0.014004713961248852,0.01066153010334686,-0.012205148832989496,-0.038920315960008986,-0.07050459438733121,
2459147.232109616,1.0000945260602006,0.00041525400078241763,0.05706907636618187,0.13858805357607396,-0.02856225538142333,0.09360883560383827,0.03338845038485021,0.06630898221043521,-0.014552951010500154,-0.026603722589042787,0.055499895007083175,-0.013021591406202309,0.09132774446168561,0.011386876886568984,-0.1283456467405876,-0.03008300837963223,0.019856238633708317,0.05298772849702472,-0.10468996599816134,0.08740108168052631,0.05155772298011363,0.051485650491795966,-0.07199599429353161,
2459147.232804371,0.9996253618890608,0.00041517003578838985,-0.09049234350150236,0.022990958438575033,0.034963868822076014,-0.07599053570030365,-0.058698012552511655,-0.029820323626647893,0.12987615429855426,-0.0027755405345493405,0.011377493205753271,-0.09811804979864013,0.04938951909313288,0.0007719545053145035,-0.10998672147789433,0.04044565536019219,0.05097230350469088,0.01854712368260646,0.11785792386451992,-0.013944195492123551,-0.04798022630342163,0.05477110744381562,-0.07286720123859956,
2459147.233499125,0.9997424375138219,0.00041518997341877104,-0.08247189606498959,0.19911671134519252,0.07549760825714574,0.052126643475940565,0.008665039388589812,-0.03172357888157814,-0.09615117579099264,-0.001419296646502928,0.03684773875132703,-0.09934644774943358,-0.06712523097974235,-0.11029347599574213,-0.1011124466018068,-0.05037070616843462,-0.028610964379607876,-0.07048259875026221,0.13198865775608168,-0.0727642022808539,-0.02663858078646986,-0.0031802994543886206,-0.0735312200038117,
2459147.2341938806,1.0004741001193298,0.00041534267914068056,0.04263077557754395,0.02439749541599114,0.0676361869117857,0.042109764370877545,0.14964702447454908,-0.054135640896805025,0.0894123198230059,-0.036287955064143736,0.07106885184840256,-0.05684810853080191,-0.015469963930302012,-0.06528359537769164,-0.07578790951579921,-0.019644570205278447,0.004041337679103101,0.127517819252686,0.0013000854742801487,0.06142692465481859,-0.03714486213615282,0.07624247130747251,-0.07984058507855842,
2459147.2348886346,0.9994713695840558,0.0004151265509055108,-0.062338873391516524,0.014503986387964216,0.025848559850231018,0.011678023213590601,-0.019345019853692712,0.061621317322726576,0.05066179601358573,-0.06591523060545498,0.012029646474817666,0.14137417642601033,0.021631493193450688,0.030357895822303617,-0.04956719313430882,0.031736245057947754,0.06815257433892699,0.01894529785774062,0.052081519697355534,-0.11783929600463085,0.02826165064059213,0.02540438737650545,-0.0755874240777473,
2459147.235583378,0.9995706249180121,0.0004151480132775747,0.017173595874666905,0.00922072200094227,0.01751120262315748,-0.039094688382577146,0.05183553648371351,0.0062038095448625746,0.01667595589645256,-0.007415530818208548,0.034791154944816334,-0.043863368086670795,0.06518676067829082,0.07287015347147313,-0.07937597357068625,-0.08187313444924442,-0.025819995643801223,-0.011529733735422331,-0.06931722176502553,-0.0009653289652222904,0.014767765012745793,0.05274379780646368,-0.07337071406977483,
2459147.2362781325,0.9996382884655428,0.0004151427382186474,0.05659289886787148,-0.11602075212852422,0.11238349206705413,-0.022817591570906036,0.07284954760963464,-0.01662230216928162,-0.00690864224728851,0.06399937319096993,0.08620273850307963,-0.02059546695533195,-0.04595750495255731,-0.10319593044279764,-0.11475947740839533,0.027739832559361157,-0.012765124649143358,-0.06778891231927373,0.005322092372497114,-0.05434534594636223,-0.1178996881556918,0.03304055840255543,-0.06439527013117549,
2459147.2369728875,1.0002435020493274,0.0004152875834884751,0.033860503800535915,-0.04746114809682812,-0.03305297641411763,-0.030804350508479385,0.052647582372843726,-0.10758268683326329,0.042906688425150045,-0.09500996824643623,-0.048989044809505375,-0.08695730822702066,0.1149973423041395,-0.0074052770735324935,-0.13253611106726867,0.007293182303366623,0.03167138123611071,-0.06891594360013006,0.03287303967415378,0.00649071005757684,-0.06715095740288837,0.061959454654036336,-0.07578551851981717,
2459147.2376676416,1.0000841960457616,0.0004152545744269388,0.035719271905511704,0.108838340337637,-0.05549363019441508,-0.010856103337802292,0.02471850658680268,0.01975074540536701,0.034216958074343794,-0.004013103313735548,0.0035379259622665047,0.010725107401370736,0.01784225087140658,-0.0326551701309836,-0.05376699357364484,-0.025408967514677264,0.04163630621816404,-0.08890851109310967,0.011595059221753412,-0.10846875259736959,0.011525148904889784,-0.04148650849718531,-0.07151923343308164,
2459147.2383623966,1.0002375310400133,0.0004152829413546958,0.031937791131918525,-0.06722184796950571,-0.030065813712162368,-0.009058002729004247,-0.05812130532565866,-0.07651279895732502,0.06230729655608525,-0.064451531682137,0.07170768735890931,0.06153564620073699,0.08463600662429877,-0.08822666513467683,-0.04807454027707163,-0.10712586847103339,0.031989233183563094,-0.08247770553514162,-0.07792172189112595,0.06954987002864799,-0.13719535609703445,-0.045426044586973205,-0.07039744011573848,
2459147.23905714,0.9997442128956412,0.00041518872174689487,0.025530725634494576,-0.03695051219132601,-0.08896243905804102,-0.10827569494525423,-0.0031582328746502654,0.053305818398370335,0.10237320228259258,-0.05246287164655488,0.0627771487216379,0.17351802404796196,-0.08907379107075172,-0.061379879602747676,0.10226328866748106,-0.09480707534588739,-0.008623715514477737,-0.01765853021425698,0.08004328529173535,-0.08629108602914136,-0.014242153602743871,0.09786816066950645,-0.07862761116930775,
2459147.2397518945,0.9995924678569148,0.0004151792426102182,0.07647854990745206,-0.011314344855559407,-0.08499999948405819,0.009408034910598401,0.021282984252934137,0.03723097827490692,0.08579097401810129,-0.0320464203146579,-0.12709434453192375,0.10015840315848605,-0.04783814757946622,0.014769231363382472,-0.02753153627199299,-0.10601067696503781,-0.1370810545850503,-0.02246828167110598,0.019000060839984192,-0.0733849370898114,0.005141160161123135,0.018767713747313144,-0.07401384509117231,
