BJD,Flux,Flux_err,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,
2459184.8735033455,1.001490245617456,0.0004155677321954983,0.07518588314989877,-0.09421780032157918,0.021240865106303058,0.04129693839172319,-0.02551173866436745,0.03768093386726325,0.05100654190656282,0.039797435117291224,0.0011437174398317602,0.080004223922084,-0.006129471868552564,-0.030381126018930595,0.005127094341680197,0.01335924340633579,-0.01406141407787042,0.0474194268395757,-0.03806058412058188,0.05547682960428728,-0.16304215811349615,-0.044802396199754596,0.020613727340650347,0.06246921991704613,-0.0053504258262161535,0.11881316257360593,0.03104144085944243,-0.11389421973864555,0.166496940241617,-0.07695190566523538,
2459184.8741980693,1.0007804940074783,0.0004154069630121797,0.06978908219351809,-0.038184592020265265,0.05529185443173782,0.03183377857752765,-0.0820795349194624,0.007605890048554662,0.10253527496175975,0.07896811624073871,-0.06599009673019436,-0.06591780525196583,-0.006074253176652778,-0.024441530963598284,0.10400412915104429,0.13443160269594004,0.004860362150178085,0.10664814256919446,-0.024237494506933573,-0.13951601304062564,0.04028032930002797,-0.06867274132970516,-0.017192429492125853,-0.023318560736909084,-0.02551368036547296,0.008033665511207183,-0.08537805328044756,-0.010132079250076323,0.12370594751018016,-0.07301217983597276,
2459184.8748927815,1.0001695346425985,0.000415288562958135,0.09366062348085602,-0.008778996648540179,0.1535614699008773,0.0746379110949567,0.031899055211235004,0.0624502413109495,0.10178455805236665,-0.0036852963528138903,-0.04669788614096076,0.05246457480352224,0.13739675573092264,-0.005051009160871069,-0.03986341760591043,-0.016691541089050996,0.051582650165650765,0.07043685620156742,-0.0617208013298228,-0.01319271384393756,-0.0023580032116045507,0.009047885915700112,0.05715809176546867,-0.07296262156230977,-0.07871595841128819,0.11879882158615951,0.037940422121566036,0.027287362160215368,0.0347965456760118,-0.07608380730308065,
2459184.8755875053,0.9993588429809622,0.0004151287199990329,0.08055099601682664,0.05732363790168196,0.01650225424544561,0.03846832872568655,0.05445274610743275,0.02707270095055624,0.04661523005486886,-0.01010220569670726,-0.07330708150962265,-0.10278541566945594,0.022823338950897457,-0.04286168770767973,0.09183514504125428,0.08476929598360743,-0.007646671706775655,0.04328532490138694,-0.021733143051680493,-0.03731575958450463,-0.07622424669585862,0.024609341718081965,0.014176804166956731,-0.10697578297030348,0.0027766428373802964,-0.007259613787945945,0.03246303129630568,-0.039005623481219186,-0.006867991041709771,-0.07265308921916033,
2459184.876282229,1.0007102666420822,0.00041536737739987923,0.0259373735822993,0.07845519094544909,0.04167543120370337,-0.03760096864112429,-0.09392971006270483,-0.036470225521446326,-0.03980624256981553,0.08836422757784425,-0.08007595778507347,-0.0601420406364464,0.1885911656947012,-0.028216882092221778,0.09537772855653932,-0.00938049558814149,0.02638280070090778,0.10358568134217083,0.014133522568615497,-0.06431965613284518,-0.011754724364391747,-0.007205873991147176,0.16141875225035793,-0.09328400962619227,-0.017598523891083823,-0.010004498132680926,-0.09215083256462771,-0.09966252345182879,-0.1142374551935267,-0.069079189574691,
2459184.8769769412,1.0008583905145272,0.0004153953814466048,0.03482915607616217,-0.04677629950566961,0.03353930950615859,0.1466082721561232,-0.06317261848017613,0.008221306939140456,0.1035517240202324,-0.03810968494771765,0.022248792568654426,-0.1366355008652821,0.08700396964644752,-0.03494260235284451,0.009465191266221414,-0.010969546575410875,-0.062434973704692,-0.0018170894413234678,0.13997747191908763,-0.006929815943849894,-0.03652279783818822,0.0709210594597135,-0.007211511517675897,0.0728490526320426,-0.028102090506591838,-0.08276830571155017,-0.012531179518779287,-0.02544922732715114,0.0735167203899498,-0.07371753216915149,
2459184.8776716646,0.9993723825312764,0.0004151221951241732,0.05901190148577164,-0.05170441989674231,-0.005144931750434863,0.08713778878265573,-0.026490456378085545,-0.09070595670135169,0.03517340343630594,-0.02578175157419409,-0.04039168470802238,-0.06161456128049775,0.003304555046953571,-0.07286433040427638,0.04125852697729561,0.013090782454741082,0.08377800629410648,0.04122417381425188,0.04102764171108593,-0.0366404580290301,0.00502405729371147,0.0038694772878753855,0.07119662474802833,0.08644346816490897,0.021517594273866993,-0.11620595300670565,-0.056587896769031525,-0.06281625425739154,-0.010442847690339579,-0.0734020690170759,
2459184.8783663893,0.9998742168355271,0.0004152112457495539,0.011908743858586673,-0.13715485431034485,0.13122521728745953,0.07057591931866611,0.1277341257394041,0.09291091971359444,-0.09248701805155415,-0.01697704976554386,0.12280867473669073,-0.005844596273244605,-0.1148801355895352,0.04120676661788149,-0.027266413669841057,-0.025708258017049516,0.051676303335060125,-0.04940800330162931,0.050486439388376846,-0.06809725723201306,0.06207117830940399,-0.030421213569294517,0.09820237339019747,-0.044373085780909455,-0.03869907165012904,-0.08951096730561271,0.07650908697669455,-0.02591678213243746,-0.052687316238376525,-0.07037345421419243,
2459184.8790611015,1.0002946549152543,0.00041528108973367235,0.034774452557407715,-0.01411430469576748,0.14437494073714152,-0.023869630457055396,0.0041305630505325775,0.02550033078251612,-0.0010343939735072826,-0.02763163671659606,-0.05287931684506568,-0.03761961054560649,0.08354545093234791,-0.004504465641096245,-0.049118994939895244,-0.030858830298231867,0.029111124006575728,0.020003642510293452,0.052870131263315065,0.025366039221016948,-0.15379411411162783,0.022211366999566058,0.13957636858290698,-0.030510309524475452,-0.08034732367242213,-0.03424797343271618,0.06634919917820656,0.05459654353548286,-0.05472557649849198,-0.07198314916359577,
2459184.8804505486,0.9999119566045497,0.0004151996521962144,0.05112942507123335,-0.0745228707732896,0.01778828881279057,-0.020126872758210564,-0.08099624231600425,-0.08234773115023221,-0.05951062257439665,-0.07053343019036108,-0.06044875128543839,-0.0368536060862256,0.0013837668807918416,-0.03851246554811998,0.07370292793038184,-0.07568251003513086,-0.05627979797436415,0.055068586974124666,0.01962541430597589,-0.03033300276720657,-0.0056654545246285545,0.016698165282310096,0.036670329018120895,0.06357891392557277,-0.07621984829756161,0.04611676326272809,-0.002427154942270006,0.06408724091125056,-0.01438306540855398,-0.07371272648838226,
2459184.8811452608,1.0007350087414992,0.0004153409077998716,0.01584449546128807,-0.14981818442903722,0.05543119296803368,0.07623093448585656,0.08152119995153365,0.04442187107436392,-0.07710506893513826,0.05985259851580354,-0.013532685539405578,-0.03364337197318451,0.10467591144267803,0.08649469033747693,-0.06278595577441325,-0.018032716868642336,-0.011321488499978636,0.0239485424902077,-0.014291442674962171,-0.06581297243091967,0.0997178709757011,-0.04398737354936333,0.02404827636595973,-0.01152518450591642,-0.01852326504162423,-0.06385868657200673,0.06386958332386009,0.08089306176253545,0.07820826197622621,-0.06828237004045629,
2459184.881839985,1.0009412449730162,0.0004154029100903904,0.004716220111438078,-0.20395604747531149,0.05286325417300025,0.0038024099208137574,0.00041159346225645363,0.06545038299973782,0.139929894183047,-0.07567943495618763,-0.0039538115361172285,-0.09876826541193608,-0.00794001044501113,0.05270915319974182,0.017058007421204613,-0.11503705025118488,0.19561861118230525,0.014105616029711563,0.08133579795888884,-0.1528740893255297,0.06914298467218269,0.05035316917304249,0.1127802965045648,-0.024318053214263016,0.03382595158355585,-0.18895577308645997,-0.03502493485143517,-0.006549676242379239,-0.11382640501709441,-0.0668058166484966,
2459184.8825347084,1.0013974416000102,0.00041550080922326914,0.021271614900072122,0.00970884700378932,0.006768726314491098,0.037947634605552234,0.04273622144854481,0.018796538263905614,-0.11309302469039534,-0.146818168015897,0.1860739545613565,-0.00247079283335274,0.0565767606446297,0.0069336151012905495,0.0334636913619706,-0.045181209758845535,0.17783022494409767,0.09129633493478981,0.024219469280692966,0.14118469108360665,-0.013525065861663542,-0.04405093449096681,0.06424799829720948,0.04131666942347032,-0.054161576002894826,0.20826456676634145,-0.005618529895465161,0.10185824356762456,-0.17492319514135818,-0.06448682482275075,
2459184.8832294205,1.0009453790423135,0.00041540612391796405,-0.04108525763832214,-0.06135426694100616,-0.07246901616170097,-0.05930286667304863,0.06946604837339651,0.017619475236941417,0.007787682639990196,0.005345532538121765,-0.03197916074353547,0.05551005638616879,0.07320231358881904,0.014263720813175004,0.0711557758404382,0.018333394511528683,0.02412458812218382,0.0791720977951536,0.08730797891634369,0.014483034257744283,-0.09705758431220415,0.03816865946154027,0.07300931272663783,0.009284154573527967,-0.016284072192095427,-0.05294342210412344,-0.047289704588409656,0.014432355287432832,0.05868771542014124,-0.0677214126712309,
2459184.883924145,1.0007798956678662,0.00041536570245012823,-0.08326421930085898,0.06951670907508684,0.07827901476585465,0.06473371611553672,-0.03491196329194854,-0.08402917782582452,0.03776985274986446,0.09296339355324552,0.013297564419349135,-0.015202531312271603,-0.08901912137115023,0.0887697571274278,0.010025413841172018,0.08743975191469777,-0.0728603644559,0.11804601729823808,0.15551907189972763,0.06665821148829376,-0.03226496085343497,0.0824155245576276,-0.009640732102222611,0.002356558652712207,-0.05297256770423317,-0.0023615633292825146,0.04545216359989669,0.024207856506727236,0.14415416202952414,-0.05539165916254876,
2459184.8853135803,1.000125987327817,0.00041526041423553794,-0.024412266713126417,0.06737849034749499,0.11667530787614787,-0.013865439034851637,-0.008837132614731055,0.047876610356676,0.0030464307218758192,0.07714023856542265,0.063257625876132,0.14237801725221053,-0.01239337289083976,0.06777739247019111,0.0034072699763880686,-0.07216140258617475,0.005331815087259113,0.12802466600114715,0.04300305985574016,-0.020601746897601025,0.13448310780896638,-0.0061480418984316805,0.0644456710580544,-0.009656363258028551,-0.03200112543241897,0.02868639037843047,-0.014543011976257791,-0.006391479855878124,-0.05004097217940773,-0.06564705624938558,
2459184.8860083045,0.9994496223973144,0.0004151722937690154,-0.05780225707930755,-0.004415574835828493,0.13862005341909645,0.09534830204274106,-0.047413232845135656,-0.08075300543958198,0.026990175183045324,-0.017505363733408816,0.016347226841379774,0.004962235085313612,-0.02480712083239508,0.1466929522801146,-0.11868954084702686,0.056983967301582325,0.07764113526636945,0.14038754035037462,0.0016166714811908485,-0.04611647757838459,0.044829475364474874,-0.028567643406284194,-0.09119959049244188,-0.006770420304518271,0.0199691848316146,-0.0594116597004135,0.061815434217144125,0.00020820770194655835,0.12742110984738458,-0.059567835596389514,
2459184.8867030283,0.9999631565611693,0.00041539768895323807,-0.007450858252480252,-0.0016332038299440453,-0.013074775498636141,0.09627702893949523,0.06929788434109756,0.12502786526359427,0.04919771884959034,0.011675740518552658,-0.10310810311129343,-0.0019933930167917464,0.016357842903330904,0.0990474963489065,0.038507198451371405,-0.10419950200412473,-0.00813647511288039,0.006077053806326162,-0.05783040486220235,0.03647737867343893,0.029948977995860014,-0.11874573931182401,0.04179615703041096,-0.00935790965641238,-0.002399796727604618,-0.04202649007483865,-0.013440341650311383,0.05652154988632272,-0.0816440741723822,-0.06608935119608365,
2459184.88739774,0.9989182888211324,0.0004152731917386423,0.009895258610024051,0.1236260810544022,-0.07710466887393415,0.034890482890590276,-0.036153137137205256,0.009732474259856023,-0.11953390042569212,-0.02808010655650087,0.05760675702608405,0.02398751269098842,-0.07583894474171372,0.057655531774716,0.12013795101252009,-0.010899731222747967,0.0018292050827526454,0.07644681444359572,-0.07265050665089308,-0.08529554468229902,4.4570740444671575e-05,-0.07707570951235278,0.06312670180889605,0.02872091388701086,-0.012603837398305482,-0.010778901352905414,0.12243495813212216,0.07166321264769643,-0.05222357469589745,-0.06639037461780782,
2459184.888092464,0.9995048033405424,0.00041540155424124136,-0.04716428156983537,0.005203486075715086,-0.0667544094635982,0.04270093191113719,0.0024042863517923906,-0.005753554580002175,0.021193314111543838,0.04649600287244202,0.07892363873874483,-0.03140330196734965,-0.02993577092922394,0.14897758188256774,-0.08666336959014807,-0.01943273709374599,0.03486453466666004,-0.023240758377787205,-0.06890011681307016,-0.04471040955531522,-0.04618720528411689,-0.147697504401779,0.08958606064981503,0.013141907181277987,-0.06777497514926864,0.0836386997960936,0.011222757187935535,-0.14889360669202412,-0.004075679002292519,-0.06350586704431245,
2459184.8887871876,0.9994027324601201,0.0004153755339603475,-0.09480965449652481,-0.08391933810852556,-0.06703269300448776,-0.11133133809835612,0.06466848010877202,-0.25360655592008297,0.024577395572046606,0.06177359261905006,-0.18112068753400337,-0.015321396603684388,0.04677741414616742,0.18231575043015494,-0.11682266462308041,0.09968350908452688,0.08935338466917551,-0.14751776957365875,-0.018281886899348666,-0.035343547132996936,-0.046409181590340964,-0.08564911054710214,0.07865453192348112,0.0895689414874195,-0.011281026693863294,0.18295256312384642,-0.0030170938952730555,-0.0009863551321810174,-0.14245645401580612,-0.05665429961536942,
2459184.8894819003,0.9989943306450334,0.0004152630301683816,-0.020372385477076368,0.11764286184247084,-0.11148130395715801,0.06799997999229287,-0.13151486527995504,0.04872809545398097,0.0666713850405482,-0.07824262268166872,-0.06801888256847592,0.0331546880455943,-0.10629255553738953,0.03849534460239561,0.043084431028061476,-0.1426926803102651,0.08521626165438344,-0.014275395193370096,0.13142680618379254,-0.02358990981403949,0.03206786168828603,-0.06389428285896437,0.06009362783392073,0.032180869311998817,-0.06320238703358246,-0.01709885945860491,-0.059737973209077366,-0.1257244584254958,0.003749149615191467,-0.06657733433842658,
2459184.890176624,1.0002528404976732,0.00041538766235754465,-0.027433792463547886,0.029072611571292487,-0.09199967698487958,-0.036563705872724665,-0.025790469679007316,0.03875139142903811,0.010850474134146824,0.027404414580622365,0.0012088743843132346,-0.004178665202990584,-0.08554841296546399,0.09295124526675298,-0.0677666251252602,-0.12528181228784413,-0.021809157171785606,0.01806674103148735,0.019200149133629316,-0.10217795221920667,-0.046619129786005895,-0.05557864254192459,-0.01932305835617049,0.027844255594731766,0.03942358170361305,0.08922403897028006,0.06736286647427697,-0.027018577316269343,0.016902336392875715,-0.06241369198478116,
2459184.890871348,0.9993300235934154,0.0004152106645506907,0.005029142822705377,0.07818429881881127,-0.11602761414235946,0.0064307927699567,-0.10942193826579537,0.11366995109194357,-0.013863176398374803,-0.07844788890274204,0.011871478600044602,-0.11556855124057382,0.02574199875627761,0.08595025169950071,-0.048951424510529015,0.034614488222633875,0.027117251428737568,0.09380511890432837,-0.06733495952378342,-0.051264974910843766,-0.014956521109671689,0.04489570072228283,-0.016621728986197196,-0.05629249678772945,0.07378172161551998,0.0071125149975144394,-0.09708870154363425,-0.049975851043116346,0.07303408794941985,-0.060356337097492226,
2459184.89156606,1.0009634124251676,0.0004154695779263075,0.04633884514248802,0.034782951756987285,0.027659311388266668,0.07836251875074303,-0.051234816089818155,0.0255579257415502,0.04822410878685947,-0.12495706613744272,-0.1143693500452587,0.10661817318457255,0.053746857960775545,0.012364524761352384,-0.12522851534601165,0.012055612074756647,-0.08654748270119743,-0.04278893633663814,0.010387201454946574,-0.06974124296133766,0.08247398410851892,-0.0057574691341814475,0.07165398130351548,-0.20581143819821776,0.017853534348709087,-0.02576007055941188,0.11335118038938416,0.04265873708398021,-0.06302906626515248,-0.07160991331206243,
2459184.8922607834,1.0001085533177823,0.0004153047214187605,0.03279998342987694,0.01702824104595089,-0.054622240464587926,-0.023176398433428252,0.03407346611888084,0.02199162789556036,-0.11368888088911867,0.06758338470484047,0.04532228924524211,-0.05710181812122525,0.06649378339302625,0.024140305893080846,-0.0042583790053441345,-0.0665387953078506,-0.1024630105668526,-0.04817639942677242,0.03963208512207622,-0.07164747719046549,0.007577469164732342,-0.06360455707251472,0.00532187600277675,-0.05587545165859258,0.052321702128335326,0.05067898747819089,-0.06782993558498845,-0.021602463060071613,0.06697284312390292,-0.07081487555677411,
2459184.892955507,0.9998027455346624,0.0004152476901194118,0.058838198263168176,-0.00836733213725242,-0.04027520446023749,0.033212830161578784,-0.06725123206365574,0.06924161167542486,0.012716367861875374,-0.02045319748392769,-0.026896283019283863,0.002257408547461298,0.033032892660287444,0.026547317066880273,0.02890134233369629,0.03402614048500732,-0.07908162095183646,-0.03093732944621786,-0.054334578151972186,0.01568801178332979,0.07341411274970694,-0.004252658215237057,0.046554327815590234,0.0068510302770915,0.056961652284065224,-0.007765680391731863,-0.1191777223272857,-0.03980271823604521,0.08691312916200318,-0.06878002275510724,
2459184.8936502202,0.999841892629179,0.0004152296074336855,0.06406743010901828,-0.03410535474178364,-0.06117869453863692,0.032274389966056534,0.08531691442208818,0.012640169931718358,-0.034294928772634764,0.10464047903177677,0.009341099825967899,0.028815052823472694,0.07068297930492114,0.04785499885205028,-0.10845469135645316,0.08782225191842961,0.10156520319813847,-0.029509720583314768,-0.06169621335910641,-0.05161602622944601,-0.08828230504337276,-0.012075623818179837,-0.04375785981525282,0.05258615599241198,-0.0705056090429664,-0.04115120554116461,0.0065326704535026685,-0.0753156771165018,0.007100786908559958,-0.07251046010613953,
2459184.8943449436,1.0003580129434195,0.0004153357340688133,0.07363421711771061,-0.051585261050858526,0.03436632431140372,-0.08669082334142875,0.0737880195157467,-0.09066468156897536,0.08862879400880616,-0.04706823549234346,-0.002649543927498392,-0.02746273527294245,-0.028124487195338364,0.026067518157710395,-0.11868784027970941,-0.07314563810624333,0.08132709047814747,-0.07608921069639343,-0.040652184018035505,0.01828460737511668,-0.03592852371569985,-0.07283152376370827,0.0599206727746939,-0.012341801725144291,-0.014451619438094324,0.016354700207503806,0.07527348439750292,0.10049374901584815,0.07612597504494381,-0.07475593832424114,
2459184.8950396674,1.000940491026717,0.000415477570416532,0.0835798852184331,0.05216258188997433,0.041124166905967235,-0.1426914353279951,-0.1514943286075151,-0.07754659505902493,-0.0504232518959443,0.004073003510086087,0.0317064669179756,-0.04000351411684843,-0.056474296912011834,-0.01849986807374541,-3.5639346311483466e-06,-0.005360991129705122,-0.02682433874338222,-0.059655856392216995,-0.011124922883248553,-0.006231283642440848,-0.061499456971932,0.014610561252168093,0.11116212431778663,0.04544098872735498,0.06588249774202597,0.011831553959556524,0.028982455621497715,-0.11648224712326424,-0.03978908251421856,-0.07713820604355442,
2459184.8957343795,1.0008405948718628,0.00041543257721788864,0.02980407893681619,0.010531007066311089,0.03912942403251695,-0.09545256847186945,-0.0512828307004252,-0.003126769911551479,-0.10803020002952607,-0.008757211899537607,-0.02916585849812022,0.03847189536298892,0.05940530255878632,0.03323333997268562,-0.013888827964585668,0.023350711671807148,0.023376740869936647,-0.0830988864490723,0.06676786021631193,0.027392957342670925,0.05996369237112595,-0.04776586087001566,-0.02357187639091208,-0.10287630247612728,-0.05767392282724146,-0.10426144541504496,0.05788606109204163,-0.028457729398636236,0.059342082574844905,-0.07082011369422697,
2459184.8964291033,0.9996016936134098,0.00041519120776084724,0.014713346770504789,-0.11029247310216496,-0.036986830221158944,-0.03562202659987124,-0.13777014138730106,-0.008461434367514143,-0.0010100893635486279,0.037937741291949455,-0.006966145997121431,0.04432952613726242,0.049427943769122205,0.08555228313385574,-0.018036796876136296,-0.06960399219320723,-0.01061654317335207,-0.05756630516787261,0.024039959705697517,0.014140495992966379,0.0629758885164134,-0.016822802633906057,-0.06759203763641361,0.06721871570221417,-0.07799687133005567,0.0154329670285673,-0.05444693684521873,0.01714770222886615,0.07341509997176582,-0.07060184967130691,
2459184.8971238267,1.0004854439633777,0.0004153710368483133,0.046395384364018855,0.004973895631493382,-0.0229323078100616,0.009001812711334592,-0.02593684752763052,0.14178701673637176,0.09960909021890783,0.05358679340857873,-0.03309747516229229,0.09603733431612199,0.0065603610810704965,0.06492537210327246,-0.08822242208158525,-0.027371924751549835,0.013490319214597049,-0.051766011561042505,-0.029235598464187072,-0.03823140045533092,0.06955209687711697,0.10170082836998522,-0.0017529512009985863,-0.0783313231561678,0.010367212217584824,0.021040242184675113,0.08830611634630692,-0.04065725003873924,-0.04601820805975518,-0.07173960021202123,
2459184.8978185393,1.0004261884285734,0.0004153819450383794,0.07387977874972267,-0.00043859714005117664,-0.003499746145141963,-0.010347722558249249,-0.049800537488247386,-0.08348142120141494,0.05298299999746592,0.02283914136721536,0.028948166610767732,0.02444014031072089,0.10174584286584692,-0.005109095129027645,0.0013869486100360762,-0.030938419138674764,0.01108777689417887,-0.0370485538798021,0.014354524278501101,0.00795118022616751,0.02243177072137667,0.0005015653313885439,-0.0010927043632510895,0.05203307289236213,0.011098829318793059,0.053869261444117536,-0.013264545486370741,0.1114450249717035,0.00443662127886354,-0.07156350436775633,
2459184.898513263,1.000529545736965,0.00041549719064572856,0.07304699486896193,0.00830753730897243,-0.09147298538952373,-0.022737848098668627,-0.010983906807506702,-0.031073603656854524,0.15066802050694342,-0.027240436857311943,-0.020854162916950823,-0.015919024715318572,0.07760897986490436,-0.033988692168943985,-3.004420398057192e-05,-0.018388958534844447,0.07350901310445376,0.0069036832632160365,0.04693436291759582,-0.10225662010124421,-0.013237814630923718,0.0006824956353619275,0.025752949256207545,0.12951705936728025,0.0984925551353889,-0.10110751213846281,0.03272673965753145,0.036060914017676,0.06736258509654303,-0.07011040139349625,
2459184.899207987,1.0000383282500895,0.0004156138467895042,0.08881051963494704,0.046605820006018574,-0.06416643990562239,0.05048190162596781,-0.1639269844422647,-0.10205827426779704,-0.09078943915829493,0.07217817149390501,-0.002371592955191901,0.016811617585813853,0.08975267531248694,-0.04449537792344084,-0.018611093442205733,0.1573698671826511,-0.01515340699566168,-0.02458098803671085,0.016084765432309862,0.06083411269290838,0.005899264664498329,0.02983967430969296,0.012033549443730392,-0.13771426225987216,0.1120986758963674,-0.055250804857507774,-0.013153549607902493,-0.047004004491253484,-0.17784207238839503,-0.07315267158061799,
2459184.899902699,0.999474491564079,0.00041592081122891067,0.06481381631514944,0.04887910451907556,-0.09813873860048053,-0.03541567005765349,0.0026100938067975255,0.01739675545819309,-0.010880490915461031,0.04198675841847761,-0.07321193185753222,0.0979735699244568,-0.01653249995761608,-0.033441438018274754,-0.026865428083400315,-0.01433418938605619,-0.035484000072840124,0.026113079334873664,0.06640161043905658,-0.0791303513785165,0.09204129611213241,0.02772121458704706,-0.03066882160529579,0.011643529749352882,0.08982786608661339,0.059310034319276124,0.015586401022129902,0.02121929970671724,0.026388422505743806,-0.06852214339174868,
2459184.9005974224,1.0000639361950026,0.0004166165916133188,0.06743449168276311,0.02090271443602531,-0.09487219916147485,-0.023909547377149398,-0.0393125052773134,-0.07204662330297483,0.037492598471094624,0.07372634153113997,-0.04095018995464765,0.05822215321201319,0.04362061560529082,-0.03571441270217273,0.04966151963564182,-0.07184628046350665,0.030771837100434157,0.010882730951930913,0.03612844240249593,-0.0448466502172071,0.12232775102029017,0.010779878594073412,0.04945739572608396,0.07445680623470498,0.10801843934742066,0.05158711583447333,0.02317776661389911,-0.07500137452095525,0.026796907124830627,-0.07213178006694097,
2459184.9012921466,0.9994011604358127,0.0004172350698655204,0.024847376682070495,0.12990358237205027,0.09510623674402965,-0.024151115244181467,-0.06375787880333127,0.010141930031389225,0.0678722552315802,-0.026780509815728798,-0.009094133205573623,0.10164509097025907,0.07150383759777561,0.07800293514591532,0.029368116808689747,0.11164445711876222,0.050376924473276546,-0.12421362933054142,-0.014766464632592948,-0.004514601427424117,-0.18654771107881193,0.1126736108864298,0.050893421792527115,-0.09182630752331446,-0.045130342981362925,0.03283560552745902,0.06510146553271423,-0.0008350683570564118,-0.0770265078430703,-0.06998561502984606,
2459184.901986859,1.000172769001502,0.0004183915782765952,0.03773842058402506,0.06960365681574747,-0.027937477899064735,-0.06688592718068138,0.043445178979295354,0.08744310216457211,-0.013422536979951825,0.06396967748439268,0.08228749642663176,-0.042577508990473995,0.102524187364058,0.04657096870546059,0.026885496795572793,0.01686900793898374,0.007370854706030383,0.05654103194014402,-0.059704382734146084,-0.13182177481714166,-0.05537382593325835,-0.011854221927262985,-0.029562610466771402,-0.22230276339306695,0.02203872426903377,-0.06869603277318422,0.02201261535317386,-0.11004891387191151,0.012537213276292727,-0.06557231031491767,
2459184.934638691,1.0010193458888401,0.0004185239217989609,-0.0437529582801403,-0.22973309871230238,-0.16778743088389464,-0.043502572261976666,-0.058851619040368314,-0.034994599634931886,0.1114400768445759,-0.09375223185555694,-0.1062005282516995,-0.003452626376022117,-0.05259691601963173,0.08254137569257015,-0.14823929963741794,0.07998551474352569,0.05057053206616198,0.12222872181453291,-0.1483236840907569,0.06117072256573515,-0.08520841729105931,-0.04029354559550524,0.06483639212618013,-0.03045232156000744,-0.028922022126597113,0.10154749642684407,-0.05991053198780509,0.06698918248054414,0.1311242329375395,-0.05890814120091069,
2459184.935333415,1.000042936607595,0.000415777214774484,0.03602711291476243,-0.03188119055968608,0.03529214642915545,-0.02227496282915672,0.03819433520949963,-0.08594250137056615,0.18532296286994326,0.04443996502432906,0.11718170215677785,0.0067344643899266915,-0.12595608976383182,-0.043063399407407825,0.10207726529488897,0.03652287946318447,0.17728563142789636,0.006142973593518724,-0.05952972900058114,0.04438112546878325,0.0005888583358988437,0.023667144693715104,0.019782042230794477,-0.07208301656845018,0.009251328477530164,0.01147255751449979,0.031463768586150194,-0.1087702633967784,7.472441860918114e-05,-0.07473374425808449,
2459184.9360281266,1.0005691658724611,0.0004156692041808962,-0.07145943212441018,-0.10645567907738922,-0.0049276920352230484,0.06045154838211908,0.007637730712296436,-0.005230228735566217,-0.034297442605436865,0.1591389794461052,-0.10920178020678396,-0.08926144485765626,0.10588131517732516,0.06508161996617755,0.09290908383721866,0.0707757291145155,0.010191628875442987,-0.07637453103083405,0.031047191752590967,0.054648416349456656,0.022805487928627282,-0.055490010155965316,-0.05052115676636024,0.07398258560182623,-0.05160759132832092,-0.008302100184672334,-0.13395284529148627,0.06362851621560252,0.07785525412200792,-0.06835388232221709,
2459184.936722851,1.0005703822842522,0.000415582573212843,-0.012478063405664762,0.009599016413926053,-0.014793641952025002,-0.031871109831704686,-0.033908671864074105,-0.029317160980484265,0.025141624262545736,-0.023837629347207165,-0.013851475616428245,0.04243589827166732,0.1092231424432922,-0.10024828586732835,-0.11351746896214102,-0.03437383894240962,-0.009841149967215176,0.01422522739160004,0.09537400320712286,0.039985233570418874,-0.08835984904111935,-0.08722403716747601,-0.008204127756312865,0.018176892550691024,0.06513695470836893,0.139268065259864,-0.05319042475952777,0.04039582741664087,-0.054438945467021216,-0.07057500631430629,
2459184.937417574,1.0000803216925258,0.00041542690456907274,-0.004691459347336723,0.05862269152977794,-0.00023268874535252289,-0.029826579769435403,-0.04722380984425852,0.001673514969632468,-0.047406769201447915,-0.03837534431280471,-0.004490266962531719,-0.07117107068955102,-0.039045661014839736,-0.10457260556838857,-0.13025865172506623,0.06946780767208459,-0.08628433012027092,-0.004767893011596649,0.042465851969215776,0.008286349402824722,0.021261429196762122,-0.09298495704121407,0.04296525577070978,-0.010250213266243289,0.05500147526318658,-0.01675493612751324,0.11555514446592216,-0.08999218209970394,0.006306134835508813,-0.07283360963355667,
2459184.9381122864,0.9993487184538474,0.0004152671934946091,-0.010926965456360856,-0.045209072847258384,0.001654964908189577,0.010097436573495619,-0.06327259664777635,0.10480276055808578,-0.00930972578006224,0.09373124072994464,0.09956984489437468,0.006830966299120969,0.0027846134680639158,-0.02173671822727358,0.12237253031909891,0.0014837209531304706,0.03208398294287706,0.0016011087561552618,-0.008047725453851797,0.0697261306607696,-0.06856023023073139,-0.056913255674880085,0.023383615420301773,0.01879912400865256,-0.06420377065057731,0.0353623412529486,-0.05901753767077559,-0.031207052057470975,-0.012517463390628404,-0.07105308311385845,
