BJD,Flux,Flux_err,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,
2459160.565262716,1.0002499617485785,0.00041538316004293715,0.016797701718679836,-0.0041215856036554656,-0.032158688723573595,-0.11361510403028212,-0.08311470884275751,-0.05224882636955393,0.04865803354111838,-0.02142602622004213,0.023777430370224013,-0.1139886682740204,0.08202606646768254,-0.03854396243380275,-0.022525798456927412,0.023106629074256004,-0.04585383714155842,0.014068160798514882,0.03530403553475527,-0.009131997370689421,-0.09687604042872432,0.060832632176121476,
2459160.5659574587,0.9999182184596579,0.00041533984750935006,-0.07383510240620879,-0.10237988827487923,-0.0929626405735962,0.008798289379062853,-0.03066514032981912,-0.09217608469467478,0.02662620745450358,-0.033801421551800374,0.06725983722297137,0.01345880420985633,0.00495405338824284,-0.07486502127110146,0.09960355447821259,-0.047897174445831435,0.007904940673320357,-0.02755812463626382,-0.10698077217822262,0.03341075122524717,0.04169132890810431,-0.054450372139487446,
2459160.566652201,1.0001320655146753,0.00041535589868865454,0.02952414818683164,-0.10681545114715267,-0.10536705493164789,-0.11183462381387851,-0.04407909800658669,-0.006537568186428296,0.06009418981550807,0.1040590659476703,-0.022142408087696304,-0.09405846203888531,0.007418715639063322,-0.03186755045095145,0.018817458758432506,0.02081574546804851,-0.06758822061589466,-0.1698249800363589,0.033454398052876096,-0.06399992325290375,-0.06450042358008327,0.021887329096589775,
2459160.567346932,1.0002611505834453,0.00041538598131706276,-0.05891428109603423,0.009682401158158317,-0.0551935452232762,-0.08244302769278675,0.11473212966664156,-0.05483520474707222,-0.09981625224548545,0.11013652058431042,-0.02858628607664822,-0.02368655525104752,0.04567716381684447,-0.030293077881673545,0.023922857892370367,0.07886964282921939,-0.04301214766600327,-0.03635341643316246,0.04466396548679725,0.0550787951937524,0.0602555680163448,-0.00043464949046227025,
2459160.568041674,0.9998786131436092,0.0004153039023237612,-0.010017527490034423,0.05018877473166381,0.05144525007721425,0.02081434594999694,-0.0071176989884814855,-0.13353971300268286,-0.006354138268342099,0.11128542097648685,-0.0024992960418336626,-0.09427956470882758,-0.039981510671131294,-0.009951391874788633,-0.059763401101352594,-0.03589933492538977,-0.07614227098513061,0.1108154388881927,0.03876942341117655,0.08956964157573916,0.047471044294214296,-0.025643513035894825,
2459160.5687364163,0.9995496298690733,0.00041525483029790865,0.02410099247841124,0.16049178532838537,-0.02324629178499403,-0.08707438114278074,0.07576784789381537,-0.0816053105984876,0.05277721275257233,-0.0037550923848686632,0.1745991461481685,-0.04722283593192921,0.016686314302788365,-0.07092959032935257,-0.008292539291356739,0.020491656522006997,0.05791760816367653,-0.01964043129706969,-0.020163078323002074,0.18652544581605984,0.03852084089469127,-0.07970427959693852,
2459160.569431159,0.999854269001215,0.00041531635371590687,0.033674180073758615,0.08710583155079413,-0.048937670980341845,-0.12018775981164327,0.07594426476901957,-0.0726855446022008,0.018085522591415125,0.05679791594724249,0.06635491258984862,0.07693643753132333,-0.20831235529213174,0.022325898547553683,-0.0575584729195548,-0.07628318415555221,-0.06645694896741208,-0.18992135972517238,0.15765385131100565,0.13692511593763307,-0.05488137002938913,0.03985909130637849,
2459160.5701259016,0.9995018381810543,0.0004152054764476228,-0.044244030226858626,-0.04427296768535594,-0.11933974027424805,-0.11348806606271253,0.03191863511654251,0.03887293709072479,-0.08821654179996925,0.04111738516409555,0.08157767951621867,-0.09551848970478419,0.0677659907381024,0.0996030433543905,-0.08917227903025154,-0.006717343484245798,0.023529648516586472,-0.013870398445647077,0.014986425035493743,0.19675983736803138,-0.09261201004854248,0.004716622127222379,
2459160.571515375,0.9992808636348115,0.00041522239798625775,-0.08088289798789965,0.06370560547787496,-0.07102166311257956,-0.1746566566231749,0.04859648317500469,0.10427048080385974,-0.11549059669837333,0.01756009182272425,-0.0034448369532914295,0.062417500958363716,0.11018448724513441,-0.09540426120806528,-0.007991604389739539,-0.08012515272945173,-0.004348053742934483,0.04712163529264632,0.005459265347946304,0.08383954646757008,-0.041407102249155274,0.0435789501803161,
2459160.5722101177,0.999900992124112,0.0004153599081278803,0.08304506475915661,-0.058268783014839544,-0.10120345963228024,-0.05004908251810632,-0.04713088617031756,-0.011353531657471034,0.018487711056016144,-0.04019009015736779,0.03791476251942768,0.11368528920911769,0.015882937759539133,-0.060343531515114075,0.08562560837378483,-0.012370617411475764,-0.028888839006335598,0.11955936514937694,0.0020873083243328943,-0.06678780140773827,0.07084076210833624,-0.0967435910141974,
2459160.5729048597,1.0004913800717194,0.0004155185129839755,0.0017844080059425099,0.034678129345268816,0.09127628617085577,-0.15697245707422494,0.0008027031308905678,-0.07572555205935265,0.11642719787739754,-0.1538572175699119,0.133974728584809,0.016344219131444213,-0.027573238957037935,-0.047175574962854704,0.1010246210948504,-0.06486299850024962,-0.018652631611747506,-0.08518928074255863,0.08802316323209222,0.022428444667197907,0.2695238584391389,-0.10950061498719629,
2459160.573599602,1.0000414825561903,0.00041545834561098114,0.05763153206816657,-0.058013893300157174,0.1073535513513395,-0.10269892392669581,-0.023446888163206527,0.10864262995200055,0.06856721079224304,0.025341998446971933,0.030410028081118555,-0.006135289401246492,0.008931928156926673,0.04102103729780477,-0.07162492881583134,0.02703982770715249,0.08893560120981786,-0.0748815103433888,-0.017834423588750356,0.10790688996900227,0.10404032334356775,-0.089411451090081,
2459160.5749890753,0.9995788864261179,0.0004153664668541408,0.02560704990227068,-0.00379092448384671,-0.027906200715945018,-0.007266681846896961,0.0366673839166304,0.151443404359107,0.0013544537400919155,0.0816214535962088,-0.030073016129937624,-0.02855184033514732,-0.11043619813366104,0.007901280479046834,-0.022845855452884825,0.03326505948476625,0.07168301099904462,-0.003703660132611623,-0.03565898302817082,0.013721062852994782,0.02147320954703168,0.10127109784954014,
2459160.5756838177,0.9997217077235389,0.00041543566083175403,-0.0034390986223596072,0.08801966908955457,0.06104619675591729,-0.0006440131465460363,-0.0036131299961410504,0.0433115886168171,0.015099792311726187,0.06204728147468588,0.09461173782014926,0.05511343136045868,0.0036255474713501813,-0.07481305382011205,0.013060980941663107,0.025623403395805894,-0.011237434495506939,-0.03170607482095547,-0.03248881225778934,-0.04231023553943043,0.062384045177130386,0.004546649581524143,
2459160.5763785606,1.000130040261564,0.0004154683380785026,0.11893258324509148,0.0336714303902666,-0.029717348452948263,-0.04951495177058823,-0.013583785243699539,0.08158130261529878,-0.024401183212157607,0.015774601613162027,-0.10215204388066687,0.11348391660538867,0.03598880140258074,-0.030007206197386428,-0.009217873346792993,-0.017093260909760547,0.19394369106421425,0.035857311794939735,-0.09481473992839926,0.019031690093369903,-0.004636241038746053,0.002459482984907748,
2459160.5770733026,1.0000695094191772,0.0004155331058388293,0.08562922963505738,0.01740882995514713,-0.12239786436269368,0.009679947797115441,0.09503936937543651,0.016236605949416654,-0.06707442201739226,0.030123861657169328,0.029864696624489935,0.09531397323163386,-0.0904272819876034,-0.01690502373255597,0.12992146391670525,0.08557712853118671,0.018045638726787636,0.02152725853792286,-0.013830751298511466,-0.05040530528371969,0.03456636314410536,0.03894774545851353,
2459160.577768045,0.9995320103249964,0.00041541131869832774,-0.0368004084613836,0.021889580869523678,0.09398383060684443,-0.06699460068235362,-0.0787472019794719,0.01777207214751027,0.0805664768762732,0.030673639429890487,0.17578076075417268,-0.016447879642188058,-0.08247042900320303,0.004714366824525674,0.06330970902552532,0.00913950161169016,0.10868513921660333,0.045952719280979534,-0.0033228307922419185,-0.07173015911582092,-0.03726968117561074,-0.040636561532710995,
2459160.578462776,0.9995682362211803,0.0004154138270572733,-0.008428893009744289,0.0973712248223096,-0.06763812143761738,-0.0880409990965735,0.036671242386611264,0.03710101397623145,-0.021035235824687127,0.035031799860438355,-0.03094057186018494,-0.07875843531512386,0.08484186178951582,-0.08800229143677869,0.007084622154192133,0.03844090397421012,0.06032439894202355,0.08583816107738347,0.010909372064288344,-0.15179951601804764,-0.001423996494280283,-0.10311546380410958,
2459160.5791575187,0.9998811271648111,0.00041546687701630964,-0.11309131616656018,0.04017874950381846,-0.01760447626879911,0.042676149713909775,0.08319901771957955,-0.06484642331264069,-0.05234810674648356,-0.004335860748781022,0.005606005067349,-0.03185374914631441,-0.06316957065091915,0.026954483094007095,0.07321555671150315,0.07416059515088529,0.056131132588840595,0.024531531606400075,-0.02313686473928236,-0.07634147891617885,0.10639093930882665,-0.016231330228300304,
2459160.579852261,0.9993357902689077,0.0004153562590617312,0.030877993185873233,0.003923390763492042,-0.02400980243623592,-0.02759497299711532,-0.0533261899870137,0.045654815256773985,-0.049279786653938173,-0.059665389384542966,-0.12377718965944233,0.05221111131266112,-0.056806907827186594,0.04405307255710731,-0.06950232323104395,0.046161318421702846,-0.03568853309085871,0.04330488804184265,0.08041570846378723,-0.15916347006261342,-0.019662638327150737,-0.029840047523876617,
2459160.580547003,0.9999686407051669,0.0004154749614257774,0.07526557060018327,0.02503729836842808,-0.16159400131522592,0.03614864855623568,0.09596250138449552,0.009692302718438947,-0.012485927338014749,-0.007468218976316044,-0.03145763475896984,-0.07283916587151715,0.0006197131549916709,0.07321447624307359,-0.04051484739167636,-0.03378250553965801,0.09340608127316527,0.08164440300090726,-0.020974911004966748,-0.0632224931306539,0.17145487625675657,0.06371686794423567,
2459160.581241746,0.9992695531437886,0.00041533603545297474,-0.032353403715162064,-0.0027306102626898318,0.06198988468420799,-0.03680574997108949,-0.035765883345790665,-0.009282587524712333,-0.018070040404071903,-0.01665259251943555,0.003143753966712961,0.01812460223615258,-0.001858857575531856,0.14235424245632938,-0.10340419602892517,0.025825800091966108,0.032522481377172376,0.10559252873092956,0.07921189852469403,0.011020860852678714,0.05566288631232779,0.0029147409520946348,
2459160.5819364884,1.0001270432240377,0.00041551028860522854,-0.03683077689151332,0.02121011033450507,-0.029527298641340034,0.058736128064222175,-0.03422123294804176,-0.009964394343960951,-0.007625739862228858,-0.01258184580564995,-0.14050629536781875,0.13953932373801545,0.04706411602992702,0.1293156377093942,-0.06954560571458183,0.055605390951549025,0.042174557741097254,0.0022455874156354326,-0.007687405389647141,-0.05938741753982245,0.04735832100867628,-0.09285126515770226,
2459160.582631219,1.0002447438083226,0.00041551895716299066,0.15319410133446376,0.12431422940488096,0.01499629263629461,0.07914943456255001,-0.020778106026782688,0.06879861963812084,-0.01096060642708261,-0.01927265762473104,-0.03826778208178538,-0.016167692091275502,0.002901594962501612,0.12011161105918731,-0.09806533084850902,-0.05294497041614842,-0.010749448040484189,-0.012946683134969366,-0.03437396663579613,0.060500146548077276,-0.027239699540437052,-0.006953531961601171,
2459160.5833259616,0.9996099179234295,0.00041535686838092985,-0.061859098359819085,0.03110727070652147,-0.12405632937827887,0.07322210976466793,0.04405004136837246,0.14928533678686207,0.06661505193188427,-0.004675551623273688,0.012865408951883789,-0.0825343627748245,0.056033822013947514,0.0917448055681697,0.02149875877793992,-0.12177947501213716,-0.015961709774724282,0.09376809899543266,-0.029332250060354583,-0.023831165188444296,0.05678059596942926,-0.05154497169724431,
2459160.584020704,0.9996434237571982,0.0004153952555345664,0.066130577447383,0.12095848057257845,-0.07780001185012286,0.06455082354654686,0.06533553871537903,-0.011146092134777448,-0.0785383032523314,0.009840551614227313,0.005249387477255985,-0.02767502489983757,0.05299600168508815,0.034547015442464225,0.0038890718338491946,0.08034307821718668,0.0021884000218693185,-0.043948006877833984,-0.02616872606676925,-0.03538719916856798,-0.03485387106525667,0.08608395492236268,
2459160.584715446,1.0005818658026315,0.0004155358297580741,-0.013302071951906668,0.06739997203674264,-0.06719743017455505,0.06303199752889295,0.08259852268708208,-0.09697964644374349,0.07480429605110281,0.02306546395048763,0.006172042153163797,0.007456149872068586,0.07315426669504609,0.03677960272257314,-0.010275910413390774,0.02636652089885987,0.0587818866337551,0.04601860407331953,-0.06688872605710562,-0.021879371426526,0.1279530970571812,0.08883950465491636,
2459160.5854101884,1.0000902529943563,0.00041548573222453003,-0.06279732790314188,-0.030223582025876918,-0.07126888143651282,-0.0355602461407618,-0.041085690152503934,0.02647814795279575,-0.01699883452993017,0.06893351812779454,-0.0428970705897558,-0.07686392576099282,0.21056827131831812,0.04049882483010252,0.037620062863424335,-0.13661364166840098,0.016056694625629243,-0.017523881703207934,-0.07125697851822498,-0.1379470599473245,0.03627496349899044,-0.02270934968576066,
2459160.58610492,0.999913996148786,0.00041559901314900294,-0.0887751843981214,0.06422983834216103,-0.0022159369237804843,-0.06745377897756481,0.10212414133307549,-0.05050429610704353,0.07059610695869081,-0.03724412911713909,-0.03279948717000834,-0.08860562050087907,0.10486447042851574,-0.11700235665160623,-0.1278854343719529,-0.03968288544302164,0.11340793872079252,-0.11455249243854333,-0.1542788159251449,0.03584534321340398,0.05015375745291733,-0.06477259304612093,
2459160.586799662,1.000166351835603,0.000415933241296333,0.060147227040690254,0.15103649150826787,0.0690136218105635,-0.035001868022530996,-0.10953241753558812,-0.15141358434480223,-0.08502621101808054,-0.07320185493595223,0.02808582278725164,0.0870220543875771,0.001718474253804837,-0.030621900037767966,-0.03651844938554431,-0.10090956221942281,0.0724386900920803,0.029808287705251516,-0.04958252784419587,-0.06422523382245168,-0.103610171472276,0.05558586357266024,
2459160.5874944045,0.9999441319249344,0.00041634203178069124,-0.0359572774545514,-0.02898200913002764,0.013163797265018484,0.017854910183129253,0.16565821094760255,0.012075672954087301,0.04914742591538272,-0.1360955589287402,-0.09795952074439727,0.006227563381142904,0.05194711795340155,-0.022651720648719443,-0.15951772200378936,-0.016176442580080518,-0.001554898314512482,-0.05151557284476482,-0.0978278666493905,-0.1010970937325395,0.10348940665225184,0.19524004244809418,
2459160.588189147,0.9996425641073993,0.0004172317201319868,0.08057251149933092,-0.0032159926546353867,0.04150053737052962,0.08188629901183313,0.1314015096382585,-0.017422123034555315,-0.010323210354921513,-0.013237447460252811,0.1178379182843135,0.060623316432128066,0.010218158574335334,0.04901585264613819,-0.12767511726873415,0.021814246294026042,-0.0307534692870579,0.00846878452277922,-0.07772420674758568,-0.04997508849225069,-0.01946621546363117,-0.06587176494118832,
2459160.5888838894,1.0008456673084731,0.00041954599572988267,-0.0386908554331535,-0.006008030869895701,0.11369574855410011,0.06217613282086792,0.15722290281783985,-0.029297826199429625,-0.07603814380489507,-0.01340712514545184,0.0778101009507855,0.0018082188418209694,0.03926272627355682,0.04146802622542154,-0.030225516580193706,-0.04168783210735477,-0.023144303837849826,-0.0007245368831571264,-0.048689546271214,-0.10384317644977664,0.03853346533740696,-0.10690257068811718,
2459160.58957862,1.0006583304074788,0.00043364452982162116,0.07608451800977284,0.01004041628660678,0.026931286691009068,0.04650067760579631,0.09787824896307747,0.07203634297924895,-0.056727793738793775,-0.13796839201859434,0.1430216580561068,0.04506395372824218,-0.006656398913036457,0.0938515324268115,-0.07204219838346995,-0.01933794259756187,0.04548350681754059,-0.10589028927911671,-0.0675601028605028,-0.03806147392599734,-0.08916001045656015,-0.046666729676570574,
2459160.6194524514,1.0011387659160613,0.0004246741935197891,-0.02601252833637665,-0.028831556402353607,-0.03353113378014219,0.08562194036292245,0.07061619491427908,-0.021881284175533314,-0.023018960862165774,-0.11932572479329369,-0.04010840046545406,-0.11216547369714554,-0.023911333262518167,0.04067336950780682,0.08148149183985408,0.00042960333967067876,0.023647588197239666,0.05397157039255213,0.02984677148629832,0.033462464916738474,0.06221741094634438,0.06503229881338861,
2459160.620147194,1.00034187959148,0.00041605354201809035,0.013709546831625959,-0.037053514049214184,0.03462289855604526,0.06630305027407624,-0.05021058560843527,-0.030035985668905123,-0.09468531597163969,-0.03734714105352001,-0.15258167768955813,0.051101247017434744,0.11716206249192161,0.06364746865734103,0.05205509868319355,0.04781184503368655,0.09401223065044159,0.034735754045053475,-0.018987863273575482,0.08122658527105933,0.06654651827250209,0.035868299099154365,
2459160.620841936,1.000262086768721,0.0004157643186586312,0.042867002186103786,-0.0495092501805264,-0.008816945655698861,0.10778486765788203,0.08342656766600347,-0.07150927628124941,0.03751141660312694,0.13381344915652435,-0.10345491518095816,0.041138441697361035,0.04382955089551337,0.0545719389407995,0.16092063869304213,0.03203314374058032,-0.04411371213359506,-0.012245880613108304,0.06230654105273599,0.01806788580725858,0.08162118300462616,0.012667889939506734,
2459160.622231421,0.9999441513175981,0.0004155763353099227,-0.003462835555695342,0.009144784377883101,0.01593883919603008,-0.015911665379910723,-0.004682266122732062,0.0025837980927026155,0.0012862089378772616,0.0015109359352793723,-0.08383950683413358,0.04583385571085457,-0.06988732258973919,-0.04395729342472857,-0.0068557241802447814,0.04634242503857284,-0.10577543523472024,0.07143960046996324,0.15589624930429663,-0.012114480762707153,0.01194052137886406,0.09321983918033636,
2459160.622926152,0.9994555243076005,0.00041540358739382456,-0.14235217749368395,-0.049364282517835374,-0.0038377839338423862,0.0896239170549314,0.006199402676739495,0.016239752332555535,-0.05000949487006227,-0.1668693526273827,-0.07259625455833103,0.01234846752472996,0.0316997059885401,-0.049876375794237045,0.05593391487507069,-0.03652393543306329,-0.03829858337940809,-0.04287648269102871,0.014878905525433738,0.0035370233687067702,0.0080321461095948,-0.08016117255859473,
2459160.623620894,0.9993953769572907,0.0004153405979999562,-0.16594139569384903,-0.027019019707345292,0.07587061837060576,0.08120105232793876,0.0029617201255684356,0.054791045856082764,0.1199977580036134,0.03920857344283647,-0.024323237284466587,-0.026490499404536166,0.07222630500000557,0.061558586685775345,-0.04856143442467342,-0.10401290189460775,0.0035847147366642683,0.02687443293458747,0.05035694934546492,0.046136392668521896,-0.06348518986553622,-0.007573526820075893,
2459160.624315636,0.9999877056055406,0.0004154301024752592,0.08187782770143322,-0.1138380507864472,0.07810281021328037,-0.012789302790276404,-0.010082543842315507,-0.020941969756934797,0.04972621275454594,-0.010970403875881376,-0.03295079333143537,0.0075617209811436195,-0.05110464141321589,-0.032548904912598826,-0.010294342280168655,-0.11187059224628733,0.07244770491876458,0.012741670578991225,-0.0032978946705937043,0.017035731966873927,0.019886598207295852,-0.06215871341510403,
2459160.6250103787,0.9999051944323295,0.000415411467628955,0.11605830913770153,-0.07032375264193295,0.026695276830005978,0.047990170395716174,-0.02016266413543226,-0.10142704783656534,-0.01987634755545173,-0.07033942264460506,-0.06893891340014426,-0.047042899426702076,-0.1467226631090943,-0.05746672932045076,0.0219730763842788,0.024874718377791333,0.03673240493693433,-0.024255701065614862,0.05918059558885401,-0.016233783925296806,-0.004302300518303259,-0.01409243585791399,
2459160.625705121,0.9990060760426269,0.00041520027059082574,-0.03508645555388384,0.004730979020230978,0.024358047294798856,0.10133088448051276,0.05832402123435438,-0.020177246641503454,-0.009007301446909415,0.0721124370665641,0.07646127980538385,0.05973643826322922,-0.043808219349926174,-0.035729036842968145,-0.0010565354385774633,-0.1290596877692435,-0.04327946776333332,0.00747218110017504,0.03014857149382169,0.01212612165804432,-0.14638318765002417,-0.03661169190920733,
2459160.626399864,1.0005700030089264,0.0004154941106596118,0.04329394646741937,-0.056223554679431686,0.0723173995326497,0.06261786477930999,0.06550595395566952,0.06217384968890957,-0.1033556581397203,0.03478451939811011,-0.03364874762192852,0.005633161930537555,0.06956141123734189,0.040360256627811966,0.08911593544781557,-0.11971445632924982,-0.006781793145350424,0.01896623707251396,0.07110747219282759,-0.010761585878167534,-0.07127086386964784,0.01837224626519755,
2459160.6270945948,1.000359739280321,0.0004154373893625928,-0.013845222151314314,-0.08701421739151458,-0.06262685398873562,0.06897660232376653,-0.07497842245622549,-0.1773430495661162,-0.058450042319574354,-0.06899620193560323,0.10502188477822802,0.14470062308763637,0.11402401082056081,-0.06076968405415918,-0.014973994374588774,0.05892377202565613,0.0038971662686984347,-0.009806841955435776,-0.028592072188615758,-0.04064495282815686,-0.11183216571065879,-0.06060536883494959,
2459160.6277893367,1.0008016929693557,0.00041551281836174354,-0.08389693349727795,-0.12450327187100554,0.09581980268586547,0.03680310972834914,-0.015471400862257668,-0.10201560576675743,-0.11559339387544208,0.0066671353860681725,-0.04319664563036071,-0.05992212222942478,-0.039436430051870426,-0.026057828225338035,0.05718318499003578,-0.01172942088013187,0.039557272574424165,0.04268812032695406,0.009841357151000645,0.017105837371238997,-0.06082626645374418,-0.04914709668983795,
2459160.628484079,1.0006323963481243,0.0004154877887394992,0.08387141515270814,-0.10765531004440171,0.02212764514188799,0.012067089483419715,-0.09530741757386588,-0.07178780525137204,-0.03947764353018535,-0.04250602754498096,0.0001261791323310617,0.0333705771235397,0.0015406712306527445,0.036483916834468166,0.0799871751117499,-0.02601757150219001,0.11826963331091488,0.024593859082717842,-0.025589074602721286,0.07385228551589605,-0.018409418081525186,-0.045890540824601256,
2459160.6291788216,1.0007931706966406,0.00041550262052525384,0.00509429189351121,-0.11181673776772667,0.048036303024293674,0.0900017452199487,0.04358455067745971,0.033811529486931675,0.08382914067102816,0.04841426916453055,-0.011765513727772006,-0.010546636715159164,-0.04676398775988862,-0.02008143712158472,-0.0823618104497906,0.04987339263315228,-0.0807361941939697,0.09856667364765422,-0.024247890651677578,0.04420386952010517,-0.1414179635953666,0.00999767935208586,
2459160.629873564,1.0000543154086385,0.0004153535943142817,-0.051141491957879474,-0.021849632825999526,0.018498145779415123,0.03445199780724938,-0.017705481385320326,0.053754249203560436,-0.06911125667930777,0.08359643257625742,-0.03161634088243637,-0.012901549270895702,-0.03610016062424986,-0.03395198351969286,-0.06291835960563984,0.01722999446926766,-0.11569595870286153,-0.03498083309306635,0.06127273053018463,0.03413870499835999,0.0798532533663754,0.01297131180965222,
2459160.630568295,1.0001797678315008,0.00041537827632217407,0.09601761083024679,0.033402456965525185,0.035895823511769044,0.08636690215440049,-0.17028789117449625,0.004887534220561501,-0.06918590275653799,0.14064169519768843,0.1200580061634746,-0.06559315543008644,-0.053423792252360595,-0.004742644254503384,0.019351644312174666,0.049817316550052115,-0.030817419100063123,-0.00954972551057074,-5.8293876302116e-05,0.06457152635622612,-0.07738838614926255,-0.07304513585991068,
2459160.631263037,1.0000834093975124,0.00041537429754560343,-0.006857479631371196,0.010717368005398511,-0.07058071463139987,0.059574070793676735,-0.17983453636760455,0.021105346262332944,-0.10616064968283505,0.021864385881378103,0.12959397736775005,-0.12156449713736299,0.03453487847436678,-0.09155922176969963,0.0002895016899765098,-0.003368746167626359,0.008404318096061786,-0.015542090661818478,-0.07088988931017536,0.062186350558406704,0.026668905991912028,-0.07581651496151598,
2459160.6319577796,0.9999732780677186,0.00041532050210703607,0.1097363133046584,-0.01727144574929153,0.05216204293170713,0.060486936125287875,-0.09266456944062906,0.09434583553222459,-0.04968692441195514,-0.010989156402067981,0.07144395963561984,-0.009234336022409554,0.10703429983526842,-0.07574763558820302,0.07182899470528527,-0.07917784717479379,-0.06539871592399428,-0.11062856425543867,0.01554236390883366,-0.03366808756918015,-0.03217910671043655,0.05337171520812109,
2459160.632652522,0.9997861171792836,0.0004152754213311204,-0.0035036463824070405,0.05143968949900789,0.0686971867678111,0.05906743316519979,-0.14161447148495904,-0.03149788440858431,0.0015538841366850508,-0.041778177463395315,0.05469511794592913,-0.007004337441468604,0.016351851670130268,-0.08518608826128922,-0.03530353584294136,-0.08861768262777593,-0.04358559831527045,-0.07200282920204171,0.013407634802407161,0.011712499391349818,0.11083945212728145,0.1689269516838695,
2459160.6333472645,0.9999040245951436,0.0004153000001084017,-0.040286047407320724,-0.040609005686674284,-0.04386364451637541,-0.045825896542472905,0.012583775383436606,0.018505012036711767,-0.00815388979696988,-0.13334758034262215,0.12216842465788981,0.05910081005305276,0.13372778264280216,0.010710383431121373,0.05891705569224098,-0.09038483438090307,-0.04979893938798149,0.07339679824512907,0.1081690808826473,-0.0035388655032764366,0.06728916793732329,0.15931392878526984,
2459160.634042007,1.000079787765378,0.0004153401346775423,0.05067786061422488,-0.07080517425429605,0.09340300189847003,-0.06322421335991156,0.015288439983583719,0.02203792750372448,0.10959667302723522,-0.05013414079686101,0.15781824405249004,-0.06125333661017299,0.015674475919898977,-0.03310607064703224,-0.036616500106284,0.10550630082564684,-0.030581128698595857,0.05053107556163487,0.051710314819275294,-0.021349589667937107,0.011676555174795912,0.09931330108237377,
2459160.6347367377,0.9988979031107182,0.0004151263477504554,-0.028147653107013285,-0.1117795920857436,-0.10418071262369502,-0.013291284329928495,-0.18332966459843061,-0.039853325551847174,0.15522191301379623,0.03996169156241889,0.16864315205433147,-0.11590526018778294,0.10705229738758155,-0.004847386051605581,0.02234829489166005,0.07591189956547541,-0.014998787705461624,-0.0460918033504071,0.008684990699346867,0.0007008134035162746,-0.08423018498921774,-0.04513199598810672,
2459160.6354314797,1.0003656504512253,0.0004153818322619781,-0.07346433862722065,-0.1511613531955067,-0.07893092739070375,-0.043592150792945226,0.03892430101201761,-0.033889624856850396,-0.010143913917407182,-0.035865012065548076,0.08187327542243185,-0.09518011019126323,0.006120984781079815,-0.07742990601137371,0.05177074318199846,-0.011712881273112487,-0.009778427325644656,0.01427555221967374,-0.019842836380060836,-0.00626690642072692,0.025232804897874148,-0.002875604992161917,
2459160.636126222,0.9995486826166652,0.0004152674413214869,0.0766982249599085,-0.05153578702267872,-0.1333194895398005,-0.029902515149554033,0.06791020866648091,-0.05822745475288324,-0.019155806208258748,-0.023436661290599375,-0.060057764092046474,0.05736268043898916,0.1005383655984707,-0.022540670383506576,-0.08528236652544317,0.11649618833233595,-0.019279806522025985,-0.13637108214648222,0.03232022168006013,0.08672388967058911,0.035991045897937904,0.1201171969891291,
2459160.6368209645,0.99947008532136,0.00041523235067304016,-0.007852802996212098,0.00957271945787074,0.025049456224332575,0.0076869290026473445,-0.1030684323165187,-0.02936826014190179,0.05280469853061815,0.05315304933924935,-0.1008378632365854,-0.029006158728058975,0.009837627426889286,0.03288680384956692,-0.08447020988251829,-0.05332505503518782,0.0882703990636864,-0.18719701860492854,0.03268316411191444,0.1437245755978976,-0.08866423757551581,-0.010849693658260945,
2459160.6382104377,1.000302173108445,0.00041536975586717805,-0.023605590394149643,0.06267127172965366,-0.025980991609468707,-0.07796532743434087,0.006313256125800928,-0.006797364621093164,-0.017403069148255186,-0.12162325001204818,-0.05625512985806784,-0.0038367796474274934,-0.04196123320015462,0.03198627081243115,-0.0878586640979725,-0.20508700298481078,-0.027607317715030544,-0.1284196489171419,0.15191827750696346,0.1414918781087568,0.024743919395499154,0.016705289799627557,
2459160.63890518,0.999976806661159,0.00041532026724444055,-0.04785301218117962,-0.033330518467516244,-0.12490810409916395,-0.0017507665253809444,0.042193253418780365,0.03560120136889035,0.04378871660212646,0.10066021883502324,0.024882713205769173,0.032946792711244614,0.03278512426929271,0.07570157140321945,-0.06359095667690551,0.030481211931610092,0.010489723546119958,0.04773867117076674,0.022516643435995236,0.1527771958715482,-0.10690766771149594,-0.01834821080609099,
2459160.639599923,0.9993139801557915,0.0004152536837930887,-0.11900619913700725,-0.039272420963262084,0.032187589221866784,-0.003985485266857167,0.04039148303351966,-0.007154540514337917,-0.06392905512672152,0.09372945794988118,-0.003639368073264653,0.08285989316144568,-0.050002758235054005,-0.04103617284556826,0.029456789921395495,-0.05638885235374611,-0.0032191448264593608,0.07016675283999288,0.05665911313132475,0.03258087693077435,0.0014800586804574033,-0.1074643828138881,
2459160.640294665,1.000020271946557,0.00041537963114942125,-0.010914570292949864,0.03289688031993879,0.003924175988926673,-0.07181431227869355,-0.018495924138302425,0.11565057936651872,0.029344749105085607,-0.04709502352139847,-0.07659257569049839,0.016106042716971615,0.04594804517301307,-0.1167319170941408,0.04507779677948189,0.0595295747864176,-0.015941589288187518,0.09641312633536814,0.027452448152001544,0.03575339077199185,-0.06734318428627087,-0.20048412617590627,
