BJD,Flux,Flux_err,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,
2459150.7972736037,1.0012792417871372,0.0004174379649019213,0.011557644268603033,-0.06460781902424002,-0.0299564691357313,0.005650416142472577,0.003284998993892913,0.04254063993847238,0.1482871270488459,-0.0816984247570632,0.004797410512750903,-0.015244316063520506,-0.07439944495940537,-0.04030519752853087,-0.06697388447211026,-0.016706086584817856,0.10877791175375137,0.08842103486532968,-0.10740604751896166,-0.14237957468077012,0.053724002708460915,0.013292862498893351,-0.06884256690278844,0.1281430257716986,-0.06256749099577627,-0.06771731669980725,
2459150.797968355,0.9998672514857995,0.0004157942798207383,-0.03805138256487,0.09030443624228152,0.14258688169755715,-0.015434961008673925,-0.05474651800290065,0.018128924583748155,-0.04267227637795794,0.006169789516094246,-0.015916108055045272,0.15358094833549849,-0.004894236919338882,-0.05036307937291619,-0.10321812923844643,-0.12448156964648929,0.012315263344268926,0.11529272119295071,-0.09246844901927424,-0.03835302051433192,0.06570135621237116,-0.06424480616998586,-0.030703754076163246,-0.11181120178109766,0.03331818276105049,-0.07343682259254271,
2459150.7986631063,0.99934831572576,0.00041543559246200315,-0.013678201507652647,0.01912233014786594,-0.06502444875774172,0.012731762103320911,-0.029725871283500988,0.03998491284258906,0.07444033206930538,-0.0504585170403849,-0.053177407002747194,-0.07810682447029138,-0.04498729630295626,-0.07192679157620334,0.015618680562318944,-0.04311142278639661,-0.05252680526354222,0.07502454619878376,-0.00819317872134685,-0.03574093490543357,0.0765168596167553,0.01491397949748239,0.021985833397664592,0.028540185151777676,0.01044557844043042,-0.07256448820199764,
2459150.7993578576,0.9995291627308376,0.00041535180466975363,-0.05153717657485911,0.04942484041108556,-0.11414522138221958,-0.040598805207834134,-0.06791564450323197,-0.020414642599297872,-0.045114485785731864,0.03574462197265795,-0.001041605728899945,0.10188021168890435,0.07576293313198125,0.046286364997761724,-0.006236986840335149,-0.019812333053164627,-0.055044572335745515,-0.0019041887960473385,0.0835888832956365,-0.13086749632103098,0.13478914450576596,0.10475868692980746,-0.0166309864032657,-0.07772745197507296,-0.03656938662285632,-0.06842961063676534,
2459150.800052597,1.0002553231971827,0.00041541634104314,-0.007973079481422164,0.06369263403433242,-0.13564956491158608,0.07568427424757351,0.02238116453940001,0.051767391064559576,0.07034811778503035,-0.041327917531625125,-0.10650250994519722,0.09324006545005005,-0.08190543153825122,-0.04853072871482643,-0.09226515976675945,0.0036328547912930637,-0.04284948342936616,-0.004109437229651357,-0.026607091082439683,0.0681580916422925,0.021561852233690483,-0.031009568021058195,0.014315289845762948,-0.1507022356867903,-0.019215791860256806,-0.06861390937056491,
2459150.8007473485,1.0004469027241487,0.00041540823047955003,0.011535344060370793,-0.0077032250327839875,-0.007212094323238804,-0.03518508919066677,-0.0790936785408339,0.07464775232887577,0.15564284090710115,0.06641636106900653,0.027554935631252456,0.020908700292004846,-0.07630321372584974,-0.013593544625169431,-0.08788603231592039,-0.03376321883145468,-0.030268654019841006,-0.0001742171826473746,0.044101911729340894,-0.07160147342558333,0.0792891241010152,-0.06255123300724584,-0.010600859585286414,0.053062222304172735,-0.02925643761214217,-0.070478560379282,
2459150.8014421,1.00017943962598,0.00041532509345028237,-0.0015725031111057928,0.03533540250565853,-0.09890439887172134,-0.03256023776307531,-0.08116768858498785,0.141344926700166,0.10176356220950042,-0.11333337236752852,0.050747620840637886,-0.04142673922552333,0.040089962900331656,-0.061767251456769756,0.024731665396822564,0.001326257918642805,0.13693148634155236,0.08573026938636488,0.034804237684147754,-0.08188991527091385,-0.10334141337434648,0.027961981253924365,-0.010777642367748932,-0.015835227838781593,-0.007695768955218219,-0.07170252726073863,
2459150.802136851,1.0004563229659238,0.00041542943407547943,-0.011736198652514388,-0.015234016370224878,0.013097228513960476,0.0374868094352826,0.09249219766187117,-0.00053402254367635,0.05052576929934836,-0.09087413378913606,0.014184374738080945,-0.11500807786500414,0.07610283001788895,-0.043562953053845714,0.06994860235198679,-0.011660755396002802,-0.02324333090262279,0.028441665901141694,0.07073771502380824,-0.007669059470698181,0.11074549151090976,-0.0669991124986488,0.009118554869587042,0.038600241193928506,-0.06393149551151484,-0.06515477030286576,
2459150.8028316027,1.000655427747083,0.00041542618456198005,-0.076873268409684,-0.009135468155257094,-0.054445892893541896,0.039597385052170364,-0.05448881571010776,-0.054478349902120755,0.15452014408737094,-0.02030484770180019,0.06335593312471847,0.004379529031900344,0.03139466076599661,-0.1384773498703118,-0.10500513802396866,0.013927503933240876,-0.047294602004144336,0.09358462916656361,-0.03247968022576888,-0.07064202034970352,0.08272699766675923,0.009502722723114924,-0.028386501383653586,0.023415576576708164,0.009850463755232805,-0.06772814066221078,
2459150.803526343,1.0006417914161005,0.0004153912993195389,0.08239710376623438,0.06588316772061822,-0.04220271627862011,0.0938831992350065,0.023140644567049503,0.1483119379665216,0.08156551172450979,0.026654456191739964,0.031225100947617386,-0.03751692120285893,-0.04734178627720781,-0.11026853654814067,0.09996823782628979,0.11381099932712781,-0.10151873914938812,-0.07096727279731252,0.027746715384742122,0.04892166767592603,-0.018691535977074028,0.15804377851702991,0.03905748833590385,0.013525788476838144,0.009931541137190227,-0.073408934777523,
2459150.805610596,1.0002867235624409,0.00041532275099741766,0.05350583306481389,0.08576851472726839,0.0036549392197187157,-0.08125709594664737,0.06321015695159134,-0.02459374816666736,0.06276523792735272,-0.03289435818548109,0.04571953251641703,-0.02272409325721628,0.1079332726554705,0.10523462907674812,0.07816122434683712,-0.06429235492561365,-0.0016529157369728085,-0.0313917891512112,0.06972013309783999,-0.05267010464467032,0.015847640916307713,-0.1307345430280178,0.006476831434451401,-0.05041680143717845,-0.05414267761928589,-0.06233289747872045,
2459150.806305348,1.0001124347306762,0.0004152723740015021,0.012457406908454044,-0.002427937673774734,-0.06459741823868392,0.005557761563633562,0.1333356210294879,0.08754475323290757,-0.06575604856176327,0.014295065367278932,-0.041803316199102034,0.010579663482892968,-0.12094389338603355,-0.08902630131579908,-0.016448463084049923,0.05561796996404053,0.0821405170227252,0.08534420946459023,0.06025178635361675,-0.034573307515386974,0.01828036043727661,0.0005770578335929141,-0.07776274146975122,0.020027903686410477,0.03372643017876144,-0.07105822870978994,
2459150.8070000987,1.0003064997493123,0.00041529667950305604,0.10147062106744886,-0.0018097717352199285,0.021772426866117883,-0.05693638729057572,-0.0021744747526151378,0.006623040023953595,0.03901448965984962,0.09681209938351412,0.0175796285030468,0.09690473439858183,-0.009407197697729056,-0.1492301889466183,-0.004369632092266977,-0.05083114664236938,0.01490030620924339,-0.0975328457836666,0.0016691439467842449,-0.10869366949548422,-0.09783108021332622,0.014544549481476987,-0.09742343101321475,-0.01898581825008859,0.04167566351031263,-0.06893074821767207,
2459150.8076948384,0.9999156486758249,0.00041522496318358634,0.048279456474036475,-0.0181854896191721,0.030628090694371647,-0.07080329643040245,-0.1038114528666198,0.007374762286378508,0.08658202910195875,-0.030656065013492013,0.052568800469073015,0.08092074315052317,0.006742298649354921,-0.06210454614712036,-0.038939050152835324,0.013360011639883082,-0.030752596286230914,0.036327432633100495,0.056388091690948536,-0.07990672588657398,0.006485491845018461,-0.08954330472707402,-0.04924227233193664,-0.08860739074757412,0.0005937947089277447,-0.06808060004158069,
2459150.80838959,0.9997082984578533,0.0004151946226509806,-0.029548141534115554,0.10006157482914374,3.006818028036709e-05,0.05339401347979901,-0.09309083842849927,-0.005405794392252579,-0.009104139984029017,0.05847588244033208,-0.048767859017750714,0.14356335030825723,-0.05667018580591975,-0.007294867747970805,-0.021940097198872112,-0.06724502077259624,-0.1628850254797137,-0.039063024865296496,0.08138064258240925,0.016804309464786213,-0.0908300075916945,0.008949414875335265,0.0451926882904037,-0.037304872362379955,0.034883838104432324,-0.06936632049480283,
2459150.8090843414,1.0001379926377767,0.0004152720090661197,-0.058554939015657156,0.14721435764998456,-0.06928918456619013,0.08426414920908414,-0.054579656311714644,0.04307698152405058,0.044451894853666886,-0.02503721920073664,0.08005477782268364,-0.09407913072335986,-0.017846586067070704,0.02509714021085696,-0.03056743110562365,0.08210594064746549,0.21234312513744008,0.0663504094823253,0.002045312697564442,0.08309357561018797,-0.05222800239430593,0.008221309839908299,0.03742444612464954,0.021581619911021338,-0.03776649499651542,-0.06910876402768719,
2459150.8097790927,1.0007159054702914,0.0004153734228847144,0.08755082579990826,0.040330790195064276,-0.004964109616230404,0.023984019028088308,-0.08230319200838904,0.09581207851108982,-0.045747833750873594,-0.13191449000650893,-0.00714170487164779,0.055403900523039215,-0.038296052465669146,-0.01342836635223302,-0.10577923856064121,0.01011804315719793,0.0006182866385907286,-0.02647091782054506,-0.05906334929436801,0.08001801402190331,0.03895182138355495,-0.05615986669505323,0.07566841296185994,-0.018739615228818965,-0.03704901644567267,-0.06736449136399936,
2459150.810473844,1.0001055168973834,0.0004152353327012492,0.1076560315890413,0.07120212589888408,-0.02397409579617332,0.010079648787159083,-0.02297335027707658,0.07454067264993791,0.11979087203733976,0.051446371361751966,0.03388437499844792,-0.14231437903251642,0.03692911727007736,-0.06904648509553411,0.019095772994731818,-0.06388284533704491,-0.09967189868684564,0.28795397044252585,-0.03538610974129055,0.1515979700606328,-0.13747193796146095,-0.0012807716940619693,-0.04296727050302025,-0.11172625833423057,0.05045991681335986,-0.07230094508478477,
2459150.811168584,1.0013213360007964,0.00041549666424491575,0.05854237577234398,0.13031845580605342,0.031174819265241707,-0.03117996624727628,-0.0757490639059043,0.049577302025816075,-0.10124589768142465,-0.026150953455253333,0.1340293922173682,0.05012577982073567,0.03841715145393233,-0.04419808523439328,-0.13949404987091038,-0.0144521882869716,0.020350513320787893,0.00013143638906647562,-0.0019117628581124283,0.03520417531062307,0.03542462686389065,0.06880785705563251,-0.07369278545424587,-0.044126790114017586,1.2582202235386677e-05,-0.06861820415503984,
2459150.811863335,0.9996030680751622,0.00041518416544837486,-0.040220508882813845,0.06562055576867562,0.10955764366349317,0.028621094220787475,0.011142340715701873,-0.06952603579555718,-0.0003954155542159044,0.0018538007454469672,0.011879312363720572,-0.03258525165300587,-0.14860286704570108,-0.012618994647850266,-0.0163838679146699,-0.052479957882469945,-0.043171889269011776,0.020610809448043093,-0.03613289749627708,-0.070995473971711,0.05617754467701825,0.029782033635368327,-0.09628688929017395,-0.0672502620663133,-0.016848046555263754,-0.0720172899401894,
2459150.813252838,1.0001860026663354,0.00041527509543970545,0.022766817819144296,0.06341595529598432,-0.04813199612748766,-0.03872739582976531,-0.02236139631293832,-0.08072314924804978,0.010369973596101865,0.028263283652486412,0.032129094822541414,-0.0015196422983124096,-0.17851149244491202,-0.0828524378763625,0.0048098142927729,-0.13514661344012074,-0.01853614508831531,-0.0944963756601679,0.04294211737845554,-0.07704121483653398,-0.0816673995195356,-0.05199543966577064,0.00024513499607428657,-0.02683722288792087,0.045951105533263,-0.06902760520317869,
2459150.813947589,0.9994611085817576,0.00041516862933010647,0.0421466123465773,0.0020658818355464076,0.03375837387843071,0.002911363127739646,0.035237934800185486,-0.08449825806454378,0.019839539480489738,0.006339229048119635,0.012798611224951744,-0.05526534572314522,0.025951175125651534,-0.07884711040670166,0.031433361931754444,-0.0575140530670583,-0.012562708618144458,0.06797654902686993,-0.029256191615467345,-0.06610622820703986,-0.04168342326329122,-0.019981232714050785,0.0997865344405316,0.0011673820720873689,-0.05966755923262213,-0.06691110063731112,
2459150.8146423283,1.0007380619025532,0.0004154087668820065,0.03183926530019801,-0.023363947204994726,0.029192819061906457,0.01766288984792225,-0.09709933997180357,-0.012054173125550231,0.040007740628801636,0.0617785569065428,-0.055762282106471245,0.05335188038345606,-0.00306285002741814,-0.008918692687419941,-0.02860484687138906,0.049631800301433535,0.06699570223750874,0.029832818214928933,0.10511547093788534,-0.06375796146998071,0.044583382960199563,-0.029386128120609787,0.027688944049975787,0.1454550592877852,-0.06956765913589828,-0.0658930205817275,
2459150.81533708,0.9995620704813524,0.00041518708890698325,0.12460841759293775,0.10738092713808996,0.13278415913663955,-0.08836180945424835,-0.07349522453311134,-0.057656643166106955,0.05426145310342903,-0.033334095034916945,-0.021430644738075637,-0.07821612406552626,-0.029614084607279257,0.18233381711801214,-0.03197194362188307,0.019165098335040896,0.01575087592003681,-0.17585004143846047,-0.030747681234350798,-0.06317905051100696,0.021959884829462532,0.06918311785185915,-0.03401547065810578,-0.030264881615434634,-0.13398021741041,-0.05551558538298837,
2459150.8160318313,1.0000407187760358,0.0004152946342792303,-0.016352414289416566,-0.056910045794013674,0.14188918837748316,0.08560168633236558,0.2498729974127801,-0.013766347930344511,0.19057957109879392,-0.04441400361417802,0.09724158410275552,0.033378141311239826,0.024278582882706772,0.11658758847790099,-0.07498481657061601,-0.04568219920616287,-0.07287076754006498,0.022033177931764146,0.05140135831325761,0.09935371174378627,0.027041072031626572,-0.0917044485798697,0.11099222865055662,0.08417802764816802,-0.11804671407711714,-0.06483142762638935,
2459150.8167265826,1.0013479842550546,0.0004155504229517613,0.12176445227788589,-0.16974898630514748,0.102901868889681,0.06208149021315353,0.018762979051581155,-0.057621003547204716,0.22983179801824216,-0.10564440023613406,0.06393405302902387,0.049389815448533894,0.04722233913137176,0.025621926468314134,-0.12976138222719563,0.030456781340227307,-0.08906344229893663,-0.039355279649401886,0.1093497251616318,0.14005448403026086,0.028689867623424313,0.0643140340863326,0.04844280996742838,0.13457716694887287,-0.10157361189468653,-0.05874122037512099,
2459150.817421334,0.9995824871550643,0.0004152080131544867,-0.023680341900529252,0.00043772138875493386,-0.14473502621243126,0.06174122450863731,0.0445069909004441,-0.10044586951897241,0.005361520018270049,0.07130621108600783,0.018191418624748667,-0.04616203809214448,-0.07034055447767544,0.03296951401011712,0.15897815260972262,0.07733464944213009,0.031311763288875694,0.04668288241395925,-0.0303081601433915,-0.03039581039588357,0.008713887848997764,-0.185828741786944,-0.03073178973722345,0.039529592775360785,-0.04217834684724426,-0.06164681134745106,
2459150.8181160856,1.0001342424161865,0.00041531232861091803,-0.044671016062694004,0.07381124755768015,-0.04666401103659701,-0.002352315782306758,0.03738579549373431,-0.04421201694801085,0.06430230249672148,0.152081449133195,-0.010446662608915585,0.14269751013069237,-0.019509331234751164,-0.043605304013465025,-0.04556611825499605,0.0795978324003032,0.031631352642159855,-0.04792801463413532,-0.013067764549318078,0.0950304006235049,0.009350541495018424,0.02499772491477711,-0.01208074271676185,-0.03360086581231368,-0.023543161196993966,-0.06880118868493901,
2459150.8188108252,0.9997060481158523,0.00041524233867292956,0.03401487454285329,0.03236988811012895,-0.01881871586521277,0.06629602736865509,0.01771471237150951,-0.12086572481894296,-0.02969234466613018,0.16313105933135583,-0.13721190880886425,-0.0007167146727590245,0.0726689260579408,-0.015975400238554725,-0.016211853965562042,-0.11192542611324359,-0.043876775347727534,0.023790087164666036,-0.013977077806867555,0.09480155619332857,-0.002924591675330386,-0.02113203149922354,0.07966068595298698,0.07594026442110502,-0.07122079899477797,-0.06413130228021877,
2459150.819505576,1.0002314636955285,0.000415355593252851,0.0059340791477578,0.0725528398645609,-0.020987490306651303,-0.0029709778745956334,0.015449212740680507,-0.041504353577333626,0.05249018776190017,-0.07955153770853499,-0.04389791095692265,0.011862787771956417,-0.055303875581550505,-0.0846378109735145,-0.052808546176853,-0.04197269933719283,0.0781722915567432,-0.03909690238043581,0.11799695298040117,-0.00023339824151596112,0.08018967919614746,-0.00514370769056799,-0.2076412659931411,0.07846116051021038,0.025554597975168916,-0.0670513472634195,
2459150.820200328,0.9997109288508104,0.0004152330190460789,-0.020090225143006478,-0.01792998595758884,-0.0416113913240592,0.025053644213520652,0.14965938877201782,-0.10371737924010743,0.035497664807216195,0.04692569297515785,-0.09265020258558614,-0.12623263524929018,0.03352419460793742,-0.04790058129378584,-0.09282833581461383,-0.004924600427205522,0.007622445346672071,-0.002364119404524292,-0.038782665189267915,0.0388546892618941,-0.028031020756988555,0.027486118591811427,0.007729866954071064,-0.003563502368751204,-0.054861108132320334,-0.06767808220747154,
2459150.820895079,1.000481057913758,0.000415373672288535,0.026834700848572764,-0.0315747579585644,0.044665232150566656,0.06097577350677051,0.11234729977451356,-0.03333617140367701,0.08184246587249479,-0.05700604397169068,-0.006511967142055172,0.03455636034209333,0.0008008631776356475,-0.10279175226044852,-0.03664984231487741,0.09844824149433448,-0.037429778664148636,0.008044239743347156,-0.022393738772577526,0.005671815596357336,0.016699237712640088,-0.1259836893683715,-0.15718216562519075,-0.12025312324457679,-0.025533708681878334,-0.07034619984814194,
2459150.8215898303,0.9991771336206514,0.000415140854230731,-0.0922454782722897,-0.062204017794276374,-0.03878744920893707,0.07854447374627818,-0.07989102652251663,-0.09090293270056869,-0.022721539882417166,0.0009117562371484464,0.06381698513290383,-0.06880004151852767,-0.01554496942451355,-0.05901220025311046,-0.0428125545047484,-0.03400422306853585,0.0590028095657182,0.07424393871769763,0.01738004386648084,0.046807585965673665,-0.05037500451419859,-0.05149000437473526,-0.011183609726972105,-0.060750382525476855,-0.062076135801731866,-0.06404555337342958,
2459150.82228457,0.9997671070775778,0.0004152727981931119,0.01308388153372527,-0.021679729777643205,0.03587681590266025,-0.06025653992807229,-0.025454101579907407,-0.0077501714925120755,-0.022503816991464476,-0.04930369458675559,0.14495694195157413,0.10803451867883994,-0.00012283201861076006,-0.03678110335268414,0.006585397644777722,0.004295013183297277,0.03743199419441326,0.04613477125343769,0.0012258611964345333,0.06388912572141457,-0.012147088319441234,-0.0380849955833809,-0.01825788562367686,0.0899353654791261,0.06913548574741771,-0.06861376950337723,
2459150.8229793212,0.9997936558685588,0.0004153084530188297,0.00437853862329512,0.025472283999851537,0.06901500098791878,-0.037023273885641084,0.12292386382105068,-0.024891669210931354,0.01351755576056109,0.05283358584431881,0.047353146474512095,-0.04322842075372067,-0.05245828501138515,-0.029248951733113968,-0.037775113742764196,0.0189656328241965,0.03583244182996857,-0.05069053560719253,-0.06617005888933691,0.04033601952852192,0.05176532711040809,0.008209723467415476,-0.0370827632321462,-0.026743257023571998,0.046085746161668474,-0.07013915641011564,
2459150.8236740725,1.0003459887668171,0.00041539586084305346,-0.05924925407297582,0.14333438757798417,0.019956572309527902,-0.09517027330620009,0.07415023044118768,-0.05744210689662983,0.12202520146018088,-0.08940555162836082,0.039702254778315196,-0.009486178388877132,-0.06444889316773902,0.12134423627665766,0.09664824016149651,0.03510165393680513,0.014950475551640459,-0.013919352285655159,-0.0054269653353583875,0.09366475341618472,0.17832784506294833,0.07827642264320255,0.05823146452853786,-0.04297478589997265,0.029429327911495155,-0.07041744517565644,
2459150.824368824,1.0002315782999482,0.00041537941186261135,0.20344515604893343,-0.13951263657941673,-0.032157232772290094,-0.1357010611636214,0.09309859338490357,-0.07321997395475656,0.017924058461551998,0.010257927900311943,-0.014985609235525894,-0.001638464399503851,-0.01680291545938531,0.10081021113037544,0.014639714629977693,-0.0031847129557328047,0.04171472226940696,0.09682555603050487,-0.049734389311480165,0.027466834012899715,0.051369189137216845,-0.05866460679658573,0.11662431534852359,-0.1724577645226542,-0.060060858549126316,-0.0573735888351002,
2459150.825063575,0.9991723682257433,0.0004152430691419777,-0.04120087778888558,-0.03921856595701041,-0.015608328909047326,-0.008102645283964496,0.07974706827651727,-0.022884723738720823,0.04906286021505763,-0.04400255113180434,0.0062287949319885004,0.028797064363712835,-0.0596328712372376,0.05159665664150042,0.002508928065262094,-0.039403168542769255,0.008667139225458307,0.10301379014919376,0.05844770431068134,0.11000158795868732,0.0586628413593937,0.019521849821911134,-0.010008270879068186,0.06888513161195624,0.07401230655074527,-0.06738438816475208,
2459150.8257583263,0.9994091911569772,0.0004152579150406146,0.027627762026893873,-0.014850099133333447,0.04853430168722497,-0.03736878341568393,0.05991805088597973,0.00951712258830754,-0.1245706137821246,0.007286495481638004,-0.022002104004421767,0.07068188177919257,-0.029711057477986594,0.03710824673684071,-0.008340235866470008,0.12551803083419777,0.012927732440887253,0.02166754010780001,-0.038807706326246576,0.023754651657979586,0.06381267082993988,-0.016275984957249044,0.014887218724943137,-0.026175669717405012,0.07777240793051932,-0.0698930792936189,
2459150.8264530664,0.9995530218983797,0.00041528573971043705,0.007088918814976721,-0.06825905633536143,-0.09414752200760373,-0.0450652787417594,0.06328077493336651,-0.07206819006104392,-0.10590275964465647,-0.10009338295450085,-0.10891352835262508,0.03974694551231826,-0.09070001293304736,0.014636025777288775,-0.06142049426357212,-0.013194789475844536,0.000887631584036167,0.010101176953341486,0.007210312324594989,0.06670461464852763,-0.07056077404097044,-0.039015188434346884,-0.0044786856528548115,0.05803635181880019,0.048257375501315466,-0.06699781583249526,
2459150.8271478177,0.9999549518368259,0.0004153509216572685,-0.028293175558679162,0.015552183261681517,-0.12495074269555505,-0.10747887187372698,-0.032168440828320634,-0.06212239285295042,-0.05257982665702168,0.04404199409740886,-0.0806190998221713,-0.004628309742617869,-0.03582786951686816,0.11285293123289503,-0.08796972873119467,-0.03499547816928416,0.031514597051841405,0.031135603393825605,0.08621116512405995,0.07111454920279264,-0.07193821823538511,0.0005618767648435086,-0.1605204207922295,-0.028652735365433432,0.12454710136908632,-0.0694974375556963,
2459150.827842569,0.999929013042172,0.00041540480959503063,-0.008612865536455992,-0.10206915288714624,-0.03079270495633435,-0.01526888717686031,0.08462364705766673,0.004907884829303003,-0.006581592721443903,-0.1472703333929729,-0.04501591138487851,0.008111121593901857,-0.08211133811480067,-0.007451348390611108,-0.05372592886758831,0.08422049603809968,-0.009927699391583578,-0.14422320579364306,0.06897187759259932,0.045908797592436296,-0.1066956876165831,-0.0203522603924388,-0.0013346277080661367,-0.011800049417511197,0.10796540681188878,-0.0694929219312027,
2459150.82853732,1.0005783490340046,0.0004155057337942086,-0.00740809764510201,0.0036440546686945753,0.016833293624378697,-0.03580171266484695,0.11197221288823005,0.0504797485196432,0.09437099304817713,0.022614403577338384,-0.03564084030943659,-0.01558755751786646,0.029416657112285385,0.07984086534980121,0.014037747321753445,-0.014635898776559138,0.07027229998752565,-0.02178983539877923,0.17459685520692697,-0.008611663178922745,0.02312402310407356,-0.014322853746177519,-0.050518301033131666,-0.04263785354436998,0.06319551886783535,-0.06915379640906538,
2459150.8292320715,0.998968802358971,0.0004152215803774097,-0.1557997742669318,-0.017245823214900917,0.06307107576060983,0.010128028125636297,-0.00679607878504794,-0.05589915147177226,0.046777095183784735,0.044165402408168464,-0.02000466185740998,0.02298471955110632,-0.1083974475494133,0.02348707815530114,-0.14195611871455274,0.08370053164329458,0.014408480308147618,-0.0009606271066851038,-0.05919040511603571,-0.03726931072071346,0.046479551061511214,-0.06300971972553593,-0.11735173364184623,-0.05598080941012328,0.07270746803981167,-0.06784347439626456,
2459150.829926811,0.9995991129753315,0.0004152763800388101,-0.022586130048033313,-0.1037727296384706,0.07361382384711312,0.04644373385781394,0.006484483543274501,0.06615800783825272,-0.07375955603637314,-0.04870062787016177,-0.02168374065305129,0.05304028829860114,-0.018231593062932382,-0.0029957938893557623,-0.004575745891384203,0.09374537171803454,-0.04099425781732712,-0.09814223601411837,-0.011888654632377722,-0.031182452172937747,-0.08681314050733954,0.11231130455875922,-0.00376686400135769,-0.05877048495668364,0.042028771463544,-0.06712070209776777,
2459150.8306215624,0.9994557308388011,0.00041527041654446415,-0.05321398457858737,-0.05271406323945655,0.03399567467657948,0.024629342244408593,0.0526961478031611,0.006680856954900767,0.07540454803958967,0.0021741594033057657,0.015439436594402625,-0.06325204524726491,-0.0028309291234980727,-0.01298721811089311,-0.014830673067796379,-0.010118124086561906,0.04469324707920468,-0.11230524646924364,0.07990438825206614,-0.07276849497590841,-0.0839486107985808,0.03307161607069576,0.08005597472883616,-0.0963727955537471,0.07435334324717051,-0.06589557923656239,
2459150.8313163132,0.9994353054050208,0.00041526604953112515,-0.06746883345768592,-0.1277567229681271,0.007426624890118808,0.115159352104654,0.03442239370258529,0.027699322784224795,0.061207971587307494,-0.02163047801964021,0.017593999575863363,-0.04660295234895357,0.0033981085536610857,-0.0029927615049128785,0.01389080661479614,0.0050680528444944604,0.1076141047544263,-0.05653226766133745,0.053229165849581955,0.03081658229333717,-0.000423542457621294,-0.07813037705272366,0.02903562991298573,0.05205596754596257,-0.015774873790217095,-0.06745907622095965,
2459150.8320110654,0.9994650494702325,0.0004153104079950459,-0.07598124600424425,0.02545586756591916,-0.09720834366815216,0.07557997796783694,-0.03509785850552283,0.015121470538403783,0.02022041637817854,0.06724433936132193,0.11660275956083076,-0.020696087903882054,-0.011617317581757765,0.09294236879988209,-0.05410172104897571,-0.012041499485462077,-0.04779276506054358,0.009140645894907498,0.03818318173944437,-0.006891199950587195,-0.020429520193556264,0.019398581541615202,0.004434102359880926,0.0033443859334856933,-0.019773449432549214,-0.06441700464676635,
2459150.8327058163,1.0004680483964106,0.0004155776499292551,0.10981611742755078,-0.09089046834689594,0.023599729291192393,0.07823690970595314,0.057986537993994766,0.0860618392536723,-0.10366619092887956,-0.011166018255717287,0.005571426979901958,0.007822327644705702,-0.011343046978664255,0.08777544057973191,0.0678280551084749,-0.035369821657887116,-0.06454127192421383,-0.052008334085315015,-0.14579172819135378,-0.02340986597963763,0.005954607076478939,0.025273579437845372,-0.04667443387563791,-0.013106245857635136,-0.02177587537038415,-0.0694063682135829,
2459150.833400556,0.9999385968463272,0.00041558662846479275,0.06025293520665164,-0.10149471931999669,-0.01781937210577671,0.07276887100823558,0.018069072054070025,0.002852065491686486,0.0839760241346006,0.07996443793328636,-0.012676216853843895,-0.06530834185731661,-0.06359487010681687,0.08073726396573941,0.09603572002346342,-0.007769512237604831,-0.12236194932549235,0.008325128637118283,-0.030037359661273688,-0.03239183069602003,0.06046002421630016,-0.0857173497233109,0.1095336648479219,-0.10541511104413445,-0.0015342983695733026,-0.06513416516976554,
2459150.834095307,1.000325796700278,0.00041595437901343333,-0.021004355678894294,-0.021908681180403518,0.04539719916271285,0.06582310084622657,0.022637352417724983,0.06843731050193062,0.011675908543613969,0.021630750868191845,0.1382770251939218,-0.05087219738428357,-0.022376047965415397,0.10417031443821488,0.06377839583751325,0.07633433778511094,0.009225260120713624,0.0300514004890977,-0.04535998352517798,-0.02210005530828956,0.06521409164198996,0.12494255523794702,0.004103090375839145,0.017513109345269267,0.019194833761382875,-0.06877699578151758,
2459150.834790059,0.9997116831834519,0.0004164421581630539,0.047737484308547594,-0.008161824263276184,-0.008497647421953528,0.013396108353437765,-0.06472517891117391,0.0019887432044643724,0.026529540383539545,0.03463121747859729,0.0076065111632909015,-0.09438701760919964,-0.03325208580113327,0.05191168886783216,0.044082761337860266,0.09282801104070756,-0.09982747108297604,0.006726014786058793,0.017107632753961453,0.011316481141098112,0.0024855332641438646,-0.03755971763002384,0.0375807254164353,0.06429815157864474,0.05266133218073039,-0.06705713095571282,
2459150.83548481,0.9993405122643175,0.0004175159081329607,-0.08842309744614636,0.07045802373871174,-0.06344454908193371,0.05936363701046557,0.08150107350583055,-0.09565440296906064,-0.056280860779789325,0.010528657311026646,0.020335832598874278,-0.015350521708710053,-0.046526515572254776,-0.004018361031317876,-0.046249402936604754,-0.02392111619178001,-0.15108553705827193,0.023364858690418124,0.1063045859746886,-0.024164973940476692,0.06495332213948801,0.0717791955636081,0.13686319106240538,0.01370322225138461,0.12252795057135916,-0.07059869414272114,
