BJD,flux,flux_err,flux_d,flux_err_d,cen_x,cen_y
2456182.701295325,1.0031447276653584,0.000928991158249812,1.0036184319101948,0.0009294298457521653,15.3687,15.2227
2456182.7013187218,1.0013987508509148,0.000927499761822237,1.0012604488857186,0.0009273716659566591,15.3673,15.2293
2456182.701342119,1.0020928513632383,0.0009283635423995962,1.0017825279271408,0.0009280760511117049,15.3628,15.2311
2456182.7013655156,1.0132046009388032,0.0009322295266315965,1.0123383319362884,0.0009314324896447908,15.3539,15.2369
2456182.7013889123,0.9942232073112761,0.0009259145465304545,0.9930319675171797,0.0009248051515317775,15.3589,15.2407
2456182.7014123094,1.0028945676860006,0.0009297902361622005,1.001940331827736,0.0009289055577397643,15.3576,15.238
2456182.701435706,0.9917427836689905,0.0009238084747856577,0.9917843716540633,0.0009238472139967638,15.3567,15.2272
2456182.7014591033,1.0089112749287583,0.0009316374972471144,1.0092361383628354,0.0009319374789840536,15.3594,15.2242
2456182.7014825,0.9986050003481484,0.0009265324569809249,0.9990736780119892,0.0009269673086662851,15.3592,15.2226
2456182.7015058966,1.001240923157371,0.0009265777488464044,1.0012569616157023,0.0009265925913066674,15.3653,15.2276
2456182.701529294,1.0014154561116118,0.0009266748028438605,1.0010327799139367,0.000926320687688288,15.371,15.232
2456182.7015526905,1.005550929077253,0.0009294408417713587,1.0048533375791493,0.0009287960509303766,15.3649,15.2353
2456182.7015760876,1.0048678899674928,0.0009298937604261537,1.0035813816428496,0.0009287032396862973,15.3594,15.2416
2456182.7015994843,0.9987967528952002,0.0009266650974441148,0.9971503397725446,0.000925137585893525,15.359,15.2456
2456182.701622881,0.992418333942607,0.0009235237830597866,0.9923476110300489,0.0009234579697938272,15.3619,15.2285
2456182.701646278,1.00247884555881,0.0009278038643475994,1.0029759381044927,0.0009282639283049248,15.3583,15.2223
2456182.701669675,1.0054150500151628,0.0009294764282370924,1.005666658018242,0.0009297090323820318,15.361,15.225
2456182.701693072,0.9910267482957649,0.0009224691296207638,0.9914594222291339,0.0009228718718751085,15.3697,15.2231
2456182.7017164687,0.9939353328229111,0.0009243293312386719,0.9950310986230255,0.0009253483597768136,15.3634,15.2158
2456182.7017398654,0.9918216685422079,0.0009226502970826818,0.9925642383817697,0.0009233410788076701,15.3684,15.2197
2456182.7017632625,0.9993432343239587,0.0009261410058578521,0.9991988890508887,0.0009260072339246461,15.3768,15.2295
2456182.701786659,1.0008319578266833,0.0009262186490558168,1.000884372431395,0.0009262671560843816,15.3866,15.2275
2456182.7018100563,0.9976197631491055,0.0009237017153884559,0.998330765687212,0.0009243600366129888,15.3836,15.2203
2456182.701833453,1.0141362917937042,0.0009322618779640818,1.014602624343232,0.0009326905620195648,15.4024,15.2233
2456182.7018568497,0.9868186532997931,0.0009194507502998799,0.9879726016710314,0.0009205259211959656,15.3941,15.2155
2456182.701880247,0.9929192814596899,0.0009234008479963421,0.9943425323741646,0.0009247244511591344,15.391,15.2126
2456182.7019036436,0.991432079516837,0.0009223656053568107,0.9921929507662132,0.0009230734717704851,15.3831,15.2197
2456182.7019270407,1.004781752353992,0.0009280012074757601,1.0066957957023253,0.0009297689889210869,15.3692,15.2072
2456182.7019504374,1.0032581065169703,0.0009285252990620229,1.005658511678188,0.0009307468977769614,15.3669,15.2019
2456182.7019738345,0.9958905776353116,0.0009260051302614136,0.9980813580851482,0.0009280421752755777,15.3682,15.204
2456182.701997231,0.9931337469494128,0.000922802348345363,0.9948101941569976,0.0009243600735004976,15.3732,15.2096
2456182.702020628,1.0112889275788421,0.0009314013325199713,1.0130876557662722,0.0009330579687046713,15.3862,15.2088
2456182.702044025,0.9948153643710387,0.0009242063961752275,0.9958169915800235,0.0009251369309320084,15.3681,15.2169
2456182.7020674217,1.003828303347663,0.0009294376066381102,1.0048845945731457,0.0009304156192974977,15.3675,15.2164
2456182.702090819,0.9966942442123454,0.0009259760140621767,0.997841379698293,0.0009270417570932368,15.3652,15.2153
2456182.7021142156,1.00795764997954,0.0009307122491380331,1.0088894676769657,0.0009315726564626616,15.3542,15.2176
2456182.7021376123,1.0033132447694213,0.000927674459017658,1.0036943436157384,0.0009280268272017049,15.3686,15.2237
2456182.7021610094,1.0012015716355336,0.0009262380598553081,1.002583608011242,0.0009275166182670718,15.3712,15.2129
2456182.702184406,0.9809803956822525,0.0009171473354269223,0.9826019998287834,0.0009186634206908626,15.382,15.2101
2456182.7022078033,1.0048412459177805,0.000929117328446505,1.007270133295965,0.0009313631770928305,15.3861,15.2019
2456182.7022312,0.9982538716530046,0.0009259566032626855,1.0011589362170608,0.0009286512722165238,15.3803,15.1965
2456182.7022546,0.9983150713583482,0.0009255392710736244,1.0012996077353924,0.0009283062388397665,15.3844,15.1957
2456182.702278,0.9994518330611286,0.0009276615184846639,1.0021080903575297,0.0009301269776449302,15.3786,15.1992
2456182.7023014,1.0047165597388612,0.0009283667775328448,1.0074685476061307,0.0009309096380872787,15.377,15.1983
2456182.7023248,0.9974229756806174,0.0009245622608325666,1.0002110916161056,0.0009271467077880012,15.3775,15.1977
2456182.7023482,0.9932950864328269,0.0009240252287133096,0.9958976206057747,0.0009264462688123083,15.3637,15.1994
2456182.7023716,1.0070918863628884,0.0009288520475201251,1.009326341672974,0.0009309129105039,15.3685,15.2038
2456182.702395,1.0124243061691967,0.0009316860242458425,1.0144049724441788,0.0009335087373868163,15.366,15.2066
2456182.7024184,1.0127535164006227,0.0009325627453561958,1.0140445329066652,0.0009337515379673082,15.3681,15.214
2456182.7024418,0.9993589048516648,0.0009258789600647205,1.0006606337224,0.0009270849766091986,15.3754,15.2138
2456182.7024652,0.987826326728677,0.0009206056928696071,0.989213884619745,0.0009218988287773467,15.3685,15.2126
2456182.7024886,0.9982941543462286,0.000925193111816031,1.0000041582344834,0.0009267778990370161,15.3782,15.2094
2456182.7025119998,0.9921177203694678,0.0009220517974317027,0.9926506644528325,0.0009225471036236071,15.3907,15.2223
2456182.7025354,1.0013208097218305,0.0009267362703755827,1.0019099684520019,0.0009272815449359006,15.3802,15.2216
2456182.7025588,1.006460481190205,0.0009289879231165635,1.007262429280284,0.0009297281410432217,15.3844,15.2194
2456182.7025822,1.013612743451134,0.0009327115614856284,1.0143008242493528,0.0009333447233315913,15.386,15.2207
2456182.7026056,1.0022976685078318,0.0009264806948489484,1.0028724826893425,0.0009270120282631904,15.383,15.2218
2456182.702629,1.0027927721293237,0.0009269109675710035,1.0036894664444207,0.0009277398086020943,15.3739,15.2182
2456182.7026524,0.9940062178426561,0.0009246237283642888,0.994922337597781,0.0009254759021720646,15.3737,15.2179
2456182.7026758,1.000084125730874,0.0009264451083832144,1.0012321801776856,0.000927508628340227,15.3701,15.2154
2456182.7026992003,0.9906082196094743,0.0009223397242908224,0.9903594400795831,0.0009221080895855303,15.3726,15.2306
2456182.7027226,1.017790454467503,0.0009354840706796236,1.017833301080648,0.0009355234523852622,15.3713,15.2274
2456182.702746,0.9973293342263158,0.000925367809011452,0.9975417041643111,0.0009255648555611508,15.3679,15.2255
2456182.7027694,0.9881350060759606,0.0009219741542337379,0.9881237173150668,0.0009219636213149429,15.3727,15.228
2456182.7027928,1.0051788162307655,0.000927988266942766,1.0052230527363242,0.0009280291064008466,15.3728,15.2274
2456182.7028162,1.0047259720899748,0.0009293211418411627,1.0051306267360178,0.000929695427097201,15.3721,15.2235
2456182.7028396,0.9855316283733657,0.0009201268931488238,0.986303069074322,0.0009208471372434665,15.3734,15.2194
2456182.702863,1.0035503334141542,0.0009281920803374238,1.0042607439040212,0.0009288491449295303,15.3726,15.2202
2456182.7028864,1.0023732009094357,0.0009277068103501434,1.003437813589482,0.0009286921204449942,15.3752,15.2164
2456182.7029098,1.0006031159075668,0.00092736065109255,1.0021715824588324,0.0009288143085308235,15.3802,15.211
2456182.7029332,1.0041782384701503,0.000928991158249812,1.0052747287924324,0.0009300055496949587,15.3841,15.2162
2456182.7029566,0.9927664048931548,0.0009218641597032876,0.99407480731299,0.0009230791175134735,15.3802,15.2137
2456182.70298,0.9949403787318692,0.0009248178363592008,0.9966795038686483,0.000926434389451763,15.3622,15.2088
2456182.7030034,0.9956464158183795,0.0009248404822919406,0.9969335633407141,0.0009260360936218506,15.3605,15.2137
2456182.7030268,1.0084463706007143,0.0009299002306926507,1.009575266948658,0.0009309411992607221,15.355,15.2155
2456182.7030502,1.0054024056586308,0.0009284282450645669,1.0062756456990711,0.0009292346293677108,15.3538,15.2182
2456182.7030736003,1.0089506333085145,0.0009315598540491496,1.0097277543131196,0.000932277366587156,15.3491,15.2192
2456182.7030970003,0.9943636555484657,0.0009248987146904143,0.9951325404477795,0.0009256138862990628,15.3587,15.2193
2456182.7031204,1.0050316604998357,0.0009298549388271712,1.005323065292929,0.0009301245464392547,15.3632,15.2246
